GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-,Pace
3.6,1.8,1.8,1.7600000000000002,2.9866666666666664,0.8533333333333334,2.9466666666666668,28.026666666666667,0.1,0.6733333333333335,16.220000000000002,1.2,2.1599999999999997,54.160000000000004,0.6466666666666666,1.3933333333333333,2.0266666666666664,0.44,0.42666666666666664,0.16666666666666663,0.26666666666666666,1.3933333333333335,-0.4,111.51866666666666
