GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-,Pace
4.133333333333334,2.066666666666667,2.066666666666667,1.4866666666666668,3.0066666666666673,0.6,1.9,25.1,0.06666666666666667,0.26666666666666666,11.426666666666668,1.7466666666666668,2.1533333333333333,76.28666666666666,0.26666666666666666,1.0866666666666664,1.3466666666666667,0.3333333333333333,0.32000000000000006,0.21333333333333335,0.02666666666666667,1.4799999999999998,-0.3266666666666667,113.09133333333334
