GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-,Pace
4.533333333333333,2.2666666666666666,2.2666666666666666,2.0933333333333333,3.8,1.1466666666666667,3.02,40.026666666666664,0.16666666666666666,0.7133333333333335,18.7,1.3666666666666667,1.9466666666666668,61.14666666666666,0.44666666666666666,1.0799999999999998,1.5333333333333334,0.6,0.4066666666666666,0.2866666666666667,0.21333333333333335,1.3666666666666665,-0.6266666666666666,96.62333333333332
