GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-,Pace
4.4,2.2,2.2,2.0000000000000004,4.646666666666666,1.6266666666666667,3.253333333333333,48.513333333333335,0.6533333333333334,1.34,45.06666666666667,0.76,0.9133333333333334,51.50666666666667,0.3933333333333333,1.2666666666666666,1.6466666666666667,1.04,0.6933333333333332,0.44,0.18000000000000002,0.8866666666666667,-0.7466666666666668,106.58200000000002
