GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-,Pace
4.375,2.1875,2.1875,1.6562500000000002,3.5249999999999995,0.98125,2.3687499999999995,42.487500000000004,0.15,0.7062499999999999,22.437500000000004,1.4124999999999999,1.8625,69.24375,0.40624999999999994,0.9874999999999999,1.4,0.46249999999999997,0.5687500000000001,0.20625,0.1,1.3499999999999999,-0.6000000000000001,105.08999999999997
