GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-,Pace
4.875,2.4375,2.4375,2.025,4.46875,1.1749999999999998,3.15625,34.96875,0.33749999999999997,1.09375,31.631249999999998,1.8250000000000004,2.55,68.64375,0.54375,1.34375,1.8875000000000002,0.575,0.75,0.4,0.19375,1.66875,-0.34375,115.89437500000001
