Team,GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-,Pace
Golden State Warriors,12,7,5,1.7,4.4,1.5,3.2,47.4,0.8,1.5,50.0,0.7,0.7,100.0,0.6,1.3,1.9,1.1,0.9,0.2,0.3,1.2,1.2,108.88
Toronto Raptors,12,7,5,1.8,4.0,1.3,3.3,37.5,0.3,1.4,17.6,1.3,1.8,68.2,0.7,0.9,1.6,0.5,0.5,0.2,0.2,0.3,0.2,99.94
Houston Rockets,7,4,3,1.5,3.4,0.4,1.7,25.0,0.3,0.7,40.0,2.3,3.0,76.2,0.7,1.4,2.1,0.1,0.4,0.4,0.3,0.4,0.0,112.77
Portland Trail Blazers,7,4,3,2.1,4.6,1.6,3.9,40.7,0.6,1.9,30.8,0.9,1.1,75.0,0.3,1.3,1.6,0.6,0.1,0.4,0.4,1.0,-1.0,106.65
Denver Nuggets,6,3,3,1.8,5.3,1.8,3.0,61.1,0.5,1.0,50.0,1.2,1.3,87.5,0.2,1.3,1.5,1.2,0.7,0.2,0.2,0.8,2.7,97.48
Philadelphia 76ers,4,2,2,2.2,5.0,1.5,3.0,50.0,0.5,0.8,66.7,1.5,1.8,85.7,0.8,0.8,1.5,1.3,1.3,0.5,0.0,0.8,-0.3,94.61
San Antonio Spurs,3,1,2,1.2,1.7,0.3,1.7,20.0,0.0,0.3,0.0,1.0,1.0,100.0,0.3,0.7,1.0,0.0,0.7,0.7,0.0,0.0,-0.7,98.59
Milwaukee Bucks,4,1,3,1.9,3.8,1.5,3.5,42.9,0.8,2.0,37.5,0.0,0.0,0.0,0.8,1.8,2.5,1.3,0.3,0.5,0.3,1.8,-0.3,100.9
