Team,GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-,Pace
Indiana Pacers,10,7,3,1.1,3.6,0.7,1.5,46.7,0.3,0.4,75.0,1.9,2.1,90.5,0.3,0.2,0.5,0.3,0.2,0.2,0.1,0.7,1.3,109.07
Utah Jazz,11,7,4,2.1,4.5,1.4,3.4,40.5,0.2,0.7,25.0,1.5,1.9,81.0,0.5,1.5,2.0,1.2,0.7,0.1,0.1,1.5,0.0,106.95
Chicago Bulls,13,7,6,1.8,4.8,1.2,2.8,44.4,0.2,1.1,21.4,2.2,2.6,82.4,0.5,1.0,1.5,0.8,0.3,0.4,0.2,1.4,0.3,108.02
Cleveland Cavaliers,3,1,2,0.5,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,-1.0,98.07
New York Knicks,3,1,2,1.0,1.7,0.3,1.7,20.0,0.0,0.0,0.0,1.0,1.0,100.0,0.7,0.7,1.3,0.3,0.7,0.0,0.0,0.7,-0.7,95.15
Los Angeles Lakers,4,1,3,1.7,3.0,0.3,1.0,25.0,0.3,0.5,50.0,2.3,3.5,64.3,0.0,1.0,1.0,0.0,0.5,0.0,0.0,2.5,-2.3,129.28
San Antonio Spurs,5,1,4,1.4,2.2,0.6,1.8,33.3,0.0,0.8,0.0,1.0,1.4,71.4,0.0,1.4,1.4,0.4,0.4,0.2,0.0,1.4,0.0,98.17
