Team,GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-,Pace
Cleveland Cavaliers,8,6,2,1.8,4.0,1.0,3.0,33.3,0.5,1.1,44.4,1.5,1.6,92.3,0.6,1.4,2.0,0.6,0.6,0.0,0.5,0.9,1.4,95.83
Golden State Warriors,6,4,2,1.1,2.0,0.5,1.5,33.3,0.2,0.5,33.3,0.8,1.0,83.3,0.2,0.7,0.8,0.2,0.2,0.0,0.0,1.2,-0.3,113.86
Washington Wizards,7,4,3,1.6,3.9,1.4,3.0,47.6,0.4,1.1,37.5,0.6,0.7,80.0,0.1,0.7,0.9,1.0,0.6,0.1,0.3,0.6,0.3,103.66
Atlanta Hawks,9,5,4,2.0,4.6,1.8,3.7,48.5,0.1,0.9,12.5,0.9,1.2,72.7,0.7,1.7,2.3,1.0,0.6,0.2,0.1,0.6,1.6,101.94
Los Angeles Clippers,4,2,2,2.2,5.3,1.3,3.5,35.7,0.3,0.8,33.3,2.5,3.5,71.4,1.0,2.0,3.0,0.5,0.8,1.0,0.5,1.5,1.8,115.57
San Antonio Spurs,4,2,2,2.2,3.5,0.8,4.0,18.8,0.0,1.5,0.0,2.0,2.5,80.0,1.3,1.8,3.0,0.3,1.0,0.5,0.5,1.8,-1.8,115.57
Chicago Bulls,5,2,3,1.7,2.8,0.8,2.6,30.8,0.2,1.0,20.0,1.0,1.4,71.4,0.2,1.6,1.8,0.4,0.4,0.0,0.6,1.2,-2.0,104.83
Brooklyn Nets,3,1,2,2.0,2.3,1.0,3.3,30.0,0.3,0.3,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7,0.0,0.7,0.0,1.3,-3.0,93.94
Houston Rockets,3,1,2,0.7,2.7,1.0,1.7,60.0,0.0,0.0,0.0,0.7,1.0,66.7,0.3,0.3,0.7,0.3,0.0,0.0,0.0,1.0,0.0,143.34
