Player,Team,Age,GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-
Ron Harper,LAL,36,8,7,1,1.7,0.5,0.1,0.3,50.0,0.0,0.0,0.0,0.3,0.5,50.0,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.0,1.8
Shaquille O'Neal,LAL,28,8,7,1,2.0,1.1,0.3,0.5,50.0,0.0,0.0,0.0,0.6,1.5,41.7,0.3,0.8,1.0,0.1,0.0,0.0,0.4,0.1,2.1
Travis Best,IND,27,8,4,4,1.6,0.9,0.4,1.3,30.0,0.1,0.4,33.3,0.0,0.0,0.0,0.1,0.0,0.1,0.3,0.0,0.1,0.1,0.3,0.9
Glen Rice,LAL,33,7,6,1,2.2,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.9,100,0.0,0.3,0.3,0.0,0.3,0.1,0.1,0.1,2.0
Marcus Camby,NYK,26,7,5,2,2.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-0.4
Mark Jackson,IND,35,7,3,4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,-0.3
Rasheed Wallace,POR,25,7,4,3,1.8,1.1,0.6,0.6,100,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.6
Sam Perkins,IND,39,7,3,4,1.3,1.1,0.4,1.0,42.9,0.3,0.7,40.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.1,0.0,0.0,0.4,0.1
Scottie Pippen,POR,34,7,4,3,1.7,1.7,0.3,0.6,50.0,0.1,0.1,100,1.0,1.3,77.8,0.0,0.9,0.9,0.1,0.1,0.0,0.0,0.1,0.7
Steven Smith,POR,31,7,4,3,1.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,50.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.6,0.6
Arvydas Sabonis,POR,35,6,3,3,1.2,0.5,0.2,0.5,33.3,0.0,0.0,0.0,0.2,0.2,100,0.0,0.3,0.3,0.2,0.0,0.0,0.0,0.2,0.8
Austin Croshere,IND,25,6,1,5,0.5,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.2
Dan Majerle,MIA,34,6,4,2,2.5,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.0,0.2,0.2,0.3,0.5
Derrick McKey,IND,33,6,3,3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.2,0.5
Jamal Mashburn,MIA,27,6,4,2,2.5,0.5,0.2,1.0,16.7,0.0,0.2,0.0,0.2,0.2,100,0.0,0.5,0.5,0.0,0.0,0.2,0.0,0.3,0.5
Kobe Bryant,LAL,21,6,6,0,2.6,2.5,0.7,1.2,57.1,0.0,0.2,0.0,1.2,1.3,87.5,0.0,0.3,0.3,0.3,0.2,0.2,0.2,0.2,2.5
P.J. Brown,MIA,30,6,4,2,1.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.5,0.2,0.0,0.2,0.0,0.5,0.7
Alonzo Mourning,MIA,30,5,3,2,2.9,2.0,0.6,1.6,37.5,0.0,0.0,0.0,0.8,0.8,100,0.6,0.8,1.4,0.0,0.0,0.0,0.2,0.0,-0.2
Brian Shaw,LAL,34,5,4,1,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Damon Stoudamire,POR,26,5,3,2,1.7,0.4,0.0,0.4,0.0,0.0,0.4,0.0,0.4,0.4,100,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.6
Detlef Schrempf,POR,37,5,3,2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,100,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,-1.0
Aaron McKie,PHI,27,4,2,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,100,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0
Allen Iverson,PHI,25,4,2,2,1.5,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.5
Anfernee Hardaway,PHX,28,4,2,2,2.8,2.0,0.8,1.8,42.9,0.0,0.3,0.0,0.5,0.5,100,0.3,0.0,0.3,0.5,0.0,0.0,0.0,0.8,-0.3
Anthony Carter,MIA,25,4,3,1,2.2,1.0,0.5,1.3,40.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.5
Brian Grant,POR,28,4,2,2,1.3,1.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.3,0.0,0.0,0.8,-0.3
Bruce Bowen,MIA,29,4,2,2,0.8,0.8,0.3,0.3,100,0.3,0.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0
Clifford Robinson,PHX,33,4,2,2,2.8,1.0,0.3,1.5,16.7,0.0,0.3,0.0,0.5,0.5,100,0.0,0.3,0.3,0.3,0.0,0.5,0.0,0.0,-0.3
George Lynch,PHI,29,4,2,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
Theo Ratliff,PHI,27,4,2,2,1.6,0.8,0.3,0.3,100,0.0,0.0,0.0,0.3,0.5,50.0,0.3,0.5,0.8,0.0,0.3,0.0,0.0,0.3,0.3
Tyrone Hill,PHI,32,4,2,2,1.6,0.5,0.3,0.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5
Anthony Peeler,MIN,30,3,0,3,1.2,0.7,0.3,0.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,-2.7
Antonio Davis,TOR,31,3,0,3,3.0,1.0,0.3,0.3,100,0.0,0.0,0.0,0.3,0.3,100,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,-2.7
Bryon Russell,UTA,29,3,2,1,1.6,0.7,0.3,1.0,33.3,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
Charles Oakley,TOR,36,3,0,3,3.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,-2.7
Dee Brown,TOR,31,3,0,3,1.0,0.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-2.0
Greg Anthony,POR,32,3,2,1,0.6,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Jeff Hornacek,UTA,37,3,2,1,1.6,0.7,0.3,0.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0
John Stockton,UTA,38,3,2,1,1.6,0.7,0.0,0.3,0.0,0.0,0.3,0.0,0.7,0.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karl Malone,UTA,36,3,2,1,1.6,1.0,0.3,1.3,25.0,0.0,0.0,0.0,0.3,0.3,100,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0
Kevin Garnett,MIN,24,3,0,3,1.4,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.3,0.3,100,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,-3.3
Malik Sealy,MIN,30,3,0,3,1.4,0.7,0.3,0.7,50.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,-3.3
Olden Polynice,UTA,35,3,2,1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,-0.3
Rasho Nesterovic,MIN,24,3,0,3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-2.7
Rodney Rogers,PHX,29,3,2,1,2.9,0.7,0.3,0.7,50.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.3,0.0,0.3,0.7
Terrell Brandon,MIN,30,3,0,3,1.4,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.3,100,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,-3.3
Tim Hardaway,MIA,33,3,1,2,2.1,1.0,0.3,1.3,25.0,0.3,1.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Toni Kukoc,PHI,31,3,2,1,1.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,50.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.3
Tracy McGrady,TOR,21,3,0,3,3.1,1.7,0.3,1.0,33.3,0.0,0.0,0.0,1.0,1.3,75.0,0.3,0.3,0.7,0.0,0.0,0.0,0.3,0.7,-3.3
Vince Carter,TOR,23,3,0,3,3.1,2.7,0.3,1.3,25.0,0.3,1.0,33.3,1.7,2.0,83.3,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.7,-3.3
Wally Szczerbiak,MIN,23,3,0,3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.3
Anthony Mason,CHH,33,2,1,1,1.5,1.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-1.5
Avery Johnson,SAS,35,2,0,2,2.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,50.0,0.0,1.0,1.0,1.5,0.0,0.0,0.0,0.0,-1.0
Corie Blount,PHX,31,2,1,1,1.6,1.5,0.0,0.5,0.0,0.0,0.0,0.0,1.5,2.0,75.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.5
David Robinson,SAS,34,2,0,2,2.8,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
David Wesley,CHH,29,2,1,1,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5
Dell Curry,TOR,36,2,0,2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
Derrick Coleman,CHH,33,2,1,1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5
Eddie Jones,CHH,28,2,1,1,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,-1.5
Elden Campbell,CHH,31,2,1,1,1.5,1.0,0.5,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.5
Ervin Johnson,MIL,32,2,0,2,2.7,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,50.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,-4.0
Glenn Robinson,MIL,27,2,0,2,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,-3.5
Jason Kidd,PHX,27,2,0,2,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,-1.5
Kurt Thomas,NYK,27,2,1,1,1.4,1.0,0.5,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,-0.5
Luc Longley,PHX,31,2,0,2,2.7,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,-1.0
Mario Elie,SAS,36,2,0,2,2.8,1.5,0.5,0.5,100,0.5,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-2.0
Muggsy Bogues,TOR,35,2,0,2,2.1,1.5,0.5,0.5,100,0.5,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.5
Ray Allen,MIL,24,2,0,2,2.8,1.5,0.5,2.5,20.0,0.0,0.5,0.0,0.5,0.5,100,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,-3.5
Rick Fox,LAL,30,2,2,0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
Sam Cassell,MIL,30,2,0,2,1.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,-1.5
Samaki Walker,SAS,24,2,0,2,1.3,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,100,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-1.0
Scott Williams,MIL,32,2,0,2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Shawn Marion,PHX,22,2,1,1,2.5,1.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,-0.5
Stacey Augmon,POR,31,2,2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Tim Thomas,MIL,23,2,0,2,2.9,1.0,0.5,1.5,33.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5
Vinny Del Negro,MIL,33,2,0,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
A.C. Green,LAL,36,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Daniels,SAS,25,1,0,1,2.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0
Armen Gilliam,UTA,36,1,1,0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brent Barry,SEA,28,1,0,1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0
Chris Mullin,IND,36,1,0,1,2.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
Christian Laettner,DET,30,1,0,1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Chuck Person,SEA,36,1,0,1,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clar. Weatherspoon,MIA,29,1,0,1,2.3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Darvin Ham,MIL,26,1,0,1,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.0
Doug Christie,TOR,30,1,0,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0
Eric Snow,PHI,27,1,0,1,2.6,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
Gary Payton,SEA,31,1,0,1,1.3,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0
Greg Ostertag,UTA,27,1,1,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Horace Grant,SEA,34,1,0,1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
Howard Eisley,UTA,27,1,0,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerome Williams,DET,27,1,0,1,1.6,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Jerry Stackhouse,DET,25,1,0,1,2.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Kevin Johnson,PHX,34,1,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Kevin Ollie,PHI,27,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Kevin Willis,TOR,37,1,0,1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
Lindsey Hunter,DET,29,1,0,1,2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Malik Rose,SAS,25,1,0,1,3.0,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Michael Curry,DET,31,1,0,1,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Otis Thorpe,MIA,37,1,0,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
Randy Livingston,PHX,25,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rashard Lewis,SEA,20,1,0,1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
Rik Smits,IND,33,1,1,0,2.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sean Elliott,SAS,32,1,0,1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
Terry Mills,DET,32,1,0,1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
Terry Porter,SAS,37,1,0,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Todd Day,PHX,30,1,1,0,2.6,3.0,1.0,1.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Vin Baker,SEA,28,1,0,1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
