GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-,Pace
25.933333333333334,12.966666666666667,12.966666666666667,1.7433333333333338,4.02,1.2266666666666668,3.02,40.65999999999999,0.39666666666666667,1.2233333333333334,32.63999999999999,1.1733333333333331,1.5333333333333334,76.18333333333334,0.4366666666666667,1.1699999999999995,1.6099999999999997,0.5833333333333333,0.48333333333333334,0.24333333333333332,0.2166666666666667,1.0699999999999998,-0.06333333333333332,108.191
