GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-,Pace
30.4,15.2,15.2,1.7666666666666666,4.2733333333333325,1.3466666666666667,3.153333333333333,42.940000000000005,0.38666666666666677,1.1933333333333331,33.296666666666674,1.1866666666666668,1.5466666666666666,76.66,0.4900000000000001,1.1700000000000004,1.6633333333333336,0.6399999999999999,0.47333333333333333,0.25333333333333324,0.20000000000000007,1.0433333333333334,0.006666666666666654,109.566
