GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-,Pace
31.133333333333333,15.566666666666666,15.566666666666666,1.88,4.323333333333333,1.2766666666666666,3.163333333333333,40.76333333333332,0.29333333333333333,0.9900000000000002,28.936666666666667,1.4700000000000002,1.9133333333333333,77.15333333333334,0.4233333333333333,1.3,1.7299999999999998,0.5999999999999999,0.49000000000000005,0.25333333333333335,0.21333333333333335,1.2633333333333332,-0.009999999999999993,108.43433333333334
