GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-,Pace
33.53333333333333,16.766666666666666,16.766666666666666,1.7400000000000004,3.8499999999999996,1.1533333333333333,2.823333333333333,40.67333333333334,0.22333333333333327,0.7266666666666667,31.099999999999998,1.3399999999999999,1.72,77.65333333333334,0.46333333333333343,1.09,1.5566666666666664,0.5633333333333334,0.45333333333333337,0.26,0.17666666666666664,1.1666666666666667,-0.013333333333333343,104.14933333333333
