GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-,Pace
32.333333333333336,16.166666666666668,16.166666666666668,1.7966666666666666,3.7433333333333327,1.1133333333333333,2.9800000000000013,37.52666666666667,0.2666666666666667,0.8833333333333331,29.189999999999994,1.2466666666666661,1.616666666666667,77.50666666666666,0.46666666666666673,1.2266666666666668,1.6933333333333331,0.5399999999999999,0.4933333333333334,0.2733333333333333,0.2233333333333333,1.0666666666666667,0.023333333333333314,104.63466666666666
