GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-,Pace
30.466666666666665,15.233333333333333,15.233333333333333,1.8633333333333335,4.2733333333333325,1.346666666666667,3.243333333333333,41.79333333333333,0.3533333333333335,1.1033333333333337,31.276666666666657,1.2266666666666668,1.5966666666666665,76.46666666666665,0.4566666666666668,1.2666666666666666,1.7233333333333332,0.6566666666666666,0.46666666666666673,0.2766666666666666,0.21666666666666667,1.0433333333333334,-0.01666666666666668,105.72600000000001
