Player,Team,Age,GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-
Eric Bledsoe,LAC,22,4,2,2,1.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,33.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.5
Jeff Teague,ATL,24,4,1,3,1.9,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.5,-0.3
Joe Johnson,ATL,31,4,1,3,1.9,0.8,0.3,0.8,33.3,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.0,0.0,0.0,0.3,-0.3
Kenyon Martin,LAC,34,4,3,1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.5
Keyon Dooling,BOS,32,4,2,2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.5
Marc Gasol,MEM,27,4,1,3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.3,0.3,-1.5
Mike Conley,MEM,24,4,1,3,1.7,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,-1.5
Randy Foye,LAC,28,4,2,2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.5
Rudy Gay,MEM,25,4,1,3,1.7,1.0,0.5,1.0,50.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.5
Spencer Hawes,PHI,24,4,3,1,2.0,1.5,0.8,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.8,2.8
Thaddeus Young,PHI,24,4,3,1,1.5,0.5,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.5,0.0,0.0,0.3,0.3,1.3
Zach Randolph,MEM,30,4,1,3,1.6,1.0,0.3,0.8,33.3,0.0,0.0,0.0,0.5,0.5,100.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,-0.8
Brandon Bass,BOS,27,3,1,2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
Danny Granger,IND,29,3,2,1,1.8,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.3,0.3,0.7,0.0,0.3,0.0,0.0,0.3,-3.0
David West,IND,31,3,2,1,2.4,0.7,0.3,2.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.3,1.7,0.0,0.3,0.0,0.0,0.0,-2.3
Dirk Nowitzki,DAL,34,3,0,3,2.0,0.7,0.0,0.7,0.0,0.0,0.3,0.0,0.7,0.7,100.0,0.0,0.3,0.3,0.0,0.7,0.0,0.0,0.7,-4.0
Elton Brand,PHI,33,3,3,0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.0,0.3,0.3,3.0
George Hill,IND,26,3,2,1,1.6,0.3,0.0,1.0,0.0,0.0,0.7,0.0,0.3,0.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7
Ian Mahinmi,DAL,25,3,0,3,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,100.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.7,-1.7
James Jones,MIA,31,3,1,2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3
Jason Kidd,DAL,39,3,0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,-4.0
Jason Terry,DAL,34,3,0,3,2.0,0.7,0.3,1.0,33.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,-4.0
Jodie Meeks,PHI,24,3,2,1,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
Kawhi Leonard,SAS,21,3,2,1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7
Luol Deng,CHI,27,3,0,3,2.4,0.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.0,-4.0
Marquis Daniels,BOS,31,3,3,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
Marvin Williams,ATL,26,3,1,2,2.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0
Metta World Peace,LAL,32,3,1,2,2.5,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.7,100.0,0.0,0.0,0.0,0.0,0.7,0.3,0.3,1.0,-2.7
O.J. Mayo,MEM,24,3,0,3,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0
Paul George,IND,22,3,2,1,2.4,0.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0,1.3,1.3,0.0,0.0,0.0,0.3,0.3,-2.3
Reggie Evans,LAC,32,3,3,0,2.1,1.0,0.3,0.3,100.0,0.0,0.0,0.0,0.3,0.7,50.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,2.7
Roy Hibbert,IND,25,3,2,1,2.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,50.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.7,-2.3
Ryan Hollins,BOS,27,3,2,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7
Shawn Marion,DAL,34,3,0,3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.7,-5.3
Tony Allen,MEM,30,3,1,2,1.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,-1.0
Tony Parker,SAS,30,3,2,1,1.3,1.7,0.7,1.0,66.7,0.0,0.0,0.0,0.3,0.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.7
