Player,Team,Age,GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-
Kevin Garnett,BKN,38,6,3,3,1.2,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.5,100.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,-2.8
Manu Ginobili,SAS,36,6,3,3,2.1,2.2,0.5,1.8,27.3,0.2,0.7,25.0,1.0,1.3,75.0,0.0,0.2,0.2,0.3,0.2,0.3,0.0,0.3,-1.3
Matt Barnes,LAC,34,6,2,4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.3,-1.2
Paul Pierce,BKN,36,6,3,3,1.3,1.0,0.2,0.5,33.3,0.2,0.3,50.0,0.5,0.5,100.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,-1.3
Reggie Jackson,OKC,24,6,3,3,1.9,0.3,0.2,0.3,50.0,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.3,0.2,0.0,0.3,-0.5
Tim Duncan,SAS,38,6,3,3,2.1,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.3,100.0,0.3,0.7,1.0,0.3,0.0,0.0,0.0,0.2,-1.0
Trevor Ariza,WAS,28,6,3,3,2.5,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3,0.0,0.2,0.2,-0.5
Andrei Kirilenko,BKN,33,5,1,4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2
Boris Diaw,SAS,32,5,2,3,2.0,1.4,0.6,0.6,100.0,0.2,0.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,-2.0
Caron Butler,OKC,34,5,3,2,1.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4
Chandler Parsons,HOU,25,5,1,4,2.4,0.4,0.2,0.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.2,-1.6
Chris Bosh,MIA,30,5,4,1,2.1,1.2,0.4,1.4,28.6,0.4,1.4,28.6,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.2,2.4
Damian Lillard,POR,23,5,4,1,2.4,1.8,0.6,1.4,42.9,0.4,0.4,100.0,0.2,0.2,100.0,0.6,0.2,0.8,0.2,0.2,0.0,0.0,0.6,1.6
Darren Collison,LAC,26,5,3,2,1.2,2.0,0.6,0.6,100.0,0.0,0.0,0.0,0.8,1.0,80.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,1.4
David West,IND,33,5,5,0,2.6,2.2,0.6,1.2,50.0,0.2,0.2,100.0,0.8,1.6,50.0,0.2,0.2,0.4,0.2,0.0,0.4,0.0,0.0,6.6
DeAndre Jordan,LAC,25,5,2,3,1.5,0.8,0.4,0.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6,0.0,0.0,0.0,0.2,0.4,0.6
DeMar DeRozan,TOR,24,5,2,3,1.1,2.2,0.4,0.6,66.7,0.0,0.2,0.0,1.4,1.4,100.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,1.6
Dwight Howard,HOU,28,5,1,4,2.0,1.8,0.4,0.8,50.0,0.0,0.0,0.0,1.0,2.2,45.5,1.0,0.6,1.6,0.0,0.0,0.0,0.4,0.2,-1.6
Dwyane Wade,MIA,32,5,4,1,2.1,0.6,0.2,0.2,100.0,0.0,0.0,0.0,0.2,0.4,50.0,0.2,0.4,0.6,0.0,0.0,0.2,0.0,0.0,2.4
George Hill,IND,28,5,5,0,2.6,1.0,0.4,0.4,100.0,0.0,0.0,0.0,0.2,0.4,50.0,0.0,0.4,0.4,0.4,0.2,0.0,0.2,0.2,6.6
Greivis Vasquez,TOR,27,5,2,3,0.6,0.6,0.2,0.4,50.0,0.2,0.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.4
JJ Redick,LAC,30,5,2,3,1.0,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.4,0.4,100.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,1.0
James Harden,HOU,24,5,1,4,2.4,2.8,0.4,2.0,20.0,0.0,0.4,0.0,2.0,2.2,90.9,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,-1.6
Jeremy Lin,HOU,25,5,1,4,1.9,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,0.0,0.4,-1.2
Kyle Lowry,TOR,28,5,2,3,1.1,2.0,0.8,1.0,80.0,0.2,0.2,100.0,0.2,0.2,100.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.4,2.8
LaMarcus Aldridge,POR,28,5,4,1,2.4,2.0,0.6,1.2,50.0,0.0,0.0,0.0,0.8,1.0,80.0,0.2,0.6,0.8,0.0,0.2,0.0,0.2,0.6,1.6
Lance Stephenson,IND,23,5,5,0,2.6,0.4,0.2,0.4,50.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.8,1.0,0.2,0.4,0.0,0.0,0.2,6.6
LeBron James,MIA,29,5,4,1,2.1,1.8,0.2,0.6,33.3,0.0,0.2,0.0,1.4,2.0,70.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.2,2.6
Mario Chalmers,MIA,28,5,4,1,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,2.8
Nene,WAS,31,5,3,2,2.4,0.4,0.2,0.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.8,0.2,0.0,0.2,0.2,0.2,0.0
Nicolas Batum,POR,25,5,4,1,2.4,1.0,0.4,1.0,40.0,0.2,0.6,33.3,0.0,0.0,0.0,0.0,0.8,0.8,0.6,0.0,0.0,0.2,0.4,1.6
Patrick Beverley,HOU,25,5,1,4,1.9,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
Patrick Patterson,TOR,25,5,2,3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0
Paul George,IND,24,5,5,0,2.6,3.8,1.0,2.0,50.0,0.6,1.2,50.0,1.2,1.8,66.7,0.2,0.6,0.8,0.2,0.0,0.4,0.0,0.2,6.6
Thabo Sefolosha,OKC,30,5,1,4,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.2,-2.6
Tony Parker,SAS,32,5,2,3,2.1,1.8,0.8,1.0,80.0,0.2,0.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,-1.4
Wesley Matthews,POR,27,5,4,1,2.4,0.2,0.0,1.2,0.0,0.0,0.8,0.0,0.2,0.4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6
D.J. Augustin,CHI,26,4,1,3,1.9,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,100.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.5,-2.5
Danny Green,SAS,27,4,1,3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5
Devin Harris,DAL,31,4,2,2,1.3,0.5,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0
Dirk Nowitzki,DAL,36,4,2,2,1.8,0.5,0.3,0.8,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.3,1.0
Draymond Green,GSW,24,4,2,2,1.2,1.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,1.5,66.7,0.5,0.3,0.8,0.0,0.0,0.3,0.0,0.5,-0.8
Garrett Temple,WAS,28,4,1,3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,-1.5
Harrison Barnes,GSW,22,4,2,2,1.0,1.5,0.3,0.5,50.0,0.3,0.3,100.0,0.8,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,-0.3
Jimmy Butler,CHI,24,4,1,3,2.3,1.5,0.3,0.8,33.3,0.3,0.3,100.0,0.8,1.0,75.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3,-1.8
Joakim Noah,CHI,29,4,1,3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.3,-2.3
Jonas Valanciunas,TOR,22,4,2,2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.8
Kirk Hinrich,CHI,33,4,1,3,1.9,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,-1.0
Klay Thompson,GSW,24,4,2,2,1.7,0.8,0.3,0.3,100.0,0.0,0.0,0.0,0.3,0.5,50.0,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.5,-1.5
Luis Scola,IND,34,4,4,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Marc Gasol,MEM,29,4,3,1,2.5,1.5,0.5,1.0,50.0,0.0,0.0,0.0,0.5,0.5,100.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.5,1.5
Marcin Gortat,WAS,30,4,2,2,2.2,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.5,0.5,100.0,1.0,0.5,1.5,0.0,0.0,0.0,0.3,0.3,0.5
Mike Conley,MEM,26,4,3,1,2.5,0.8,0.0,1.5,0.0,0.0,0.5,0.0,0.8,1.3,60.0,0.3,0.3,0.5,0.5,0.5,0.3,0.0,0.3,1.5
Mike Miller,MEM,34,4,3,1,1.6,0.8,0.3,0.3,100.0,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.0,1.0
Mo Williams,POR,31,4,3,1,2.1,1.3,0.3,0.5,50.0,0.3,0.5,50.0,0.5,0.5,100.0,0.0,0.3,0.3,0.3,0.0,0.5,0.0,0.0,1.8
Monta Ellis,DAL,28,4,2,2,2.0,3.5,1.3,2.0,62.5,0.0,0.3,0.0,1.0,1.3,80.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,1.0
Ray Allen,MIA,38,4,3,1,2.0,1.8,0.3,0.3,100.0,0.3,0.3,100.0,1.0,1.0,100.0,0.0,0.5,0.5,0.3,0.0,0.0,0.0,0.0,4.3
Robin Lopez,POR,26,4,4,0,0.9,0.5,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.5
Stephen Curry,GSW,26,4,2,2,1.7,0.5,0.0,1.0,0.0,0.0,0.3,0.0,0.5,1.0,50.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.5,-1.5
Tony Allen,MEM,32,4,3,1,2.3,1.8,0.8,1.3,60.0,0.0,0.3,0.0,0.3,0.5,50.0,0.3,0.5,0.8,0.0,0.3,0.5,0.0,0.3,0.5
Vince Carter,DAL,37,4,2,2,0.8,1.3,0.3,0.3,100.0,0.3,0.3,100.0,0.5,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Zach Randolph,MEM,32,4,3,1,1.9,0.8,0.3,0.5,50.0,0.0,0.0,0.0,0.3,0.3,100.0,0.3,0.0,0.3,0.3,0.3,0.3,0.0,0.3,1.0
Alan Anderson,BKN,31,3,1,2,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-3.7
Amir Johnson,TOR,27,3,2,1,1.6,0.7,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,2.7
Andre Iguodala,GSW,30,3,1,2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
Courtney Lee,MEM,28,3,3,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
David Lee,GSW,31,3,1,2,1.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.3,0.0,0.0,0.0,-1.7
Derek Fisher,OKC,39,3,0,3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.7
John Salmons,TOR,34,3,1,2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-2.3
Landry Fields,TOR,26,3,1,2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7
Patty Mills,SAS,25,3,1,2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Roy Hibbert,IND,27,3,3,0,2.5,0.7,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,1.3,0.3,0.0,0.0,0.0,0.0,5.3
Shawn Marion,DAL,36,3,2,1,1.6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Taj Gibson,CHI,29,3,1,2,2.2,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.7,1.3,50.0,0.7,0.0,0.7,0.0,0.3,0.0,0.0,0.3,-1.3
Terrence Ross,TOR,23,3,2,1,0.2,0.7,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.7
Tiago Splitter,SAS,29,3,3,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,1.0
