Player,Team,Age,GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-
Clint Capela,ATL,27,7,6,1,1.7,0.3,0.1,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.6,0.0,0.0,0.0,0.0,0.0,1.3
Danilo Gallinari,ATL,32,7,6,1,0.7,0.3,0.1,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,1.9
Giannis Antetokounmpo,MIL,26,7,5,2,2.5,1.6,0.4,1.1,37.5,0.0,0.0,0.0,0.7,2.1,33.3,0.3,0.3,0.6,0.0,0.1,0.0,0.1,0.4,0.7
John Collins,ATL,23,7,6,1,1.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,100.0,0.0,0.3,0.3,0.0,0.3,0.0,0.1,0.6,2.1
Jrue Holiday,MIL,31,7,5,2,2.5,1.4,0.6,1.0,57.1,0.1,0.1,100.0,0.1,0.3,50.0,0.1,0.3,0.4,0.9,0.0,0.3,0.0,0.1,0.7
Kevin Huerter,ATL,22,7,6,1,1.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,100.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,1.4
Khris Middleton,MIL,29,7,5,2,2.5,2.4,0.9,1.9,46.2,0.0,0.3,0.0,0.7,0.9,83.3,0.0,0.6,0.6,0.0,0.1,0.3,0.0,0.1,0.7
Trae Young,ATL,22,7,6,1,1.8,3.6,0.6,1.1,50.0,0.1,0.3,50.0,2.3,2.3,100.0,0.0,0.6,0.6,0.1,0.1,0.0,0.0,0.3,2.1
Ben Simmons,PHI,24,6,1,5,1.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.2,42.9,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,-3.2
Deandre Ayton,PHX,22,6,3,3,1.5,0.7,0.3,0.5,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3
