Player,Team,Age,GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-
Michael Jordan,CHI,35,13,7,6,1.8,2.8,0.7,1.6,42.9,0.0,0.3,0.0,1.4,1.5,90.0,0.0,0.2,0.2,0.2,0.1,0.2,0.1,0.2,0.3
Scottie Pippen,CHI,32,13,7,6,1.8,0.6,0.2,0.5,33.3,0.1,0.3,25.0,0.2,0.5,50.0,0.1,0.5,0.5,0.2,0.1,0.0,0.1,0.4,0.2
Toni Kukoc,CHI,29,12,6,6,1.2,0.8,0.3,0.5,50.0,0.2,0.4,40.0,0.1,0.2,50.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.3
Bryon Russell,UTA,27,11,7,4,1.9,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.2,100.0,0.1,0.4,0.5,0.0,0.1,0.0,0.0,0.1,0.4
Dennis Rodman,CHI,37,11,6,5,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,100.0,0.2,0.5,0.6,0.1,0.2,0.1,0.1,0.5,0.0
Jeff Hornacek,UTA,35,11,7,4,2.0,0.5,0.1,0.4,25.0,0.1,0.1,100.0,0.3,0.4,75.0,0.0,0.3,0.3,0.2,0.1,0.0,0.0,0.3,1.0
John Stockton,UTA,36,11,7,4,2.1,1.0,0.2,0.9,20.0,0.1,0.3,33.3,0.5,0.5,100.0,0.2,0.2,0.4,0.8,0.4,0.0,0.0,0.5,0.0
Karl Malone,UTA,34,11,7,4,2.1,1.7,0.8,1.3,64.3,0.0,0.1,0.0,0.1,0.3,33.3,0.0,0.5,0.5,0.2,0.1,0.1,0.1,0.3,0.2
Steve Kerr,CHI,32,11,5,6,1.2,0.2,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.2,100.0,0.1,0.0,0.1,0.3,0.0,0.0,0.0,0.0,1.6
Reggie Miller,IND,32,10,7,3,1.1,1.0,0.2,0.4,50.0,0.2,0.3,66.7,0.4,0.4,100.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,1.3
