Player,Team,Age,GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-
Kobe Bryant,LAL,23,11,8,3,2.3,2.4,0.7,1.8,40.0,0.1,0.3,33.3,0.8,0.9,90.0,0.2,0.0,0.2,0.2,0.1,0.1,0.1,0.5,1.5
Rick Fox,LAL,32,11,8,3,2.0,0.7,0.1,0.1,100.0,0.0,0.0,0.0,0.5,0.5,100.0,0.1,0.3,0.4,0.1,0.1,0.0,0.0,0.5,1.1
Derek Fisher,LAL,27,10,7,3,1.9,0.3,0.0,0.3,0.0,0.0,0.1,0.0,0.3,0.4,75.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,1.1
Robert Horry,LAL,31,10,8,2,2.5,1.2,0.3,0.7,42.9,0.3,0.6,50.0,0.3,0.6,50.0,0.2,0.5,0.7,0.1,0.1,0.1,0.0,0.2,1.7
Shaquille O'Neal,LAL,30,10,8,2,2.1,1.5,0.5,1.2,41.7,0.0,0.0,0.0,0.5,1.0,50.0,0.3,0.7,1.0,0.1,0.0,0.2,0.1,0.2,2.2
Mike Bibby,SAC,24,9,6,3,2.1,2.7,0.8,1.1,70.0,0.0,0.2,0.0,1.1,1.1,100.0,0.0,0.4,0.4,0.0,0.1,0.0,0.0,0.2,1.1
Chris Webber,SAC,29,8,5,3,2.1,1.0,0.3,0.5,50.0,0.0,0.0,0.0,0.5,0.9,57.1,0.0,0.4,0.4,0.4,0.0,0.0,0.1,0.0,2.0
Doug Christie,SAC,32,8,5,3,2.0,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.5,50.0,0.0,0.3,0.3,0.4,0.0,0.0,0.1,0.5,1.1
Jason Kidd,NJN,29,8,5,3,2.0,1.8,0.8,1.4,54.5,0.0,0.3,0.0,0.3,0.3,100.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.5,-1.1
Keith Van Horn,NJN,26,8,5,3,1.9,1.3,0.4,1.1,33.3,0.3,0.5,50.0,0.3,0.5,50.0,0.1,0.3,0.4,0.0,0.0,0.1,0.0,0.5,-0.5
Kenyon Martin,NJN,24,8,5,3,2.0,0.4,0.1,0.4,33.3,0.0,0.0,0.0,0.1,0.1,100.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.1,-0.8
Vlade Divac,SAC,34,8,5,3,1.6,1.0,0.4,0.4,100.0,0.1,0.1,100.0,0.1,0.3,50.0,0.1,0.3,0.4,0.1,0.3,0.0,0.1,0.5,0.9
Aaron Williams,NJN,30,7,5,2,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.4,0.4,-0.4
Antoine Walker,BOS,25,7,3,4,2.2,0.3,0.1,0.4,33.3,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.4,0.4,0.3,0.0,0.1,0.1,0.0,1.0
Bobby Jackson,SAC,29,7,5,2,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9
Devean George,LAL,24,7,4,3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Hedo Turkoglu,SAC,23,7,4,3,1.9,1.1,0.4,0.9,50.0,0.0,0.1,0.0,0.3,0.3,100.0,0.1,0.4,0.6,0.0,0.0,0.0,0.0,0.4,-0.1
Kenny Anderson,BOS,31,7,3,4,2.2,0.6,0.1,0.3,50.0,0.0,0.0,0.0,0.3,0.3,100.0,0.1,0.1,0.3,0.3,0.0,0.1,0.0,0.6,0.9
Kerry Kittles,NJN,28,7,4,3,2.2,0.4,0.1,0.4,33.3,0.1,0.3,50.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.3,-1.9
Paul Pierce,BOS,24,7,3,4,2.2,4.0,0.9,1.4,60.0,0.3,0.4,66.7,2.0,2.4,82.4,0.1,0.3,0.4,0.3,0.4,0.1,0.0,0.4,0.7
Peja Stojakovic,SAC,25,6,4,2,1.1,1.2,0.2,0.3,50.0,0.2,0.3,50.0,0.7,0.7,100.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.5
Rodney Rogers,BOS,31,6,2,4,2.2,1.2,0.5,1.0,50.0,0.2,0.7,25.0,0.0,0.0,0.0,0.2,0.2,0.3,0.0,0.5,0.0,0.0,0.7,0.2
Tony Battie,BOS,26,5,2,3,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.8
Baron Davis,CHH,23,4,2,2,2.2,0.5,0.3,0.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.3,0.3,0.3,0.0,0.3,-1.5
Ben Wallace,DET,27,4,2,2,1.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,100.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,-0.8
Brian Shaw,LAL,36,4,4,0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.0,0.0,0.0,0.0,1.5
Bruce Bowen,SAS,31,4,1,3,2.0,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-3.8
Chucky Atkins,DET,27,4,2,2,1.6,0.3,0.0,0.8,0.0,0.0,0.3,0.0,0.3,0.5,50.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,-0.8
Clifford Robinson,DET,35,4,2,2,1.6,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.5,0.5,100.0,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.0,-0.8
David Wesley,CHH,31,4,2,2,2.2,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-1.5
Eric Williams,BOS,29,4,1,3,1.4,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,1.3,0.0,0.0,0.0,0.0,0.3,2.5
Jerry Stackhouse,DET,27,4,2,2,1.6,0.8,0.3,0.8,33.3,0.0,0.5,0.0,0.3,0.5,50.0,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,-0.8
Jon Barry,DET,32,4,2,2,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,100.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3
P.J. Brown,CHH,32,4,2,2,2.2,0.5,0.0,0.8,0.0,0.0,0.0,0.0,0.5,0.5,100.0,0.3,0.3,0.5,0.0,0.3,0.0,0.0,0.0,-1.5
Tim Duncan,SAS,26,4,1,3,2.2,0.5,0.0,0.8,0.0,0.0,0.0,0.0,0.5,1.0,50.0,0.0,0.0,0.0,0.5,1.0,0.3,0.0,0.3,-3.3
Tony Parker,SAS,20,4,1,3,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.5,-3.5
Aaron McKie,PHI,29,3,2,1,2.5,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,1.0,0.3
Allen Iverson,PHI,27,3,2,1,2.5,5.3,1.3,1.7,80.0,0.0,0.0,0.0,2.7,2.7,100.0,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.3
Alvin Williams,TOR,27,3,1,2,0.4,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,-0.7
Antonio Daniels,SAS,27,3,1,2,1.2,0.7,0.3,0.7,50.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,-0.7
Antonio Davis,TOR,33,3,1,2,1.3,0.7,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,-1.7
Brad Miller,IND,26,3,1,2,1.9,1.0,0.3,0.7,50.0,0.0,0.0,0.0,0.3,0.7,50.0,0.7,0.3,1.0,0.3,0.0,0.0,0.0,0.3,1.3
Chris Childs,TOR,34,3,1,2,1.3,0.7,0.3,1.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
Darrell Armstrong,ORL,34,3,1,2,2.7,1.3,0.3,0.3,100.0,0.0,0.0,0.0,0.7,0.7,100.0,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.7
Derrick Coleman,PHI,35,3,2,1,2.5,1.0,0.3,0.7,50.0,0.0,0.0,0.0,0.3,0.3,100.0,0.3,0.3,0.7,0.0,0.0,0.0,0.3,0.0,0.3
Dikembe Mutombo,PHI,36,3,2,1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,-3.0
Dirk Nowitzki,DAL,24,3,2,1,1.0,1.0,0.3,0.3,100.0,0.0,0.0,0.0,0.3,0.7,50.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.0
Don Reid,ORL,28,3,1,2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3
Donyell Marshall,UTA,29,3,0,3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.7,-5.0
Eric Snow,PHI,29,3,2,1,2.5,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.7,50.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.7,0.3
Erick Strickland,BOS,28,3,0,3,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
George Lynch,CHH,31,3,2,1,1.8,0.7,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.7,0.0
Horace Grant,ORL,36,3,1,2,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.0,0.0,0.0,0.3,0.7
Jeff Foster,IND,25,3,1,2,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7
Jermaine O'Neal,IND,23,3,1,2,2.6,1.0,0.3,1.3,25.0,0.0,0.0,0.0,0.3,0.7,50.0,0.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,2.7
John Stockton,UTA,40,3,0,3,1.8,0.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.7,0.0,0.0,0.0,0.7,-4.3
Karl Malone,UTA,38,3,0,3,1.9,1.7,0.3,0.7,50.0,0.0,0.0,0.0,1.0,1.3,75.0,0.3,0.7,1.0,0.0,0.0,0.0,0.0,0.0,-5.0
