Player,Team,Age,GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-
Bradley Beal,WAS,24,42,28,14,1.7,1.5,0.4,0.9,44.7,0.1,0.4,33.3,0.5,0.6,92.0,0.0,0.3,0.3,0.0,0.1,0.1,0.0,0.0,1.7
John Wall,WAS,26,42,28,14,1.6,1.7,0.5,1.1,47.8,0.0,0.0,100,0.6,0.8,79.4,0.1,0.2,0.3,0.5,0.1,0.1,0.0,0.1,1.6
Otto Porter Jr.,WAS,24,40,26,14,1.5,0.5,0.2,0.2,66.7,0.1,0.1,75.0,0.2,0.2,100,0.1,0.3,0.4,0.1,0.0,0.1,0.0,0.2,1.5
CJ McCollum,POR,25,38,17,21,1.7,1.3,0.4,0.7,57.1,0.1,0.1,60.0,0.4,0.4,93.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.3,-0.5
Damian Lillard,POR,26,36,16,20,1.8,1.6,0.3,1.1,25.0,0.0,0.4,6.3,1.0,1.1,94.7,0.1,0.3,0.3,0.1,0.3,0.0,0.0,0.2,-0.4
Kemba Walker,CHA,27,36,15,21,1.5,1.4,0.6,1.0,57.1,0.2,0.3,50.0,0.2,0.2,100,0.2,0.2,0.4,0.3,0.1,0.0,0.1,0.2,0.0
Marcin Gortat,WAS,33,36,24,12,1.4,0.5,0.2,0.3,70.0,0.0,0.0,0.0,0.1,0.1,75.0,0.1,0.1,0.3,0.0,0.0,0.0,0.1,0.2,1.4
Markieff Morris,WAS,27,36,23,13,1.5,0.9,0.4,0.6,61.9,0.1,0.1,40.0,0.1,0.1,75.0,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1,1.6
Isaiah Thomas,BOS,28,35,23,12,2.0,3.2,0.9,1.8,52.4,0.3,0.5,55.6,1.1,1.1,94.9,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.2,1.0
Marcus Smart,BOS,23,35,22,13,2.0,0.7,0.1,0.4,35.7,0.0,0.1,25.0,0.4,0.4,92.9,0.2,0.3,0.4,0.2,0.1,0.1,0.0,0.2,0.9
Andrew Wiggins,MIN,22,34,10,24,1.8,1.4,0.4,1.1,34.2,0.1,0.2,42.9,0.5,0.9,58.6,0.1,0.1,0.3,0.1,0.0,0.1,0.0,0.1,-1.1
DeMarcus Cousins,NOP,26,34,15,19,2.0,2.5,0.8,1.9,41.3,0.2,0.6,38.1,0.8,1.1,66.7,0.2,0.7,1.0,0.1,0.4,0.1,0.1,0.4,-0.1
Karl-Anthony Towns,MIN,21,34,10,24,1.8,1.1,0.4,0.9,44.8,0.0,0.3,9.1,0.3,0.3,90.9,0.1,0.6,0.8,0.0,0.0,0.0,0.1,0.3,-1.1
Allen Crabbe,POR,25,33,15,18,1.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.1,0.0,0.2,-0.1
Al Horford,BOS,31,32,20,12,2.0,0.6,0.2,0.4,35.7,0.1,0.2,50.0,0.2,0.2,100,0.1,0.3,0.4,0.2,0.1,0.0,0.1,0.1,0.5
Marc Gasol,MEM,32,32,18,14,1.8,0.9,0.3,0.6,47.4,0.1,0.2,42.9,0.3,0.3,90.0,0.1,0.3,0.4,0.3,0.0,0.1,0.0,0.2,0.3
Nicolas Batum,CHA,28,32,14,18,1.6,0.6,0.2,0.4,41.7,0.1,0.2,50.0,0.2,0.2,100,0.0,0.3,0.3,0.2,0.1,0.0,0.0,0.1,0.2
Russell Westbrook,OKC,28,32,20,12,2.1,4.2,1.4,2.9,47.8,0.4,0.9,40.0,1.0,1.3,80.5,0.1,0.7,0.7,0.3,0.2,0.2,0.0,0.1,1.4
Jae Crowder,BOS,26,31,19,12,2.1,0.5,0.1,0.5,21.4,0.0,0.3,11.1,0.3,0.3,90.0,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.2,0.5
Michael Kidd-Gilchrist,CHA,23,31,12,19,1.0,0.3,0.1,0.2,66.7,0.0,0.0,0.0,0.1,0.1,100,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,-0.8
Steven Adams,OKC,23,31,19,12,1.8,0.3,0.1,0.3,40.0,0.0,0.0,0.0,0.1,0.1,100,0.2,0.3,0.5,0.1,0.0,0.0,0.2,0.1,1.7
Dennis Schroder,ATL,23,30,16,14,1.7,1.2,0.4,0.8,50.0,0.1,0.2,60.0,0.3,0.3,100,0.0,0.2,0.2,0.3,0.2,0.0,0.0,0.2,-0.2
Jeff Teague,IND,29,30,18,12,1.8,0.6,0.1,0.3,50.0,0.0,0.1,50.0,0.3,0.3,90.0,0.0,0.3,0.3,0.4,0.0,0.2,0.0,0.2,0.6
Andre Roberson,OKC,25,29,17,12,1.8,0.2,0.1,0.1,50.0,0.0,0.1,50.0,0.0,0.3,12.5,0.1,0.3,0.3,0.0,0.0,0.1,0.1,0.3,0.1
Brook Lopez,BKN,29,29,8,21,1.5,0.7,0.3,0.7,42.1,0.1,0.3,37.5,0.1,0.1,100,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.2,-2.3
