Player,Team,Age,GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-
Michael Redd,MIL,24,37,15,22,1.8,1.5,0.5,1.0,48.6,0.1,0.3,40.0,0.4,0.5,77.8,0.1,0.1,0.3,0.1,0.1,0.0,0.0,0.1,0.2
Damon Stoudamire,POR,30,36,23,13,1.8,1.3,0.5,1.0,45.9,0.2,0.3,50.0,0.2,0.2,100,0.0,0.1,0.2,0.4,0.1,0.1,0.0,0.1,0.7
Joe Johnson,PHX,23,36,12,24,1.7,0.7,0.2,0.7,26.9,0.1,0.2,28.6,0.3,0.4,60.0,0.1,0.3,0.3,0.1,0.0,0.1,0.0,0.3,-1.5
P.J. Brown,NOH,34,36,19,17,1.9,0.4,0.2,0.4,42.9,0.0,0.0,0.0,0.0,0.0,100,0.1,0.3,0.4,0.2,0.1,0.0,0.1,0.1,-0.7
Shawn Marion,PHX,26,36,12,24,1.7,0.8,0.2,0.8,23.3,0.1,0.3,33.3,0.4,0.4,100,0.1,0.2,0.3,0.0,0.1,0.1,0.1,0.1,-1.5
Zach Randolph,POR,22,36,22,14,1.9,1.3,0.4,0.8,53.3,0.0,0.0,0.0,0.4,0.4,87.5,0.1,0.5,0.6,0.0,0.1,0.0,0.0,0.2,0.9
Paul Pierce,BOS,26,35,19,16,1.5,1.3,0.2,0.9,24.2,0.1,0.4,15.4,0.8,1.1,74.4,0.1,0.3,0.3,0.4,0.2,0.1,0.0,0.3,-0.1
Chauncey Billups,DET,27,34,16,18,2.1,1.5,0.4,1.2,29.3,0.2,0.5,44.4,0.6,0.7,79.2,0.0,0.3,0.3,0.2,0.1,0.0,0.0,0.3,0.6
Desmond Mason,MIL,26,34,13,21,1.5,0.6,0.1,0.3,45.5,0.0,0.1,0.0,0.3,0.4,76.9,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.2,-0.1
Jason Terry,ATL,26,34,11,23,1.9,1.2,0.4,0.9,45.2,0.1,0.2,28.6,0.3,0.3,90.9,0.0,0.2,0.2,0.3,0.3,0.1,0.0,0.2,-0.5
Mike Bibby,SAC,26,34,19,15,1.8,1.4,0.4,0.8,53.8,0.2,0.3,60.0,0.4,0.4,85.7,0.0,0.2,0.2,0.2,0.1,0.0,0.0,0.2,0.8
Peja Stojakovic,SAC,27,34,20,14,1.8,1.3,0.3,0.7,47.8,0.1,0.2,25.0,0.6,0.6,95.2,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.1,0.9
Tayshaun Prince,DET,24,34,16,18,2.0,0.4,0.1,0.6,26.3,0.0,0.1,0.0,0.1,0.1,100,0.3,0.2,0.5,0.1,0.1,0.0,0.0,0.1,0.7
Donyell Marshall,TOR,31,33,13,20,2.1,0.7,0.3,0.5,52.9,0.2,0.3,50.0,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.1,0.0,0.1,0.1,-0.7
Gary Payton,LAL,35,33,26,7,1.9,0.8,0.2,0.7,31.8,0.1,0.2,37.5,0.3,0.4,83.3,0.0,0.3,0.3,0.2,0.1,0.0,0.0,0.1,1.0
Reggie Miller,IND,38,33,21,12,1.9,0.7,0.1,0.5,25.0,0.1,0.3,30.0,0.3,0.4,91.7,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.2,0.8
Stephen Jackson,ATL,26,33,11,22,1.9,0.7,0.2,0.5,33.3,0.1,0.2,37.5,0.2,0.4,57.1,0.1,0.1,0.2,0.1,0.1,0.0,0.0,0.3,-0.6
Steve Francis,HOU,27,33,18,15,2.0,1.2,0.2,0.9,22.6,0.0,0.2,0.0,0.8,0.9,86.2,0.1,0.3,0.4,0.3,0.2,0.1,0.0,0.4,-0.3
Vince Carter,TOR,27,33,17,16,2.1,1.6,0.5,1.5,36.0,0.0,0.2,14.3,0.5,0.5,83.3,0.1,0.2,0.4,0.2,0.2,0.1,0.1,0.3,-0.1
Ben Wallace,DET,29,32,15,17,2.2,0.6,0.1,0.5,26.7,0.0,0.0,0.0,0.3,0.4,83.3,0.3,0.4,0.8,0.1,0.0,0.1,0.3,0.3,0.3
Cuttino Mobley,HOU,28,32,17,15,2.1,0.8,0.2,0.6,38.9,0.1,0.2,42.9,0.3,0.3,80.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,-0.4
Doug Christie,SAC,34,32,19,13,1.5,0.2,0.1,0.1,50.0,0.0,0.1,33.3,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.5
Jermaine O'Neal,IND,25,32,20,12,1.9,0.9,0.3,1.0,34.4,0.0,0.0,0.0,0.3,0.4,66.7,0.2,0.4,0.5,0.1,0.1,0.0,0.1,0.3,0.5
Juwan Howard,ORL,31,32,14,18,1.9,0.8,0.2,0.6,35.0,0.0,0.0,0.0,0.3,0.4,76.9,0.1,0.3,0.4,0.0,0.1,0.0,0.0,0.1,0.5
Jim Jackson,HOU,33,31,17,14,2.0,0.6,0.2,0.5,42.9,0.1,0.1,50.0,0.2,0.2,100,0.0,0.5,0.5,0.1,0.1,0.1,0.0,0.3,0.1
Latrell Sprewell,MIN,33,31,17,14,2.0,0.7,0.2,0.7,23.8,0.1,0.4,27.3,0.3,0.4,76.9,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.1,0.0
Richard Hamilton,DET,26,31,15,16,2.1,1.4,0.5,1.0,46.7,0.0,0.0,0.0,0.5,0.5,88.2,0.0,0.1,0.2,0.2,0.1,0.0,0.0,0.3,0.6
Theo Ratliff,POR,31,31,13,18,1.9,0.4,0.2,0.2,71.4,0.0,0.0,0.0,0.0,0.1,50.0,0.1,0.3,0.4,0.0,0.0,0.0,0.2,0.5,-0.3
Yao Ming,HOU,23,31,18,13,2.0,1.4,0.5,0.9,53.6,0.0,0.0,0.0,0.5,0.6,70.0,0.2,0.2,0.4,0.1,0.3,0.0,0.1,0.3,0.4
Antonio Davis,CHI,35,30,16,14,2.1,0.2,0.1,0.4,25.0,0.0,0.0,0.0,0.0,0.1,50.0,0.2,0.4,0.7,0.1,0.1,0.0,0.0,0.2,-0.6
Baron Davis,NOH,25,30,15,15,1.8,0.5,0.2,0.9,17.9,0.1,0.5,14.3,0.1,0.2,66.7,0.0,0.1,0.1,0.3,0.1,0.1,0.0,0.2,-0.6
Carmelo Anthony,DEN,20,30,15,15,1.8,1.4,0.4,1.0,43.3,0.0,0.2,0.0,0.5,0.7,75.0,0.2,0.3,0.4,0.1,0.1,0.0,0.0,0.2,0.2
Chris Bosh,TOR,20,30,14,16,2.0,0.5,0.2,0.4,54.5,0.0,0.1,50.0,0.1,0.2,40.0,0.4,0.3,0.7,0.1,0.0,0.0,0.2,0.1,-0.2
