Player,Team,Age,GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-
Brandon Bass,BOS,29,34,12,22,1.1,0.2,0.0,0.2,14.3,0.0,0.0,0.0,0.2,0.2,100,0.1,0.2,0.2,0.0,0.0,0.0,0.1,0.1,-0.9
P.J. Tucker,PHX,29,34,15,19,1.5,0.6,0.2,0.3,63.6,0.1,0.1,100,0.1,0.1,50.0,0.1,0.3,0.4,0.1,0.0,0.1,0.0,0.2,0.2
Stephen Curry,GSW,26,34,20,14,2.2,1.7,0.6,1.6,37.7,0.1,0.6,25.0,0.4,0.4,100,0.1,0.2,0.3,0.3,0.3,0.1,0.1,0.2,0.3
Chris Bosh,MIA,30,33,18,15,1.8,0.9,0.3,0.6,42.9,0.1,0.2,50.0,0.2,0.2,100,0.1,0.1,0.2,0.0,0.1,0.0,0.1,0.2,0.6
Jose Calderon,DAL,32,33,20,13,1.3,0.3,0.1,0.2,28.6,0.1,0.2,28.6,0.2,0.2,100,0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.2,1.2
Kyle Lowry,TOR,28,33,16,17,1.7,0.5,0.2,0.7,30.4,0.1,0.2,25.0,0.0,0.1,0.0,0.1,0.2,0.2,0.2,0.1,0.0,0.0,0.3,0.4
Marcin Gortat,WAS,30,33,16,17,1.8,0.5,0.2,0.4,61.5,0.0,0.0,0.0,0.0,0.1,33.3,0.2,0.2,0.5,0.0,0.1,0.0,0.2,0.2,0.3
Al Jefferson,CHA,29,32,16,16,2.0,1.3,0.5,1.3,40.5,0.0,0.0,0.0,0.2,0.3,66.7,0.3,0.6,0.9,0.0,0.0,0.1,0.1,0.1,-0.2
Jeff Teague,ATL,26,32,18,14,2.0,1.1,0.2,0.8,28.0,0.0,0.2,20.0,0.6,0.7,90.9,0.0,0.2,0.3,0.4,0.3,0.1,0.0,0.2,0.8
Kevin Durant,OKC,25,32,18,14,2.0,2.0,0.5,1.7,32.1,0.3,0.7,40.9,0.7,0.9,78.6,0.1,0.6,0.7,0.2,0.2,0.0,0.0,0.2,0.4
Kevin Love,MIN,25,32,11,21,1.4,0.8,0.3,0.8,38.5,0.1,0.3,27.3,0.1,0.3,36.4,0.1,0.3,0.4,0.2,0.1,0.0,0.0,0.2,-1.4
Kyle Korver,ATL,33,32,18,14,2.0,0.7,0.2,0.4,42.9,0.1,0.3,36.4,0.2,0.2,100,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.1,1.0
Serge Ibaka,OKC,24,32,18,14,2.0,0.4,0.1,0.3,36.4,0.0,0.1,0.0,0.2,0.2,83.3,0.3,0.3,0.6,0.1,0.0,0.0,0.2,0.4,0.3
Corey Brewer,MIN,28,31,11,20,1.2,0.4,0.1,0.2,66.7,0.0,0.0,100,0.1,0.1,75.0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.3,-1.0
LaMarcus Aldridge,POR,28,31,19,12,2.1,1.0,0.3,1.3,20.5,0.0,0.0,0.0,0.5,0.5,100,0.2,0.5,0.6,0.1,0.1,0.0,0.1,0.2,0.0
LeBron James,MIA,29,31,17,14,1.8,1.7,0.5,0.9,48.3,0.1,0.2,28.6,0.8,0.9,88.9,0.0,0.4,0.4,0.2,0.2,0.2,0.1,0.2,0.7
Shawn Marion,DAL,36,31,18,13,1.3,0.5,0.2,0.2,83.3,0.1,0.1,66.7,0.1,0.2,60.0,0.1,0.2,0.3,0.0,0.0,0.1,0.1,0.1,0.7
Vince Carter,DAL,37,31,16,15,0.9,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,100,0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.1,0.5
Zach Randolph,MEM,32,31,22,9,1.7,1.0,0.4,0.8,52.0,0.0,0.0,0.0,0.2,0.4,54.5,0.2,0.3,0.5,0.1,0.1,0.1,0.1,0.2,1.6
Amir Johnson,TOR,27,30,15,15,1.6,0.8,0.3,0.5,53.3,0.0,0.1,33.3,0.2,0.3,66.7,0.2,0.2,0.4,0.1,0.0,0.0,0.1,0.2,0.8
Avery Bradley,BOS,23,30,11,19,1.4,0.2,0.1,0.3,25.0,0.0,0.1,25.0,0.1,0.1,50.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,-0.6
Blake Griffin,LAC,25,30,18,12,1.7,1.2,0.4,0.6,63.2,0.0,0.0,0.0,0.4,0.6,64.7,0.1,0.4,0.5,0.0,0.1,0.0,0.0,0.2,0.6
Harrison Barnes,GSW,22,30,18,12,1.4,0.3,0.0,0.2,20.0,0.0,0.0,100,0.2,0.3,62.5,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.3,0.1
Jared Sullinger,BOS,22,30,9,21,1.5,0.6,0.1,0.8,13.0,0.1,0.3,25.0,0.3,0.5,71.4,0.2,0.4,0.6,0.0,0.1,0.1,0.0,0.2,-0.5
Joe Johnson,BKN,33,30,14,16,2.0,0.9,0.3,0.8,33.3,0.0,0.2,0.0,0.4,0.4,100,0.0,0.2,0.2,0.1,0.1,0.0,0.0,0.1,-0.5
Tristan Thompson,CLE,23,30,16,14,1.3,0.5,0.2,0.3,55.6,0.0,0.0,0.0,0.2,0.3,66.7,0.3,0.3,0.6,0.0,0.1,0.0,0.0,0.2,0.0
Courtney Lee,MEM,28,29,18,11,1.6,0.6,0.1,0.3,30.0,0.0,0.1,0.0,0.3,0.4,90.9,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.1,1.5
David Lee,GSW,31,29,15,14,2.0,0.9,0.3,0.4,81.8,0.0,0.0,0.0,0.3,0.4,69.2,0.2,0.2,0.4,0.0,0.1,0.1,0.0,0.2,0.0
DeMarre Carroll,ATL,27,29,16,13,1.5,0.5,0.2,0.3,62.5,0.1,0.2,66.7,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.2,0.1
Draymond Green,GSW,24,29,18,11,1.3,0.6,0.2,0.4,45.5,0.1,0.2,50.0,0.1,0.1,75.0,0.1,0.2,0.3,0.1,0.0,0.1,0.0,0.1,0.4
Goran Dragic,PHX,28,29,15,14,1.6,0.6,0.2,0.6,43.8,0.0,0.1,0.0,0.1,0.1,66.7,0.0,0.1,0.1,0.2,0.1,0.1,0.0,0.1,0.6
Kemba Walker,CHA,24,29,16,13,1.9,1.9,0.5,1.4,34.1,0.1,0.4,23.1,0.8,1.0,82.8,0.2,0.3,0.4,0.2,0.2,0.0,0.0,0.2,-0.7
Markieff Morris,PHX,24,29,16,13,1.4,1.1,0.4,0.6,61.1,0.0,0.1,50.0,0.3,0.5,64.3,0.2,0.3,0.5,0.1,0.0,0.1,0.0,0.1,0.8
Paul Pierce,BKN,36,29,15,14,1.9,1.0,0.2,0.7,30.0,0.2,0.4,41.7,0.4,0.6,64.7,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.2,0.0
Ray Allen,MIA,38,29,16,13,1.6,0.8,0.2,0.3,60.0,0.1,0.2,50.0,0.2,0.3,77.8,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.1,1.0
Ricky Rubio,MIN,23,29,11,18,1.2,0.5,0.0,0.2,16.7,0.0,0.0,0.0,0.4,0.6,81.3,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.4,-1.0
Anthony Davis,NOP,21,28,13,15,1.8,1.0,0.3,0.6,52.9,0.0,0.0,0.0,0.3,0.4,81.8,0.2,0.4,0.6,0.0,0.0,0.0,0.1,0.1,-1.1
Arron Afflalo,ORL,28,28,10,18,1.7,1.3,0.3,1.0,32.1,0.1,0.2,33.3,0.5,0.7,78.9,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.4,-1.0
Khris Middleton,MIL,22,28,9,19,1.7,0.6,0.1,0.5,23.1,0.0,0.2,16.7,0.3,0.3,100,0.1,0.4,0.5,0.1,0.1,0.1,0.1,0.3,-0.6
Reggie Jackson,OKC,24,28,16,12,1.9,0.8,0.2,0.5,38.5,0.0,0.1,25.0,0.4,0.5,85.7,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.1,0.5
Anderson Varejao,CLE,31,27,14,13,1.4,0.5,0.2,0.4,54.5,0.0,0.0,0.0,0.0,0.1,50.0,0.1,0.5,0.6,0.1,0.1,0.0,0.0,0.3,-0.4
Carmelo Anthony,NYK,30,27,9,18,2.1,1.9,0.5,1.4,37.8,0.1,0.4,36.4,0.7,0.8,95.2,0.3,0.3,0.6,0.1,0.3,0.0,0.1,0.2,0.0
Channing Frye,PHX,31,27,9,18,1.2,0.2,0.1,0.3,22.2,0.0,0.1,25.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,-0.3
David West,IND,33,27,19,8,1.6,1.3,0.3,0.6,56.3,0.0,0.0,100,0.6,0.6,88.2,0.1,0.4,0.5,0.1,0.0,0.0,0.1,0.1,1.6
DeAndre Jordan,LAC,25,27,16,11,1.6,0.4,0.1,0.3,28.6,0.0,0.0,0.0,0.2,0.4,60.0,0.2,0.4,0.6,0.0,0.0,0.1,0.2,0.2,-0.3
Eric Gordon,NOP,25,27,13,14,1.9,0.6,0.1,0.6,26.7,0.1,0.2,40.0,0.3,0.3,77.8,0.1,0.1,0.2,0.1,0.1,0.1,0.0,0.1,-1.1
Gerald Green,PHX,28,27,12,15,1.4,0.3,0.0,0.4,9.1,0.0,0.2,0.0,0.3,0.3,100,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.1
James Harden,HOU,24,27,17,10,1.9,2.2,0.6,1.3,45.7,0.1,0.3,44.4,0.9,1.1,80.0,0.1,0.2,0.3,0.2,0.3,0.0,0.0,0.1,0.6
Kyrie Irving,CLE,22,27,13,14,1.6,1.1,0.3,1.1,30.0,0.1,0.3,25.0,0.4,0.5,84.6,0.1,0.1,0.1,0.2,0.3,0.0,0.1,0.1,-0.4
Mike Conley,MEM,26,27,21,6,1.7,1.0,0.3,0.8,42.9,0.1,0.4,30.0,0.3,0.3,77.8,0.0,0.1,0.1,0.3,0.1,0.1,0.0,0.1,1.5
Mike Miller,MEM,34,27,19,8,1.2,0.3,0.1,0.2,33.3,0.1,0.1,50.0,0.0,0.1,50.0,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.1,1.2
Paul George,IND,24,27,19,8,1.6,1.0,0.3,1.1,24.1,0.1,0.6,20.0,0.4,0.4,91.7,0.0,0.0,0.1,0.2,0.0,0.1,0.0,0.1,1.6
Randy Foye,DEN,30,27,13,14,1.8,0.8,0.2,0.8,28.6,0.1,0.5,21.4,0.3,0.4,63.6,0.1,0.3,0.4,0.1,0.1,0.0,0.0,0.3,-0.4
Roy Hibbert,IND,27,27,19,8,1.5,0.4,0.1,0.3,28.6,0.0,0.0,0.0,0.3,0.3,77.8,0.2,0.3,0.5,0.0,0.0,0.0,0.1,0.1,1.0
Andre Iguodala,GSW,30,26,14,12,2.5,0.4,0.2,0.5,28.6,0.0,0.2,20.0,0.1,0.2,33.3,0.2,0.4,0.5,0.3,0.1,0.2,0.0,0.2,-0.2
Brandon Knight,MIL,22,26,8,18,1.8,1.0,0.3,1.1,27.6,0.1,0.3,42.9,0.3,0.4,70.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,-1.0
Chandler Parsons,HOU,25,26,17,9,1.8,0.6,0.2,0.8,30.0,0.0,0.3,14.3,0.1,0.2,50.0,0.0,0.2,0.2,0.1,0.1,0.2,0.0,0.2,0.5
Dwight Howard,HOU,28,26,17,9,1.8,0.6,0.1,0.3,42.9,0.0,0.0,0.0,0.3,0.7,47.4,0.3,0.4,0.7,0.0,0.1,0.0,0.1,0.1,-0.1
John Salmons,TOR,34,26,10,16,1.2,0.2,0.1,0.1,100,0.0,0.0,0.0,0.1,0.1,100,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.2,-0.8
Al-Farouq Aminu,NOP,23,25,14,11,1.3,0.1,0.0,0.2,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.1,0.1,0.1,0.0,0.3,-1.3
George Hill,IND,28,25,17,8,1.6,0.8,0.2,0.6,42.9,0.1,0.3,42.9,0.2,0.4,60.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,1.1
JR Smith,NYK,28,25,10,15,2.0,0.5,0.2,0.8,20.0,0.1,0.5,16.7,0.1,0.2,50.0,0.0,0.2,0.2,0.1,0.0,0.1,0.0,0.1,-0.1
Jamal Crawford,LAC,34,25,13,12,1.6,1.0,0.3,0.7,38.9,0.1,0.2,50.0,0.3,0.3,100,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.2
Marc Gasol,MEM,29,25,20,5,1.8,0.8,0.3,0.6,50.0,0.0,0.0,0.0,0.2,0.2,83.3,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1,1.8
Tyreke Evans,NOP,24,25,12,13,1.7,1.1,0.4,1.0,45.8,0.0,0.1,0.0,0.2,0.3,75.0,0.1,0.4,0.4,0.2,0.0,0.0,0.0,0.3,-0.3
Victor Oladipo,ORL,22,25,9,16,1.6,0.4,0.1,0.4,20.0,0.0,0.1,0.0,0.2,0.2,83.3,0.0,0.5,0.6,0.1,0.1,0.0,0.0,0.2,-1.0
Chris Paul,LAC,29,24,14,10,1.7,1.6,0.5,1.3,40.0,0.1,0.3,42.9,0.5,0.7,68.8,0.0,0.3,0.3,0.3,0.0,0.2,0.0,0.2,0.8
Gordon Hayward,UTA,24,24,15,9,1.9,1.0,0.2,0.5,41.7,0.1,0.2,40.0,0.5,0.7,81.3,0.0,0.0,0.1,0.3,0.2,0.1,0.0,0.2,0.5
Isaiah Thomas,SAC,25,24,10,14,1.8,1.4,0.3,0.9,31.8,0.1,0.4,33.3,0.7,0.8,94.4,0.1,0.1,0.2,0.2,0.1,0.2,0.0,0.4,-0.9
Jameer Nelson,ORL,32,24,8,16,1.6,0.6,0.2,0.8,21.1,0.0,0.4,0.0,0.3,0.3,100,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.3,-0.9
Jeremy Lin,HOU,25,24,14,10,1.6,0.5,0.2,0.5,33.3,0.0,0.0,100,0.1,0.1,66.7,0.0,0.1,0.1,0.2,0.0,0.1,0.0,0.3,0.5
Kevin Martin,MIN,31,24,7,17,1.4,0.8,0.1,0.5,16.7,0.0,0.2,25.0,0.5,0.5,100,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,-1.2
Kyle Singler,DET,26,24,8,16,1.3,0.3,0.0,0.1,33.3,0.0,0.1,50.0,0.2,0.2,100,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,-1.5
Mario Chalmers,MIA,28,24,11,13,1.8,0.3,0.1,0.2,40.0,0.0,0.1,33.3,0.1,0.1,66.7,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.2,-0.3
Mo Williams,POR,31,24,14,10,0.7,0.3,0.0,0.1,33.3,0.0,0.1,0.0,0.2,0.3,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Thaddeus Young,PHI,26,24,12,12,1.6,1.2,0.5,0.8,68.4,0.1,0.2,40.0,0.0,0.1,0.0,0.1,0.3,0.4,0.0,0.0,0.0,0.1,0.1,0.5
Andrew Bogut,GSW,29,23,11,12,1.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,100,0.1,0.3,0.3,0.0,0.1,0.0,0.1,0.3,-0.5
Brandon Jennings,DET,24,23,8,15,1.7,0.4,0.0,1.0,4.3,0.0,0.7,6.7,0.3,0.4,60.0,0.1,0.2,0.3,0.1,0.2,0.2,0.0,0.2,-1.5
Deron Williams,BKN,30,23,11,12,1.8,0.8,0.3,0.7,46.7,0.0,0.1,33.3,0.1,0.3,50.0,0.0,0.2,0.2,0.3,0.3,0.0,0.0,0.3,0.3
Jarrett Jack,CLE,30,23,12,11,1.4,0.2,0.1,0.4,22.2,0.0,0.1,0.0,0.0,0.1,33.3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,-0.7
Lance Stephenson,IND,23,23,16,7,1.6,0.6,0.1,0.4,33.3,0.1,0.3,33.3,0.2,0.3,83.3,0.1,0.3,0.4,0.2,0.0,0.0,0.0,0.3,1.3
Martell Webster,WAS,27,23,11,12,1.2,0.3,0.1,0.2,50.0,0.1,0.1,100,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,-0.1
Nene,WAS,31,23,11,12,1.7,0.9,0.3,0.8,33.3,0.0,0.0,0.0,0.3,0.5,72.7,0.0,0.5,0.5,0.1,0.1,0.0,0.0,0.2,0.5
Nikola Vucevic,ORL,23,23,7,16,1.7,0.6,0.2,0.6,38.5,0.0,0.0,0.0,0.1,0.1,100,0.2,0.3,0.4,0.1,0.1,0.0,0.0,0.2,-1.4
Rudy Gay,SAC,27,23,8,15,1.6,0.9,0.3,0.9,38.1,0.0,0.1,33.3,0.2,0.2,100,0.0,0.4,0.4,0.1,0.1,0.0,0.1,0.2,-1.0
Wilson Chandler,DEN,27,23,10,13,1.8,0.7,0.2,0.6,35.7,0.0,0.2,0.0,0.3,0.3,87.5,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.4,-0.8
Anthony Morrow,NOP,28,22,11,11,0.9,0.4,0.1,0.4,37.5,0.0,0.2,25.0,0.1,0.1,100,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1
Brian Roberts,NOP,28,22,10,12,1.2,0.8,0.2,0.6,38.5,0.0,0.1,33.3,0.3,0.4,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-1.0
DeMarcus Cousins,SAC,23,22,10,12,1.6,1.0,0.4,0.9,42.1,0.0,0.0,0.0,0.3,0.5,70.0,0.0,0.5,0.5,0.1,0.2,0.1,0.2,0.4,-0.1
Dion Waiters,CLE,22,22,11,11,1.2,0.5,0.2,0.5,33.3,0.0,0.1,0.0,0.1,0.1,100,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.2,0.0
Evan Turner,IND,25,22,16,6,1.7,1.3,0.3,0.8,41.2,0.0,0.1,0.0,0.6,0.9,73.7,0.0,0.4,0.4,0.1,0.3,0.1,0.0,0.1,2.2
Greg Monroe,DET,24,22,8,14,1.2,0.3,0.1,0.4,25.0,0.0,0.0,0.0,0.1,0.1,100,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.1,-0.5
James Anderson,PHI,25,22,12,10,1.5,0.2,0.0,0.1,33.3,0.0,0.0,100,0.0,0.0,100,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.9
Joakim Noah,CHI,29,22,12,10,2.0,0.5,0.1,0.5,27.3,0.0,0.0,0.0,0.3,0.4,66.7,0.2,0.5,0.7,0.2,0.1,0.2,0.0,0.2,0.3
Luol Deng,CLE,29,22,10,12,1.6,0.7,0.2,0.6,28.6,0.0,0.2,20.0,0.3,0.4,87.5,0.0,0.2,0.2,0.1,0.1,0.0,0.0,0.3,-0.4
Ramon Sessions,MIL,28,22,9,13,1.6,0.8,0.1,0.6,15.4,0.0,0.0,0.0,0.6,0.8,72.2,0.0,0.2,0.3,0.1,0.0,0.0,0.0,0.2,-0.8
Shaun Livingston,BKN,28,22,13,9,1.6,0.3,0.0,0.2,20.0,0.0,0.0,0.0,0.2,0.3,66.7,0.0,0.1,0.2,0.1,0.0,0.1,0.0,0.3,0.3
Spencer Hawes,CLE,26,22,12,10,1.7,0.9,0.4,0.5,66.7,0.1,0.1,66.7,0.1,0.1,100,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.2,0.7
Trey Burke,UTA,21,22,14,8,1.8,1.5,0.5,0.8,61.1,0.2,0.2,80.0,0.3,0.4,87.5,0.0,0.3,0.3,0.2,0.3,0.0,0.0,0.2,0.4
Boris Diaw,SAS,32,21,17,4,1.2,0.2,0.1,0.2,40.0,0.0,0.0,100,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.1,0.1,0.0,0.0,2.4
Derrick Favors,UTA,22,21,14,7,1.8,0.9,0.4,0.7,64.3,0.0,0.0,0.0,0.0,0.2,25.0,0.1,0.5,0.6,0.0,0.1,0.0,0.1,0.2,0.7
Jae Crowder,DAL,23,21,14,7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,-0.3
Josh Smith,DET,28,21,6,15,1.8,1.0,0.4,1.0,45.0,0.1,0.1,66.7,0.1,0.2,50.0,0.1,0.2,0.3,0.0,0.1,0.0,0.1,0.3,-1.7
Michael Carter-Williams,PHI,22,21,12,9,1.7,0.9,0.1,0.5,20.0,0.0,0.1,0.0,0.7,1.0,63.6,0.1,0.3,0.4,0.6,0.1,0.1,0.0,0.2,0.5
Tayshaun Prince,MEM,34,21,17,4,1.4,0.2,0.1,0.3,33.3,0.0,0.2,25.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0
Ty Lawson,DEN,26,21,10,11,1.9,1.1,0.2,0.9,26.3,0.1,0.3,50.0,0.5,0.8,68.8,0.0,0.2,0.3,0.2,0.1,0.0,0.0,0.2,0.0
Darren Collison,LAC,26,20,11,9,1.5,0.2,0.1,0.2,25.0,0.0,0.1,0.0,0.1,0.1,100,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.3,0.0
Iman Shumpert,NYK,24,20,9,11,1.7,0.6,0.2,0.3,60.0,0.1,0.1,50.0,0.3,0.3,83.3,0.1,0.2,0.3,0.1,0.1,0.1,0.0,0.4,0.6
Jodie Meeks,LAL,26,20,9,11,1.3,0.4,0.1,0.3,40.0,0.1,0.2,66.7,0.1,0.1,100,0.1,0.2,0.3,0.1,0.1,0.1,0.0,0.2,-0.1
Kenneth Faried,DEN,24,20,11,9,1.7,0.9,0.3,0.4,71.4,0.0,0.0,0.0,0.4,0.7,50.0,0.2,0.4,0.5,0.0,0.0,0.1,0.2,0.1,0.0
Norris Cole,MIA,25,20,11,9,1.4,0.3,0.1,0.2,50.0,0.1,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.4
Patrick Patterson,TOR,25,20,8,12,1.7,0.7,0.3,0.4,62.5,0.1,0.2,66.7,0.1,0.1,100,0.2,0.3,0.4,0.0,0.1,0.1,0.0,0.3,-0.6
Taj Gibson,CHI,29,20,10,10,1.6,0.3,0.1,0.4,28.6,0.0,0.0,0.0,0.1,0.1,50.0,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.2,-0.7
Alan Anderson,BKN,31,19,8,11,1.0,0.2,0.1,0.3,20.0,0.0,0.1,0.0,0.1,0.1,100,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.2,-1.3
Brandan Wright,DAL,26,19,12,7,1.2,0.1,0.1,0.2,25.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.2,0.4,0.1,0.0,0.0,0.1,0.3,0.4
John Henson,MIL,23,19,8,11,1.7,0.9,0.3,0.4,71.4,0.0,0.0,0.0,0.4,0.6,66.7,0.1,0.4,0.4,0.1,0.0,0.0,0.1,0.1,0.2
Jonas Valanciunas,TOR,22,19,13,6,1.2,0.4,0.2,0.2,75.0,0.0,0.0,0.0,0.1,0.1,100,0.2,0.3,0.5,0.0,0.0,0.0,0.1,0.1,1.3
Kevin Garnett,BKN,38,19,10,9,1.5,0.3,0.1,0.5,22.2,0.0,0.0,0.0,0.1,0.2,66.7,0.2,0.2,0.4,0.1,0.0,0.3,0.1,0.2,-0.5
Kirk Hinrich,CHI,33,19,10,9,2.0,0.9,0.3,0.6,45.5,0.1,0.2,25.0,0.4,0.5,77.8,0.1,0.2,0.3,0.2,0.0,0.1,0.0,0.2,0.1
Shelvin Mack,ATL,24,19,8,11,1.5,0.1,0.1,0.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,-1.2
Terrence Jones,HOU,22,19,14,5,1.5,0.2,0.1,0.2,50.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.5,0.6,0.0,0.1,0.0,0.1,0.1,0.4
Andre Drummond,DET,20,18,6,12,1.5,0.3,0.1,0.2,50.0,0.0,0.1,0.0,0.1,0.1,50.0,0.3,0.2,0.6,0.0,0.1,0.0,0.2,0.1,-0.9
Anthony Tolliver,CHA,29,18,11,7,0.9,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6
