Player,Team,Age,GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-
Kendall Gill,NJN,32,33,10,23,1.7,0.4,0.2,0.4,35.7,0.0,0.0,0.0,0.1,0.1,75.0,0.0,0.3,0.3,0.2,0.1,0.1,0.0,0.3,-0.8
Lamond Murray,CLE,27,33,13,20,1.8,0.6,0.2,0.4,42.9,0.1,0.2,66.7,0.2,0.2,62.5,0.0,0.3,0.3,0.0,0.2,0.0,0.0,0.2,-0.1
Lindsey Hunter,DET,29,33,15,18,1.8,0.8,0.2,0.6,33.3,0.1,0.4,30.8,0.3,0.4,83.3,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.4,-0.5
Michael Finley,DAL,27,33,17,16,1.8,1.5,0.5,1.1,45.9,0.1,0.3,40.0,0.4,0.5,75.0,0.1,0.2,0.3,0.2,0.0,0.0,0.0,0.1,1.0
Vince Carter,TOR,23,33,21,12,2.0,1.9,0.6,1.5,41.2,0.2,0.3,55.6,0.5,0.6,81.0,0.1,0.3,0.4,0.3,0.2,0.1,0.1,0.4,1.5
Anthony Mason,CHH,33,32,20,12,1.8,0.3,0.1,0.3,25.0,0.0,0.0,0.0,0.1,0.3,50.0,0.1,0.3,0.4,0.3,0.1,0.1,0.0,0.2,0.9
Joe Smith,MIN,24,32,21,11,1.8,0.7,0.2,0.3,54.5,0.0,0.0,0.0,0.3,0.4,69.2,0.2,0.2,0.3,0.1,0.0,0.0,0.0,0.3,0.7
Latrell Sprewell,NYK,29,32,22,10,2.1,1.1,0.2,0.8,22.2,0.0,0.2,16.7,0.7,0.8,77.8,0.1,0.4,0.4,0.2,0.1,0.1,0.0,0.2,0.8
Paul Pierce,BOS,22,32,14,18,1.8,1.1,0.3,0.8,37.5,0.2,0.3,62.5,0.3,0.3,100,0.1,0.3,0.3,0.1,0.1,0.1,0.1,0.2,0.0
Terrell Brandon,MIN,30,32,21,11,2.0,1.1,0.3,0.9,35.7,0.0,0.1,33.3,0.4,0.4,100,0.0,0.1,0.2,0.5,0.2,0.1,0.1,0.3,0.5
Tim Thomas,MIL,23,32,14,18,1.6,0.8,0.2,0.4,50.0,0.0,0.1,50.0,0.3,0.3,100,0.1,0.2,0.3,0.0,0.1,0.1,0.1,0.2,-0.1
Allan Houston,NYK,29,31,21,10,2.0,0.9,0.3,0.8,33.3,0.0,0.2,16.7,0.4,0.6,57.9,0.0,0.2,0.3,0.1,0.2,0.2,0.0,0.2,0.9
Anthony Peeler,MIN,30,31,19,12,1.4,0.4,0.1,0.3,37.5,0.1,0.2,33.3,0.1,0.1,100,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.1
David Wesley,CHH,29,31,18,13,1.8,0.8,0.2,0.5,31.3,0.1,0.2,40.0,0.5,0.5,93.3,0.0,0.1,0.1,0.2,0.1,0.1,0.0,0.3,0.6
Scottie Pippen,POR,34,31,20,11,1.8,1.0,0.4,0.6,55.0,0.1,0.2,42.9,0.2,0.2,71.4,0.0,0.3,0.3,0.4,0.1,0.1,0.1,0.1,1.4
Bryon Russell,UTA,29,30,17,13,1.7,0.3,0.0,0.3,12.5,0.0,0.0,0.0,0.2,0.3,77.8,0.1,0.2,0.3,0.0,0.0,0.1,0.0,0.3,-0.1
Cuttino Mobley,HOU,24,30,10,20,1.8,1.0,0.3,0.8,36.0,0.0,0.2,16.7,0.3,0.4,90.9,0.1,0.1,0.2,0.1,0.1,0.0,0.0,0.2,-1.5
David Robinson,SAS,34,30,15,15,1.7,0.6,0.1,0.3,50.0,0.0,0.0,0.0,0.4,0.7,52.4,0.1,0.5,0.6,0.1,0.0,0.1,0.1,0.1,-0.4
Elden Campbell,CHH,31,30,18,12,1.7,0.5,0.2,0.3,55.6,0.0,0.0,0.0,0.2,0.3,50.0,0.1,0.2,0.3,0.1,0.1,0.1,0.2,0.1,0.9
Elton Brand,CHI,21,30,10,20,1.7,0.9,0.4,0.9,46.2,0.0,0.0,0.0,0.1,0.3,33.3,0.3,0.2,0.6,0.0,0.3,0.0,0.1,0.4,-0.8
Gary Payton,SEA,31,30,17,13,1.7,1.5,0.5,1.1,43.8,0.2,0.4,41.7,0.4,0.6,72.2,0.0,0.1,0.1,0.3,0.0,0.1,0.0,0.1,0.8
John Stockton,UTA,38,30,17,13,1.7,1.2,0.3,0.5,62.5,0.0,0.1,50.0,0.5,0.7,66.7,0.0,0.1,0.1,0.6,0.1,0.1,0.0,0.1,-0.1
Karl Malone,UTA,36,30,17,13,1.7,1.4,0.5,1.2,40.0,0.0,0.0,0.0,0.4,0.4,100,0.1,0.4,0.5,0.2,0.1,0.0,0.0,0.1,-0.2
Mitch Richmond,WAS,35,30,12,18,1.5,0.7,0.1,0.6,22.2,0.0,0.2,14.3,0.4,0.5,92.9,0.0,0.1,0.1,0.1,0.2,0.1,0.0,0.2,-0.3
Rasheed Wallace,POR,25,30,20,10,2.0,1.4,0.6,1.0,56.7,0.0,0.1,0.0,0.3,0.4,61.5,0.1,0.3,0.5,0.2,0.1,0.1,0.1,0.3,1.9
Steven Smith,POR,31,30,20,10,1.7,1.1,0.3,0.6,42.1,0.1,0.2,33.3,0.5,0.5,93.3,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.2,1.7
Antonio Davis,TOR,31,29,17,12,1.8,0.8,0.2,0.4,50.0,0.0,0.0,0.0,0.4,0.6,64.7,0.2,0.4,0.6,0.1,0.0,0.0,0.1,0.3,1.1
Avery Johnson,SAS,35,29,15,14,1.9,0.6,0.3,0.6,50.0,0.0,0.0,0.0,0.1,0.1,66.7,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.1,-0.4
Clifford Robinson,PHX,33,29,13,16,2.1,0.8,0.3,0.6,50.0,0.0,0.2,20.0,0.2,0.3,62.5,0.1,0.3,0.4,0.1,0.1,0.0,0.1,0.2,-0.4
Darrell Armstrong,ORL,32,29,11,18,2.0,1.1,0.3,0.8,33.3,0.1,0.3,20.0,0.4,0.5,86.7,0.0,0.2,0.2,0.2,0.1,0.2,0.0,0.2,-1.0
Dirk Nowitzki,DAL,22,29,14,15,1.8,0.8,0.2,0.5,46.7,0.2,0.3,62.5,0.2,0.2,83.3,0.1,0.2,0.3,0.1,0.1,0.0,0.1,0.2,0.8
Grant Hill,DET,27,29,14,15,1.8,1.0,0.3,1.0,30.0,0.0,0.1,0.0,0.4,0.4,91.7,0.0,0.3,0.3,0.1,0.2,0.1,0.0,0.2,-0.5
Antonio McDyess,DEN,25,28,13,15,2.0,0.7,0.1,0.4,40.0,0.0,0.0,0.0,0.4,0.5,78.6,0.3,0.3,0.5,0.2,0.4,0.1,0.2,0.4,-0.4
Brevin Knight,CLE,24,28,14,14,1.7,1.0,0.3,0.5,46.7,0.0,0.0,0.0,0.5,0.5,86.7,0.0,0.1,0.2,0.5,0.1,0.2,0.1,0.3,0.8
Charles Oakley,TOR,36,28,19,9,1.9,1.0,0.4,0.6,62.5,0.0,0.1,33.3,0.3,0.3,100,0.0,0.4,0.4,0.1,0.1,0.0,0.1,0.3,1.4
Christian Laettner,DET,30,28,14,14,1.6,0.6,0.2,0.5,42.9,0.0,0.0,0.0,0.1,0.2,66.7,0.1,0.3,0.3,0.1,0.0,0.1,0.0,0.3,-0.1
Dikembe Mutombo,ATL,34,28,9,19,1.9,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.4,75.0,0.2,0.3,0.5,0.0,0.1,0.0,0.1,0.2,-0.9
Doug Christie,TOR,30,28,19,9,1.6,0.6,0.1,0.3,37.5,0.0,0.1,0.0,0.4,0.5,84.6,0.1,0.3,0.4,0.1,0.1,0.2,0.1,0.1,1.6
Eddie Jones,CHH,28,28,18,10,1.8,1.4,0.3,0.6,50.0,0.1,0.1,66.7,0.8,0.8,100,0.0,0.3,0.3,0.1,0.1,0.1,0.1,0.1,1.3
George McCloud,DEN,33,28,12,16,1.9,0.8,0.1,0.6,23.5,0.1,0.5,23.1,0.4,0.4,83.3,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.1,-0.5
Jerome Williams,DET,27,28,14,14,1.4,0.2,0.1,0.2,33.3,0.0,0.0,0.0,0.1,0.1,66.7,0.3,0.1,0.4,0.0,0.1,0.0,0.0,0.2,-0.7
Steve Francis,HOU,23,28,10,18,1.7,0.9,0.3,0.6,41.2,0.0,0.1,0.0,0.4,0.5,78.6,0.0,0.3,0.3,0.0,0.1,0.0,0.1,0.3,-1.2
Theo Ratliff,PHI,27,28,15,13,1.7,0.5,0.2,0.4,50.0,0.0,0.0,0.0,0.1,0.2,60.0,0.1,0.4,0.5,0.0,0.1,0.0,0.1,0.4,-0.6
Tim Duncan,SAS,24,28,15,13,2.0,1.2,0.4,1.0,44.4,0.0,0.1,0.0,0.4,0.5,71.4,0.1,0.3,0.4,0.2,0.4,0.0,0.1,0.1,-0.4
Tyrone Hill,PHI,32,28,18,10,1.9,0.5,0.1,0.5,30.8,0.0,0.0,0.0,0.2,0.3,85.7,0.1,0.3,0.4,0.0,0.0,0.1,0.0,0.1,0.4
Horace Grant,SEA,34,27,15,12,1.6,0.1,0.0,0.1,25.0,0.0,0.0,0.0,0.0,0.0,100,0.1,0.1,0.2,0.0,0.0,0.1,0.0,0.3,0.2
Jamie Feick,NJN,25,27,5,22,1.7,0.1,0.0,0.1,33.3,0.0,0.0,0.0,0.0,0.1,25.0,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.4,-2.1
Nick Van Exel,DEN,28,27,14,13,2.2,1.6,0.5,1.5,35.0,0.2,0.6,35.3,0.3,0.4,90.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.3,-0.1
Rodney Rogers,PHX,29,27,13,14,2.0,0.8,0.2,0.4,54.5,0.2,0.3,71.4,0.2,0.3,71.4,0.1,0.3,0.3,0.1,0.1,0.1,0.0,0.4,-0.4
Tracy Murray,WAS,28,27,8,19,1.3,0.2,0.1,0.3,28.6,0.0,0.1,0.0,0.1,0.1,100,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.2,0.0
Jim Jackson,ATL,29,26,8,18,1.7,0.8,0.2,0.9,26.1,0.0,0.2,0.0,0.3,0.4,90.0,0.1,0.2,0.3,0.0,0.2,0.0,0.0,0.1,-1.3
Othella Harrington,VAN,26,26,7,19,1.8,0.5,0.0,0.3,12.5,0.0,0.0,0.0,0.4,0.5,84.6,0.2,0.6,0.8,0.0,0.2,0.0,0.0,0.5,-1.2
Rod Strickland,WAS,33,26,8,18,1.4,0.7,0.2,0.5,35.7,0.0,0.0,0.0,0.3,0.6,56.3,0.0,0.2,0.2,0.3,0.0,0.0,0.0,0.2,-0.8
Terry Porter,SAS,37,26,14,12,1.6,0.8,0.2,0.4,54.5,0.1,0.2,50.0,0.3,0.3,77.8,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,-0.2
Brent Barry,SEA,28,25,14,11,1.7,0.8,0.2,0.5,50.0,0.2,0.4,45.5,0.1,0.2,75.0,0.1,0.2,0.3,0.2,0.0,0.0,0.0,0.2,0.5
Dennis Scott,VAN,31,25,8,17,1.1,0.3,0.1,0.2,50.0,0.1,0.1,66.7,0.0,0.1,50.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.4
Reggie Miller,IND,34,25,18,7,1.8,1.4,0.2,0.8,25.0,0.1,0.4,22.2,1.0,1.0,96.0,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.9
Tracy McGrady,TOR,21,25,17,8,1.6,0.4,0.1,0.4,33.3,0.0,0.0,0.0,0.1,0.2,75.0,0.2,0.2,0.3,0.2,0.2,0.0,0.0,0.1,1.7
Alan Henderson,ATL,27,24,8,16,1.9,0.5,0.1,0.3,37.5,0.0,0.0,0.0,0.3,0.3,75.0,0.2,0.2,0.4,0.0,0.1,0.0,0.0,0.4,-1.2
Alonzo Mourning,MIA,30,24,17,7,2.0,1.0,0.3,0.7,41.2,0.0,0.0,0.0,0.4,0.7,58.8,0.2,0.4,0.6,0.1,0.1,0.0,0.4,0.2,1.5
Bo Outlaw,ORL,29,24,8,16,1.4,0.2,0.0,0.1,33.3,0.0,0.0,0.0,0.1,0.2,50.0,0.1,0.1,0.2,0.0,0.1,0.0,0.1,0.1,-1.0
Jason Kidd,PHX,27,24,11,13,2.1,1.5,0.3,1.0,25.0,0.0,0.3,12.5,1.0,1.3,80.0,0.0,0.5,0.5,0.5,0.2,0.1,0.0,0.5,-0.1
Johnny Newman,NJN,36,24,4,20,1.6,0.3,0.1,0.2,50.0,0.0,0.1,50.0,0.0,0.1,50.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,-2.3
Pat Garrity,ORL,23,24,8,16,1.4,0.8,0.3,0.6,46.7,0.1,0.3,50.0,0.0,0.1,33.3,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.0,-0.3
Raef LaFrentz,DEN,24,24,13,11,1.9,0.6,0.2,0.5,41.7,0.1,0.2,50.0,0.1,0.2,60.0,0.1,0.3,0.5,0.1,0.0,0.0,0.3,0.3,-0.1
Vin Baker,SEA,28,24,14,10,1.8,0.8,0.3,0.8,38.9,0.0,0.0,0.0,0.2,0.4,55.6,0.2,0.3,0.4,0.1,0.1,0.0,0.0,0.1,0.6
Wally Szczerbiak,MIN,23,24,15,9,1.7,0.5,0.1,0.3,28.6,0.0,0.1,0.0,0.3,0.4,77.8,0.0,0.2,0.2,0.3,0.0,0.0,0.0,0.2,-0.3
Andre Miller,CLE,24,23,11,12,1.4,0.5,0.1,0.4,30.0,0.0,0.0,0.0,0.2,0.3,71.4,0.0,0.1,0.1,0.2,0.1,0.1,0.0,0.2,-0.3
Damon Stoudamire,POR,26,23,13,10,1.9,0.9,0.3,0.7,37.5,0.0,0.0,0.0,0.3,0.4,88.9,0.2,0.2,0.3,0.2,0.2,0.0,0.0,0.3,1.0
Dan Majerle,MIA,34,23,16,7,1.9,1.4,0.4,0.7,58.8,0.3,0.6,57.1,0.2,0.3,66.7,0.0,0.4,0.4,0.3,0.0,0.0,0.0,0.2,1.3
Detlef Schrempf,POR,37,23,15,8,1.2,0.5,0.1,0.3,25.0,0.0,0.1,0.0,0.3,0.4,88.9,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.3,1.3
Hubert Davis,DAL,30,23,10,13,1.3,0.3,0.1,0.2,40.0,0.0,0.1,33.3,0.1,0.1,100,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.5
Kerry Kittles,NJN,26,23,10,13,1.9,0.5,0.2,0.5,36.4,0.1,0.2,40.0,0.1,0.1,100,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.0,-0.8
Larry Johnson,NYK,31,23,18,5,1.8,0.8,0.2,0.3,71.4,0.1,0.2,50.0,0.3,0.3,100,0.1,0.1,0.2,0.2,0.0,0.0,0.0,0.2,1.6
Mario Elie,SAS,36,23,13,10,1.8,0.6,0.1,0.3,37.5,0.0,0.2,20.0,0.3,0.3,75.0,0.1,0.2,0.3,0.1,0.1,0.0,0.0,0.3,0.0
Michael Curry,DET,31,23,10,13,1.0,0.3,0.0,0.1,33.3,0.0,0.0,0.0,0.2,0.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.3
Patrick Ewing,NYK,37,23,19,4,2.0,1.5,0.6,1.3,41.9,0.0,0.0,0.0,0.3,0.4,80.0,0.3,0.4,0.7,0.0,0.1,0.0,0.0,0.3,2.0
Shaquille O'Neal,LAL,28,23,17,6,1.8,1.2,0.3,0.5,58.3,0.0,0.0,0.0,0.6,0.9,61.9,0.2,0.5,0.7,0.2,0.1,0.0,0.2,0.1,1.5
Wesley Person,CLE,29,23,8,15,1.0,0.3,0.1,0.3,50.0,0.1,0.2,50.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,-0.7
Adrian Griffin,BOS,25,22,9,13,1.7,0.6,0.1,0.2,75.0,0.0,0.0,100,0.3,0.3,100,0.2,0.3,0.5,0.0,0.1,0.1,0.0,0.3,-0.4
Charlie Ward,NYK,29,22,13,9,1.3,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.3,0.5
Chris Webber,SAC,27,22,12,10,1.5,1.1,0.4,0.8,52.9,0.0,0.2,0.0,0.3,0.5,63.6,0.1,0.3,0.5,0.1,0.2,0.1,0.0,0.3,-0.1
Chucky Atkins,ORL,25,22,9,13,1.5,0.6,0.2,0.7,31.3,0.0,0.2,0.0,0.2,0.4,50.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.1,-0.3
Derrick Coleman,CHH,33,22,14,8,1.5,1.4,0.5,0.8,58.8,0.0,0.0,100,0.5,0.5,90.9,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.2,1.4
Glen Rice,LAL,33,22,16,6,1.8,1.2,0.3,0.8,35.3,0.1,0.1,66.7,0.5,0.6,92.3,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,1.0
Jamal Mashburn,MIA,27,22,14,8,1.9,0.9,0.3,0.7,37.5,0.0,0.1,50.0,0.3,0.3,100,0.0,0.3,0.3,0.1,0.1,0.1,0.0,0.4,0.7
Jason Williams,SAC,24,22,13,9,1.6,0.9,0.2,0.5,33.3,0.0,0.3,0.0,0.5,0.7,75.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.2,0.0
Lamar Odom,LAC,20,22,9,13,1.5,0.8,0.2,0.5,41.7,0.1,0.2,40.0,0.3,0.4,66.7,0.0,0.3,0.3,0.1,0.1,0.1,0.0,0.2,0.0
P.J. Brown,MIA,30,22,16,6,1.8,0.5,0.2,0.4,50.0,0.0,0.0,0.0,0.1,0.2,50.0,0.3,0.2,0.5,0.1,0.0,0.2,0.0,0.3,1.5
Vitaly Potapenko,BOS,25,22,9,13,1.6,0.3,0.1,0.3,33.3,0.0,0.0,0.0,0.1,0.3,42.9,0.1,0.3,0.4,0.0,0.0,0.0,0.1,0.2,0.2
Aaron Williams,WAS,28,21,8,13,0.9,0.2,0.1,0.1,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,-0.3
Anfernee Hardaway,PHX,28,21,11,10,2.1,0.8,0.2,0.5,40.0,0.0,0.1,0.0,0.4,0.7,64.3,0.0,0.3,0.3,0.2,0.0,0.1,0.0,0.6,0.4
Cedric Ceballos,DAL,30,21,8,13,1.6,0.7,0.3,0.7,50.0,0.0,0.0,0.0,0.0,0.1,50.0,0.3,0.1,0.4,0.1,0.1,0.0,0.0,0.3,0.8
Chris Childs,NYK,32,21,15,6,1.8,0.7,0.2,0.2,80.0,0.1,0.2,75.0,0.2,0.2,80.0,0.0,0.3,0.3,0.4,0.0,0.0,0.0,0.2,0.9
Dale Davis,IND,31,21,15,6,1.9,0.5,0.2,0.5,36.4,0.0,0.0,0.0,0.1,0.4,33.3,0.4,0.6,1.0,0.0,0.0,0.0,0.1,0.2,0.6
Jeff Hornacek,UTA,37,21,10,11,1.4,0.8,0.2,0.3,83.3,0.1,0.2,75.0,0.1,0.1,100,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.2
Keon Clark,DEN,25,21,9,12,1.4,0.2,0.0,0.1,50.0,0.0,0.0,0.0,0.1,0.2,40.0,0.1,0.2,0.3,0.2,0.0,0.0,0.0,0.1,-0.3
Kobe Bryant,LAL,21,21,15,6,1.9,1.3,0.3,0.9,33.3,0.0,0.0,0.0,0.8,0.8,100,0.2,0.3,0.5,0.3,0.2,0.0,0.1,0.2,1.1
Shandon Anderson,HOU,26,21,9,12,1.5,0.2,0.1,0.2,40.0,0.0,0.0,0.0,0.0,0.1,50.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.3,-0.2
Danny Ferry,CLE,33,20,7,13,1.5,0.5,0.2,0.3,50.0,0.1,0.2,50.0,0.1,0.1,100,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.3,-0.5
Greg Anthony,POR,32,20,15,5,0.9,0.4,0.1,0.2,66.7,0.1,0.1,100,0.1,0.1,100,0.0,0.1,0.1,0.3,0.1,0.1,0.0,0.2,1.8
Jalen Rose,IND,27,20,13,7,1.9,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.4,0.5,80.0,0.1,0.2,0.3,0.2,0.2,0.1,0.0,0.3,0.4
Muggsy Bogues,TOR,35,20,13,7,1.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,88.9,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.2,-0.2
Robert Horry,LAL,29,20,15,5,1.6,0.4,0.2,0.4,50.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.3,0.5,0.1,0.0,0.1,0.1,0.2,1.0
Travis Best,IND,27,20,14,6,1.5,0.9,0.3,0.5,50.0,0.0,0.1,0.0,0.4,0.5,80.0,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.2,0.1
Bimbo Coles,ATL,32,19,6,13,1.8,0.5,0.1,0.4,12.5,0.0,0.0,0.0,0.4,0.4,100,0.1,0.1,0.2,0.1,0.2,0.0,0.0,0.1,-1.3
Chris Gatling,DEN,32,19,6,13,2.1,0.6,0.2,0.8,26.7,0.1,0.1,50.0,0.1,0.3,40.0,0.4,0.2,0.5,0.1,0.3,0.1,0.0,0.4,-1.2
Erick Strickland,DAL,26,19,11,8,1.6,0.7,0.2,0.5,40.0,0.1,0.1,100,0.3,0.4,62.5,0.1,0.3,0.4,0.2,0.1,0.0,0.0,0.3,1.1
Greg Buckner,DAL,23,19,12,7,1.2,0.7,0.3,0.5,66.7,0.0,0.0,0.0,0.1,0.1,100,0.1,0.2,0.3,0.0,0.1,0.1,0.1,0.3,0.4
Ben Wallace,ORL,25,18,8,10,1.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3,0.4,0.0,0.1,0.0,0.1,0.2,-0.9
Chris Whitney,WAS,28,18,8,10,0.7,0.4,0.1,0.3,16.7,0.0,0.2,0.0,0.3,0.5,66.7,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.1
Dell Curry,TOR,36,18,9,9,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,50.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.7
Dickey Simpkins,CHI,28,18,7,11,1.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.4,0.1,0.1,0.0,0.1,0.4,-0.9
Isaiah Rider,ATL,29,18,5,13,1.6,0.8,0.2,0.9,25.0,0.0,0.2,0.0,0.4,0.5,77.8,0.0,0.2,0.2,0.1,0.1,0.1,0.0,0.3,-1.2
James Posey,DEN,23,18,10,8,1.6,0.4,0.1,0.2,50.0,0.1,0.2,66.7,0.1,0.1,100,0.0,0.3,0.3,0.1,0.0,0.1,0.1,0.2,0.2
Jon Barry,SAC,30,18,11,7,1.2,0.8,0.2,0.4,42.9,0.2,0.3,50.0,0.3,0.3,100,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.2,0.4
