Player,Team,Age,GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-
Al-Farouq Aminu,POR,27,3,0,3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7
Anthony Davis,NOP,25,3,3,0,1.0,1.0,0.0,0.3,0.0,0.0,0.3,0.0,1.0,1.0,100,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,4.0
CJ McCollum,POR,26,3,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,-4.0
Chris Paul,HOU,33,3,3,0,1.8,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.7,1.0,66.7,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.3,1.7
Clint Capela,HOU,24,3,3,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Damian Lillard,POR,27,3,0,3,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
Dario Saric,PHI,24,3,1,2,1.4,0.7,0.3,0.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.3,0.3,0.0,0.0,0.3,-2.7
Darren Collison,IND,30,3,1,2,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Donovan Mitchell,UTA,21,3,2,1,0.9,1.7,0.3,0.3,100,0.0,0.0,0.0,1.0,1.0,100,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,1.7
Eric Bledsoe,MIL,28,3,1,2,1.3,0.7,0.3,0.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.3
Eric Gordon,HOU,29,3,3,0,1.9,2.7,0.7,1.0,66.7,0.7,1.0,66.7,0.7,0.7,100,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,2.7
Giannis Antetokounmpo,MIL,23,3,1,2,1.3,2.0,0.7,1.0,66.7,0.0,0.0,0.0,0.7,1.0,66.7,0.3,0.0,0.3,0.7,0.0,0.0,0.0,0.3,0.3
James Harden,HOU,28,3,3,0,1.9,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,2.7
Jerami Grant,OKC,24,3,1,2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3
Joe Ingles,UTA,30,3,2,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.7
Jrue Holiday,NOP,28,3,3,0,1.0,2.0,0.7,1.0,66.7,0.7,0.7,100,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.3,0.0,4.0
Khris Middleton,MIL,26,3,1,2,1.3,1.0,0.3,0.3,100,0.3,0.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.7,0.3
Kyle Lowry,TOR,32,3,0,3,2.2,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.3,0.7,50.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,-1.3
Nikola Mirotic,NOP,27,3,3,0,1.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,4.0
P.J. Tucker,HOU,33,3,3,0,1.9,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,1.0,0.0,0.0,0.0,0.0,0.0,2.7
Pascal Siakam,TOR,24,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7
Paul George,OKC,28,3,1,2,0.9,1.0,0.3,1.7,20.0,0.3,1.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7
Rajon Rondo,NOP,32,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,4.0
Robert Covington,PHI,27,3,1,2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-2.3
Rodney Hood,CLE,25,3,1,2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.3
Rudy Gobert,UTA,26,3,2,1,0.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,100,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.7
Russell Westbrook,OKC,29,3,1,2,0.9,0.3,0.0,1.0,0.0,0.0,0.7,0.0,0.3,0.3,100,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,-1.7
Serge Ibaka,TOR,28,3,0,3,2.0,1.0,0.0,0.3,0.0,0.0,0.3,0.0,1.0,1.0,100,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.7,-1.7
Shaun Livingston,GSW,32,3,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3
Steven Adams,OKC,24,3,1,2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.0,0.0,0.0,0.0,0.3,-1.3
T.J. McConnell,PHI,26,3,0,3,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-2.7
Andre Iguodala,GSW,34,2,2,0,1.0,1.0,0.5,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5.5
Aron Baynes,BOS,31,2,2,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5
CJ Miles,TOR,31,2,0,2,1.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,-2.0
Carmelo Anthony,OKC,34,2,0,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-2.0
Cory Joseph,IND,26,2,1,1,1.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
DeMar DeRozan,TOR,28,2,0,2,2.2,1.0,0.5,2.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Favors,UTA,26,2,2,0,1.2,1.0,0.5,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
E'Twaun Moore,NOP,29,2,2,0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.0
Evan Turner,POR,29,2,0,2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,-4.5
