Player,Team,Age,GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-
Devin Harris,UTA,29,26,16,10,2.1,1.2,0.3,0.7,52.9,0.1,0.3,28.6,0.4,0.7,64.7,0.0,0.2,0.2,0.4,0.2,0.1,0.1,0.2,0.2
Metta World Peace,LAL,32,26,19,7,1.8,0.5,0.2,0.4,45.5,0.1,0.3,28.6,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.1,0.2,0.2,0.6
Ty Lawson,DEN,24,26,16,10,2.1,1.5,0.5,1.0,52.0,0.2,0.2,80.0,0.3,0.4,80.0,0.1,0.3,0.4,0.2,0.1,0.0,0.0,0.1,1.5
Richard Jefferson,GSW,32,25,10,15,1.8,0.4,0.2,0.4,36.4,0.1,0.3,42.9,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.2,-0.8
Al Jefferson,UTA,27,24,13,11,2.1,1.4,0.7,1.5,44.4,0.0,0.0,0.0,0.0,0.1,33.3,0.3,0.4,0.6,0.0,0.1,0.0,0.2,0.2,0.0
Andrew Bynum,LAL,24,24,18,6,2.2,1.1,0.5,0.6,80.0,0.0,0.0,0.0,0.1,0.2,60.0,0.2,0.5,0.7,0.0,0.1,0.0,0.2,0.0,0.9
Brandon Rush,GSW,26,24,10,14,2.0,0.5,0.2,0.4,44.4,0.1,0.2,40.0,0.1,0.1,100.0,0.0,0.2,0.2,0.0,0.2,0.1,0.0,0.1,-0.5
DeAndre Jordan,LAC,23,24,15,9,1.4,0.3,0.0,0.1,50.0,0.0,0.0,0.0,0.3,0.4,66.7,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.3,-0.1
Dirk Nowitzki,DAL,34,24,9,15,1.7,0.8,0.2,0.7,31.3,0.1,0.2,40.0,0.3,0.3,85.7,0.0,0.4,0.4,0.2,0.2,0.0,0.0,0.1,-0.2
Jason Terry,DAL,34,24,10,14,1.8,1.5,0.5,1.1,48.1,0.2,0.5,36.4,0.2,0.2,100.0,0.0,0.2,0.2,0.1,0.0,0.1,0.0,0.1,-0.1
Jeff Teague,ATL,24,24,14,10,1.8,0.5,0.2,0.6,28.6,0.0,0.1,0.0,0.2,0.3,57.1,0.0,0.1,0.1,0.4,0.0,0.1,0.0,0.1,0.4
Kendrick Perkins,OKC,27,24,13,11,1.7,0.2,0.0,0.0,100.0,0.0,0.0,0.0,0.1,0.3,50.0,0.0,0.3,0.3,0.0,0.0,0.0,0.1,0.1,0.5
Mo Williams,LAC,29,24,12,12,1.8,0.4,0.0,0.4,10.0,0.0,0.3,0.0,0.3,0.3,100.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.3,-0.7
Roy Hibbert,IND,25,24,16,8,1.9,1.2,0.4,0.8,55.6,0.0,0.0,0.0,0.3,0.4,88.9,0.3,0.3,0.7,0.1,0.0,0.0,0.1,0.1,1.6
Andre Miller,DEN,36,23,12,11,1.9,1.2,0.3,0.7,46.7,0.1,0.3,33.3,0.5,0.6,92.3,0.0,0.2,0.2,0.3,0.2,0.1,0.0,0.2,0.5
Antawn Jamison,CLE,36,23,10,13,2.0,0.4,0.1,0.3,28.6,0.0,0.1,0.0,0.2,0.4,50.0,0.0,0.2,0.2,0.3,0.1,0.0,0.0,0.1,1.0
Ersan Ilyasova,MIL,25,23,10,13,1.5,1.0,0.3,0.6,57.1,0.0,0.0,0.0,0.3,0.4,88.9,0.4,0.2,0.6,0.0,0.0,0.0,0.0,0.1,-1.5
Greivis Vasquez,NOH,25,23,8,15,1.3,0.2,0.1,0.4,20.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,-1.3
Joe Johnson,ATL,31,23,14,9,2.0,1.9,0.6,1.1,52.0,0.3,0.4,66.7,0.5,0.5,91.7,0.0,0.3,0.3,0.1,0.0,0.1,0.0,0.1,0.3
Kevin Garnett,BOS,36,23,13,10,1.7,0.8,0.3,0.8,33.3,0.0,0.0,0.0,0.3,0.3,100.0,0.3,0.5,0.8,0.1,0.1,0.0,0.0,0.2,0.0
Kris Humphries,NJN,27,23,10,13,1.7,0.4,0.2,0.6,30.8,0.0,0.0,0.0,0.1,0.3,33.3,0.3,0.1,0.4,0.0,0.1,0.1,0.0,0.2,-1.0
Matt Barnes,LAL,32,23,18,5,1.2,0.7,0.1,0.3,50.0,0.1,0.2,50.0,0.3,0.3,100.0,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.2,-0.1
Randy Foye,LAC,28,23,13,10,1.3,0.6,0.1,0.3,37.5,0.1,0.2,40.0,0.3,0.3,100.0,0.0,0.3,0.3,0.0,0.0,0.1,0.0,0.0,-0.2
Tyreke Evans,SAC,22,23,10,13,2.1,1.2,0.3,0.9,33.3,0.0,0.2,0.0,0.6,0.7,86.7,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.2,0.0
Wesley Matthews,POR,25,23,8,15,1.5,0.8,0.3,0.7,40.0,0.1,0.3,42.9,0.2,0.3,66.7,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.4,-0.3
DeMar DeRozan,TOR,22,22,7,15,1.4,0.4,0.0,0.3,16.7,0.0,0.1,0.0,0.3,0.4,75.0,0.0,0.1,0.1,0.2,0.0,0.1,0.0,0.0,-1.0
Dominic McGuire,GSW,26,22,8,14,1.2,0.2,0.1,0.2,40.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.1,-1.1
Kevin Love,MIN,23,22,9,13,2.0,1.3,0.4,1.1,37.5,0.1,0.5,27.3,0.4,0.4,100.0,0.2,0.4,0.5,0.1,0.1,0.2,0.0,0.2,-0.4
Monta Ellis,MIL,26,22,10,12,1.8,1.5,0.5,1.0,47.8,0.1,0.3,28.6,0.4,0.5,90.0,0.0,0.2,0.2,0.3,0.2,0.0,0.0,0.0,0.0
Shawn Marion,DAL,34,22,9,13,1.8,0.4,0.2,0.4,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.1,-0.2
Amir Johnson,TOR,25,21,6,15,1.0,0.5,0.2,0.2,80.0,0.0,0.0,0.0,0.1,0.1,66.7,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.4,-1.2
Courtney Lee,HOU,26,21,12,9,2.0,0.9,0.2,0.8,25.0,0.1,0.4,33.3,0.3,0.4,77.8,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.3,0.0
Darren Collison,IND,24,21,15,6,1.9,1.0,0.2,0.9,22.2,0.0,0.1,0.0,0.6,0.8,75.0,0.1,0.4,0.5,0.3,0.2,0.0,0.0,0.0,1.5
DeMarcus Cousins,SAC,21,21,8,13,2.1,1.0,0.3,0.8,37.5,0.0,0.0,0.0,0.5,0.8,62.5,0.4,0.5,0.9,0.1,0.0,0.1,0.0,0.3,-0.1
Goran Dragic,HOU,26,21,12,9,2.0,1.0,0.3,0.4,66.7,0.0,0.1,50.0,0.3,0.4,77.8,0.0,0.2,0.2,0.4,0.1,0.1,0.0,0.3,0.5
Jamal Crawford,POR,32,21,8,13,1.3,0.9,0.2,0.7,35.7,0.0,0.2,25.0,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LeBron James,MIA,27,21,14,7,1.8,2.0,0.6,1.0,57.1,0.2,0.3,66.7,0.7,1.0,68.2,0.0,0.6,0.7,0.4,0.2,0.0,0.0,0.1,1.9
Marcus Thornton,SAC,25,21,12,9,2.1,1.4,0.5,1.2,40.0,0.2,0.5,36.4,0.3,0.4,75.0,0.2,0.3,0.5,0.0,0.2,0.0,0.0,0.2,1.1
Nicolas Batum,POR,23,21,9,12,1.7,0.3,0.1,0.3,28.6,0.0,0.2,25.0,0.1,0.1,100.0,0.0,0.4,0.4,0.0,0.1,0.1,0.0,0.1,0.4
Raymond Felton,POR,28,21,9,12,1.5,0.9,0.2,0.6,41.7,0.1,0.2,40.0,0.3,0.4,75.0,0.0,0.2,0.2,0.4,0.1,0.0,0.0,0.1,0.8
Tony Parker,SAS,30,21,15,6,1.7,1.4,0.5,0.9,55.6,0.0,0.0,0.0,0.4,0.5,81.8,0.0,0.2,0.2,0.3,0.1,0.0,0.0,0.0,1.4
Chandler Parsons,HOU,23,20,13,7,1.7,0.8,0.3,0.5,60.0,0.1,0.3,33.3,0.1,0.1,100.0,0.1,0.4,0.5,0.2,0.0,0.0,0.1,0.1,0.0
Chris Bosh,MIA,28,20,14,6,1.7,1.2,0.4,0.6,66.7,0.1,0.1,100.0,0.4,0.4,87.5,0.1,0.2,0.3,0.1,0.1,0.0,0.1,0.2,1.7
Corey Brewer,DEN,26,20,11,9,0.7,0.2,0.1,0.3,40.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.3,-0.4
Derek Fisher,OKC,37,20,12,8,1.9,0.6,0.2,0.6,36.4,0.1,0.4,14.3,0.2,0.2,100.0,0.1,0.2,0.2,0.3,0.0,0.1,0.0,0.3,0.6
Deron Williams,NJN,28,20,10,10,1.8,0.8,0.3,0.8,40.0,0.1,0.1,100.0,0.1,0.2,50.0,0.0,0.2,0.2,0.5,0.4,0.1,0.1,0.2,-0.9
Isaiah Thomas,SAC,23,20,9,11,1.5,0.6,0.1,0.4,28.6,0.1,0.2,33.3,0.4,0.4,100.0,0.1,0.1,0.1,0.2,0.1,0.1,0.0,0.3,-0.1
Jameer Nelson,ORL,30,20,12,8,1.5,0.6,0.2,0.7,23.1,0.1,0.3,20.0,0.3,0.3,83.3,0.2,0.2,0.3,0.4,0.2,0.1,0.0,0.2,1.6
Jarrett Jack,NOH,28,20,6,14,1.8,0.8,0.2,1.0,20.0,0.1,0.2,33.3,0.4,0.5,77.8,0.1,0.4,0.4,0.3,0.2,0.0,0.1,0.4,-0.5
Klay Thompson,GSW,22,20,5,15,2.0,0.4,0.2,0.7,23.1,0.1,0.3,33.3,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.3,0.0,0.2,-1.4
Luke Ridnour,MIN,31,20,10,10,1.8,1.1,0.3,0.7,38.5,0.1,0.3,40.0,0.5,0.5,90.0,0.1,0.2,0.3,0.2,0.1,0.0,0.0,0.2,0.2
Marvin Williams,ATL,26,20,11,9,1.3,0.4,0.1,0.2,25.0,0.1,0.2,33.3,0.2,0.3,66.7,0.1,0.2,0.3,0.1,0.1,0.1,0.0,0.2,-0.3
Patrick Patterson,HOU,23,20,13,7,1.8,0.8,0.3,0.6,41.7,0.0,0.0,0.0,0.3,0.4,71.4,0.2,0.2,0.4,0.0,0.0,0.0,0.1,0.1,0.7
Paul Pierce,BOS,34,20,13,7,1.7,1.6,0.6,1.3,44.0,0.2,0.4,37.5,0.3,0.4,75.0,0.0,0.2,0.2,0.1,0.2,0.0,0.0,0.3,0.7
Tony Allen,MEM,30,20,13,7,1.3,1.0,0.4,0.4,100.0,0.1,0.1,100.0,0.1,0.2,66.7,0.1,0.2,0.3,0.1,0.1,0.1,0.0,0.2,0.8
Alonzo Gee,CLE,25,19,9,10,2.1,0.8,0.2,0.5,30.0,0.0,0.1,0.0,0.5,0.6,90.9,0.2,0.3,0.5,0.2,0.0,0.0,0.0,0.2,1.3
Brandon Bass,BOS,27,19,11,8,1.5,0.4,0.2,0.3,50.0,0.0,0.0,0.0,0.1,0.1,100.0,0.3,0.2,0.5,0.1,0.1,0.0,0.1,0.3,-0.4
Dwight Howard,ORL,26,19,13,6,1.3,0.9,0.3,0.4,71.4,0.0,0.0,0.0,0.4,0.6,66.7,0.1,0.6,0.7,0.1,0.0,0.0,0.1,0.1,2.4
Greg Monroe,DET,22,19,8,11,1.6,0.6,0.2,0.5,40.0,0.0,0.0,0.0,0.2,0.4,50.0,0.2,0.5,0.7,0.0,0.2,0.1,0.1,0.1,0.3
Jared Dudley,PHX,26,19,9,10,1.9,0.9,0.1,0.5,22.2,0.1,0.4,14.3,0.6,0.6,100.0,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.3,-0.1
John Wall,WAS,21,19,8,11,1.8,0.8,0.2,0.9,22.2,0.0,0.1,0.0,0.4,0.6,72.7,0.0,0.2,0.2,0.5,0.2,0.1,0.0,0.2,-0.7
Jose Calderon,TOR,30,19,6,13,1.5,0.7,0.3,0.5,60.0,0.1,0.2,33.3,0.0,0.1,0.0,0.0,0.2,0.2,0.3,0.2,0.0,0.0,0.1,-0.9
Jrue Holiday,PHI,22,19,4,15,1.9,0.8,0.3,0.5,60.0,0.1,0.2,50.0,0.1,0.1,50.0,0.1,0.1,0.2,0.1,0.1,0.1,0.0,0.2,-1.3
Luis Scola,HOU,32,19,11,8,2.4,1.2,0.4,0.9,47.1,0.0,0.0,0.0,0.4,0.4,87.5,0.2,0.3,0.4,0.1,0.1,0.1,0.1,0.2,0.4
Mike Dunleavy,MIL,31,19,6,13,1.6,0.3,0.1,0.7,7.7,0.1,0.4,14.3,0.1,0.1,100.0,0.3,0.1,0.4,0.2,0.1,0.0,0.1,0.3,-1.7
Rajon Rondo,BOS,26,19,10,9,1.8,0.1,0.0,0.4,0.0,0.0,0.1,0.0,0.1,0.1,100.0,0.1,0.2,0.3,0.5,0.2,0.0,0.0,0.2,-0.5
Ray Allen,BOS,36,19,10,9,1.7,1.1,0.3,0.7,42.9,0.2,0.4,57.1,0.2,0.3,80.0,0.1,0.2,0.3,0.0,0.1,0.0,0.0,0.2,-0.3
Serge Ibaka,OKC,22,19,8,11,1.8,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.3,66.7,0.3,0.2,0.5,0.0,0.1,0.1,0.2,0.5,-0.6
Tayshaun Prince,DET,32,19,8,11,1.9,0.3,0.2,0.6,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.3,0.3,0.0,0.1,0.3,-0.2
Trevor Ariza,NOH,27,19,7,12,1.9,0.3,0.1,0.6,18.2,0.1,0.1,50.0,0.1,0.2,25.0,0.1,0.4,0.4,0.2,0.2,0.2,0.1,0.2,0.1
Udonis Haslem,MIA,32,19,14,5,1.6,0.4,0.2,0.3,50.0,0.0,0.0,0.0,0.1,0.1,100.0,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.4,1.2
Andre Iguodala,PHI,28,18,4,14,2.0,0.2,0.1,0.5,11.1,0.0,0.2,0.0,0.1,0.2,25.0,0.0,0.3,0.3,0.1,0.0,0.0,0.1,0.4,-1.4
Anthony Morrow,NJN,26,18,7,11,1.5,0.7,0.2,0.6,36.4,0.1,0.4,28.6,0.1,0.1,100.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,-0.9
Chris Kaman,NOH,30,18,10,8,1.7,0.7,0.3,0.7,38.5,0.0,0.0,0.0,0.1,0.2,66.7,0.2,0.3,0.6,0.2,0.1,0.0,0.2,0.1,1.1
Danny Green,SAS,25,18,15,3,1.4,0.3,0.1,0.5,11.1,0.0,0.1,0.0,0.2,0.3,66.7,0.0,0.2,0.2,0.1,0.1,0.0,0.0,0.1,1.7
Gustavo Ayon,NOH,27,18,9,9,1.4,0.8,0.4,0.6,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.1,0.0,0.0,0.2,0.2,0.3
Iman Shumpert,NYK,22,18,9,9,1.6,0.2,0.1,0.3,16.7,0.0,0.1,0.0,0.1,0.2,66.7,0.1,0.6,0.7,0.1,0.0,0.1,0.0,0.3,-0.7
Kyrie Irving,CLE,20,18,8,10,1.9,2.6,0.9,1.8,53.1,0.0,0.0,0.0,0.7,0.9,76.5,0.1,0.3,0.3,0.2,0.3,0.1,0.0,0.2,1.0
Mario Chalmers,MIA,26,18,11,7,1.6,0.3,0.1,0.2,25.0,0.0,0.1,0.0,0.2,0.2,75.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.2,1.4
Ramon Sessions,LAL,26,18,13,5,1.9,0.4,0.2,0.6,30.0,0.1,0.2,33.3,0.1,0.2,33.3,0.0,0.2,0.2,0.3,0.2,0.1,0.0,0.1,1.8
Ricky Rubio,MIN,21,18,8,10,2.0,1.3,0.3,0.7,50.0,0.2,0.2,100.0,0.4,0.8,53.3,0.1,0.3,0.4,0.2,0.2,0.1,0.1,0.3,-0.9
Ryan Anderson,ORL,24,18,10,8,1.3,1.3,0.3,0.4,62.5,0.3,0.3,83.3,0.4,0.4,100.0,0.2,0.2,0.3,0.1,0.0,0.0,0.0,0.1,1.6
Shane Battier,MIA,33,18,10,8,1.6,0.2,0.1,0.3,20.0,0.0,0.2,0.0,0.1,0.1,100.0,0.1,0.1,0.1,0.0,0.0,0.2,0.0,0.3,0.3
Steve Nash,PHX,38,18,9,9,1.8,1.4,0.3,0.7,50.0,0.1,0.1,50.0,0.7,0.7,100.0,0.1,0.2,0.2,0.4,0.2,0.0,0.0,0.2,0.4
Tim Duncan,SAS,36,18,13,5,1.9,1.7,0.6,0.8,78.6,0.0,0.0,0.0,0.4,0.6,72.7,0.3,0.3,0.6,0.1,0.2,0.0,0.2,0.1,2.1
Tyson Chandler,NYK,29,18,9,9,1.9,0.2,0.1,0.1,50.0,0.0,0.0,0.0,0.1,0.2,50.0,0.1,0.3,0.3,0.0,0.0,0.1,0.1,0.4,0.4
Brandon Knight,DET,20,17,6,11,1.7,0.6,0.2,0.5,44.4,0.2,0.3,60.0,0.0,0.1,0.0,0.3,0.0,0.3,0.2,0.1,0.0,0.0,0.5,-0.6
Channing Frye,PHX,29,17,9,8,1.8,0.5,0.1,0.6,18.2,0.1,0.3,40.0,0.1,0.2,50.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.2,0.8
George Hill,IND,26,17,13,4,1.4,0.5,0.2,0.4,50.0,0.0,0.0,0.0,0.2,0.2,75.0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.3,1.4
Gerald Wallace,NJN,29,17,4,13,1.9,0.4,0.1,0.2,50.0,0.1,0.1,100.0,0.1,0.1,50.0,0.1,0.2,0.3,0.1,0.1,0.1,0.2,0.3,-2.2
Hedo Turkoglu,ORL,33,17,12,5,1.2,0.8,0.3,0.5,55.6,0.1,0.2,25.0,0.1,0.2,66.7,0.0,0.2,0.2,0.1,0.1,0.0,0.0,0.2,2.2
Jason Thompson,SAC,25,17,8,9,1.2,0.3,0.1,0.2,33.3,0.0,0.0,0.0,0.2,0.4,50.0,0.2,0.1,0.3,0.1,0.0,0.0,0.0,0.1,-0.1
Jordan Crawford,WAS,23,17,6,11,1.6,0.4,0.1,0.5,12.5,0.1,0.4,16.7,0.2,0.4,66.7,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.3,-1.6
LaMarcus Aldridge,POR,26,17,7,10,1.7,0.6,0.2,0.8,30.8,0.0,0.0,0.0,0.1,0.1,100.0,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.1,-0.6
Landry Fields,NYK,24,17,9,8,1.7,0.4,0.2,0.2,75.0,0.0,0.0,0.0,0.1,0.1,50.0,0.1,0.1,0.1,0.0,0.1,0.2,0.1,0.2,-0.1
Nate Robinson,GSW,28,17,7,10,1.2,1.4,0.4,0.8,46.2,0.1,0.2,66.7,0.6,0.6,90.9,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.3,0.6
CJ Miles,UTA,25,16,10,6,1.4,0.3,0.1,0.6,11.1,0.0,0.3,0.0,0.1,0.3,50.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.3,0.6
Carmelo Anthony,NYK,28,16,7,9,2.1,2.8,1.0,2.1,48.5,0.1,0.4,33.3,0.6,0.9,71.4,0.1,0.4,0.5,0.1,0.1,0.0,0.1,0.1,-0.3
Jason Kidd,DAL,39,16,5,11,2.0,0.3,0.1,0.3,25.0,0.1,0.3,25.0,0.1,0.1,50.0,0.0,0.3,0.3,0.3,0.2,0.1,0.0,0.3,-0.7
Joakim Noah,CHI,27,16,10,6,1.3,0.3,0.1,0.1,50.0,0.0,0.0,0.0,0.2,0.2,100.0,0.3,0.4,0.7,0.3,0.2,0.1,0.1,0.1,1.0
Leandro Barbosa,IND,29,16,7,9,0.8,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.1,0.4,-0.8
Linas Kleiza,TOR,27,16,4,12,1.3,0.7,0.2,0.4,42.9,0.1,0.3,25.0,0.3,0.3,100.0,0.0,0.4,0.4,0.0,0.1,0.0,0.0,0.3,-0.9
Lou Williams,PHI,25,16,2,14,1.9,1.4,0.3,1.1,29.4,0.1,0.4,14.3,0.8,0.9,85.7,0.0,0.3,0.3,0.0,0.1,0.1,0.0,0.4,-1.3
Marcin Gortat,PHX,28,16,8,8,1.8,0.6,0.2,0.6,33.3,0.0,0.0,0.0,0.2,0.4,50.0,0.4,0.3,0.6,0.0,0.1,0.0,0.1,0.3,0.7
Nene,WAS,29,16,6,10,2.2,1.1,0.5,0.7,72.7,0.0,0.0,0.0,0.1,0.3,50.0,0.1,0.3,0.4,0.1,0.1,0.1,0.2,0.3,-1.6
Ronnie Brewer,CHI,27,16,12,4,0.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,100.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,-0.4
Amar'e Stoudemire,NYK,29,15,7,8,2.0,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.1,50.0,0.1,0.4,0.5,0.1,0.1,0.0,0.1,0.1,0.7
Chase Budinger,HOU,24,15,9,6,1.2,0.3,0.1,0.3,25.0,0.0,0.1,0.0,0.1,0.2,66.7,0.1,0.3,0.3,0.1,0.1,0.0,0.0,0.0,0.9
Danilo Gallinari,DEN,23,15,10,5,2.1,0.6,0.2,0.7,27.3,0.1,0.3,20.0,0.1,0.2,66.7,0.0,0.4,0.4,0.1,0.0,0.0,0.1,0.3,1.6
Dwyane Wade,MIA,30,15,9,6,2.0,1.8,0.6,1.3,47.4,0.1,0.1,100.0,0.5,0.6,88.9,0.0,0.4,0.4,0.5,0.2,0.2,0.0,0.3,1.3
Gary Neal,SAS,27,15,7,8,1.5,0.6,0.2,0.6,33.3,0.1,0.3,50.0,0.1,0.1,100.0,0.0,0.2,0.2,0.1,0.2,0.1,0.1,0.1,-0.1
Gerald Henderson,CHA,24,15,3,12,1.1,0.3,0.1,0.3,20.0,0.1,0.1,100.0,0.1,0.1,100.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.3,-2.1
JJ Redick,ORL,28,15,10,5,1.3,1.4,0.3,0.5,62.5,0.1,0.3,50.0,0.6,0.6,100.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,1.9
John Salmons,SAC,32,15,7,8,2.0,0.9,0.4,0.6,66.7,0.0,0.1,0.0,0.1,0.3,50.0,0.1,0.2,0.3,0.1,0.1,0.1,0.0,0.1,0.0
