Player,Team,Age,GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-
Vince Carter,NJN,30,39,17,22,1.7,2.1,0.5,1.2,39.1,0.1,0.3,20.0,1.1,1.4,79.2,0.1,0.3,0.4,0.2,0.3,0.0,0.0,0.4,0.2
Jason Kidd,NJN,34,38,17,21,1.8,0.7,0.2,0.5,35.0,0.1,0.3,27.3,0.3,0.4,78.6,0.0,0.5,0.6,0.3,0.1,0.1,0.1,0.3,0.0
Kevin Garnett,MIN,31,38,18,20,2.1,1.1,0.3,0.9,34.3,0.0,0.1,0.0,0.5,0.6,75.0,0.2,0.5,0.7,0.1,0.1,0.1,0.1,0.2,-0.6
Kobe Bryant,LAL,28,38,19,19,1.8,2.0,0.5,1.5,31.6,0.1,0.5,26.3,0.9,1.1,87.8,0.1,0.3,0.4,0.2,0.1,0.0,0.0,0.2,0.3
Mehmet Okur,UTA,28,37,21,16,2.0,2.2,0.6,1.2,53.5,0.4,0.8,44.8,0.6,0.7,80.8,0.1,0.3,0.4,0.2,0.0,0.0,0.1,0.2,0.9
Antawn Jamison,WAS,31,36,16,20,2.0,1.1,0.3,0.8,36.7,0.1,0.3,33.3,0.4,0.6,75.0,0.1,0.3,0.5,0.1,0.1,0.1,0.0,0.4,-0.9
Charlie Bell,MIL,28,35,12,23,1.7,0.9,0.3,0.6,54.5,0.1,0.3,33.3,0.1,0.1,60.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.2,-0.7
Deron Williams,UTA,23,35,22,13,2.1,1.2,0.3,1.0,33.3,0.1,0.4,26.7,0.4,0.4,93.3,0.1,0.1,0.2,0.7,0.2,0.1,0.0,0.1,1.4
Eddy Curry,NYK,24,35,19,16,1.7,1.2,0.4,0.6,75.0,0.0,0.0,100.0,0.3,0.4,71.4,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.1,1.1
LeBron James,CLE,22,35,21,14,1.7,1.8,0.6,1.3,45.5,0.0,0.3,0.0,0.7,1.1,64.9,0.1,0.2,0.2,0.3,0.2,0.1,0.0,0.2,0.9
Dwight Howard,ORL,21,34,17,17,1.8,0.6,0.1,0.3,55.6,0.0,0.0,0.0,0.3,0.6,47.4,0.1,0.3,0.5,0.0,0.1,0.1,0.1,0.1,-0.5
Stephon Marbury,NYK,30,34,17,17,2.0,1.5,0.4,1.1,35.1,0.2,0.5,35.3,0.6,0.6,86.4,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.1,0.1
Chris Paul,NOK,22,33,19,14,1.9,1.3,0.4,0.9,44.8,0.0,0.1,0.0,0.5,0.6,85.7,0.0,0.3,0.3,0.2,0.1,0.1,0.0,0.2,0.3
