Player,Team,Age,GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-
Wesley Matthews,POR,24,36,21,15,1.2,0.3,0.1,0.2,37.5,0.0,0.1,0.0,0.1,0.2,83.3,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.2,-0.2
David West,NOH,30,35,19,16,1.8,1.3,0.5,0.9,53.3,0.0,0.0,0.0,0.4,0.7,62.5,0.2,0.3,0.5,0.1,0.1,0.1,0.0,0.1,0.5
Elton Brand,PHI,32,35,12,23,1.6,0.5,0.2,0.4,53.8,0.0,0.0,0.0,0.1,0.1,100.0,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.2,-1.1
Jrue Holiday,PHI,21,35,11,24,1.8,0.5,0.1,0.5,31.3,0.0,0.1,50.0,0.2,0.2,100.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.3,-1.2
Zach Randolph,MEM,29,35,16,19,2.0,1.5,0.5,1.0,50.0,0.0,0.0,0.0,0.6,0.7,80.0,0.2,0.5,0.7,0.1,0.1,0.1,0.0,0.1,0.8
Andre Miller,POR,35,34,19,15,1.3,0.8,0.2,0.6,42.1,0.0,0.1,25.0,0.3,0.4,83.3,0.0,0.1,0.1,0.2,0.2,0.1,0.0,0.1,-0.4
Derrick Rose,CHI,22,34,24,10,1.7,2.3,0.7,1.6,43.6,0.1,0.2,33.3,0.9,1.0,85.3,0.1,0.2,0.3,0.4,0.1,0.1,0.0,0.2,2.2
Kyle Korver,CHI,30,34,24,10,1.5,0.6,0.1,0.3,45.5,0.1,0.2,37.5,0.2,0.3,80.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2.4
Luol Deng,CHI,26,34,23,11,1.7,0.6,0.2,0.3,54.5,0.1,0.1,66.7,0.2,0.4,61.5,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,2.1
Marc Gasol,MEM,26,34,16,18,1.9,0.4,0.1,0.2,66.7,0.0,0.0,0.0,0.1,0.4,41.7,0.1,0.4,0.5,0.2,0.1,0.0,0.0,0.2,1.1
Monta Ellis,GSW,25,34,16,18,1.4,1.4,0.5,0.9,54.8,0.1,0.2,57.1,0.3,0.4,84.6,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.3,0.3
Al Jefferson,UTA,26,33,18,15,1.8,1.3,0.6,1.1,55.6,0.0,0.0,0.0,0.1,0.2,60.0,0.2,0.3,0.5,0.0,0.1,0.1,0.0,0.2,0.3
D.J. Augustin,CHA,23,33,19,14,1.8,0.7,0.2,0.5,33.3,0.0,0.1,25.0,0.3,0.4,84.6,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.1,0.4
Dorell Wright,GSW,25,33,16,17,1.4,0.5,0.2,0.4,41.7,0.1,0.2,28.6,0.2,0.2,85.7,0.1,0.1,0.2,0.0,0.0,0.1,0.0,0.2,0.2
Gerald Wallace,POR,28,33,17,16,1.9,0.9,0.3,0.5,60.0,0.1,0.2,40.0,0.3,0.5,68.8,0.2,0.4,0.5,0.0,0.1,0.1,0.1,0.2,0.1
James Harden,OKC,21,33,23,10,1.3,0.2,0.0,0.2,16.7,0.0,0.1,33.3,0.2,0.2,100.0,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.2,0.4
Thabo Sefolosha,OKC,27,33,24,9,1.0,0.1,0.0,0.1,50.0,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.6
Trevor Ariza,NOH,25,33,20,13,1.7,0.3,0.1,0.3,33.3,0.1,0.2,42.9,0.0,0.1,0.0,0.0,0.3,0.3,0.0,0.0,0.1,0.0,0.2,0.2
Boris Diaw,CHA,29,32,18,14,1.8,0.4,0.2,0.4,38.5,0.0,0.2,14.3,0.1,0.2,60.0,0.0,0.2,0.2,0.2,0.2,0.0,0.1,0.2,0.3
DeMarcus Cousins,SAC,20,32,13,19,1.4,0.7,0.1,0.7,19.0,0.0,0.0,0.0,0.5,0.7,68.2,0.2,0.5,0.7,0.2,0.3,0.0,0.0,0.3,-0.1
Dwight Howard,ORL,25,32,15,17,1.5,0.5,0.2,0.2,83.3,0.0,0.0,0.0,0.2,0.4,58.3,0.2,0.3,0.5,0.0,0.1,0.1,0.2,0.2,-0.8
Jeff Green,BOS,24,32,18,14,1.5,0.6,0.2,0.3,63.6,0.1,0.1,50.0,0.1,0.1,100.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.1,0.9
Kevin Garnett,BOS,35,32,18,14,2.0,0.9,0.3,0.8,42.3,0.0,0.0,0.0,0.3,0.3,80.0,0.0,0.4,0.4,0.0,0.1,0.1,0.1,0.3,0.4
Paul Millsap,UTA,26,32,17,15,1.7,1.1,0.3,0.7,42.9,0.0,0.0,0.0,0.5,0.6,94.4,0.1,0.3,0.4,0.1,0.1,0.0,0.0,0.4,0.0
Steve Nash,PHX,37,32,15,17,1.8,1.3,0.2,0.5,46.7,0.1,0.2,60.0,0.8,0.8,92.6,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.3,-0.4
Thaddeus Young,PHI,23,32,12,20,1.4,0.3,0.1,0.3,50.0,0.0,0.0,0.0,0.0,0.1,50.0,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.1,-0.8
Devin Harris,UTA,28,31,15,16,1.9,1.2,0.3,0.8,36.0,0.1,0.2,42.9,0.5,0.7,71.4,0.0,0.3,0.3,0.3,0.1,0.1,0.0,0.3,-0.9
Emeka Okafor,NOH,28,31,20,11,1.8,0.3,0.1,0.2,50.0,0.0,0.0,0.0,0.1,0.2,60.0,0.2,0.4,0.6,0.0,0.0,0.0,0.1,0.3,0.5
Glen Davis,BOS,25,31,18,13,1.9,0.8,0.2,0.5,42.9,0.0,0.1,0.0,0.4,0.5,80.0,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.4
Hedo Turkoglu,ORL,32,31,14,17,1.6,1.1,0.4,0.6,55.0,0.3,0.5,60.0,0.1,0.2,50.0,0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.3,-0.4
John Salmons,MIL,31,31,15,16,1.7,0.5,0.1,0.6,21.1,0.0,0.1,0.0,0.3,0.3,80.0,0.0,0.1,0.1,0.0,0.3,0.1,0.0,0.1,-0.2
Serge Ibaka,OKC,21,31,21,10,1.5,0.6,0.2,0.2,85.7,0.0,0.0,0.0,0.2,0.3,77.8,0.3,0.2,0.5,0.0,0.0,0.0,0.1,0.2,1.0
Shawn Marion,DAL,33,31,20,11,1.1,0.2,0.0,0.1,25.0,0.0,0.0,0.0,0.2,0.2,83.3,0.1,0.3,0.3,0.1,0.0,0.0,0.0,0.2,1.1
Travis Outlaw,NJN,26,31,13,18,1.5,0.3,0.0,0.3,12.5,0.0,0.0,0.0,0.2,0.2,100.0,0.0,0.1,0.2,0.0,0.1,0.1,0.0,0.2,-1.0
Tyson Chandler,DAL,28,31,22,9,1.8,0.4,0.1,0.1,75.0,0.0,0.0,0.0,0.2,0.4,53.8,0.3,0.4,0.6,0.0,0.1,0.0,0.1,0.3,1.8
Amar'e Stoudemire,NYK,28,30,15,15,1.8,1.1,0.4,0.8,52.2,0.0,0.0,0.0,0.3,0.4,72.7,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.2,-0.6
Brandon Jennings,MIL,21,30,15,15,1.7,1.0,0.2,0.9,22.2,0.0,0.3,12.5,0.6,0.7,85.0,0.0,0.2,0.3,0.1,0.1,0.1,0.0,0.3,0.1
DeMar DeRozan,TOR,21,30,11,19,1.6,0.9,0.2,0.3,60.0,0.0,0.0,0.0,0.5,0.5,93.3,0.1,0.2,0.3,0.0,0.1,0.0,0.0,0.2,-0.7
Grant Hill,PHX,38,30,13,17,1.7,0.3,0.1,0.4,25.0,0.1,0.1,66.7,0.1,0.1,100.0,0.1,0.2,0.3,0.2,0.0,0.1,0.1,0.2,-0.7
Jordan Farmar,NJN,24,30,13,17,1.2,0.4,0.1,0.3,33.3,0.0,0.1,0.0,0.2,0.3,77.8,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.3,0.6
Kobe Bryant,LAL,32,30,16,14,1.3,1.5,0.5,1.3,40.0,0.1,0.3,40.0,0.3,0.4,81.8,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.1,-0.1
Luc Mbah a Moute,MIL,24,30,13,17,1.3,0.2,0.1,0.3,22.2,0.0,0.0,0.0,0.0,0.1,50.0,0.1,0.2,0.4,0.0,0.0,0.0,0.0,0.1,-0.6
Nicolas Batum,POR,22,30,17,13,1.5,0.6,0.2,0.3,55.6,0.0,0.1,33.3,0.3,0.3,100.0,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.2,-0.2
Pau Gasol,LAL,30,30,16,14,1.3,0.5,0.1,0.2,33.3,0.0,0.0,0.0,0.3,0.5,66.7,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.1,-0.1
Rajon Rondo,BOS,25,30,19,11,2.0,0.3,0.1,0.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.4,0.6,0.1,0.2,0.0,0.1,0.8
Stephen Curry,GSW,23,30,14,16,1.4,0.8,0.2,0.6,38.9,0.1,0.3,25.0,0.3,0.3,88.9,0.0,0.2,0.2,0.1,0.1,0.1,0.0,0.2,0.3
Andre Iguodala,PHI,27,29,12,17,1.7,0.7,0.2,0.8,27.3,0.0,0.0,0.0,0.3,0.3,80.0,0.0,0.2,0.2,0.2,0.1,0.1,0.1,0.2,-0.6
Channing Frye,PHX,28,29,15,14,1.7,0.6,0.2,0.5,40.0,0.0,0.2,0.0,0.2,0.3,62.5,0.1,0.4,0.5,0.0,0.0,0.0,0.0,0.2,0.0
David Lee,GSW,28,29,15,14,1.5,0.6,0.1,0.1,50.0,0.0,0.0,0.0,0.4,0.5,80.0,0.1,0.4,0.5,0.1,0.0,0.0,0.0,0.1,0.5
Kris Humphries,NJN,26,29,15,14,1.9,0.6,0.3,0.4,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.5,0.0,0.1,0.0,0.1,0.1,-0.7
Luis Scola,HOU,31,29,10,19,1.7,0.7,0.3,0.6,52.9,0.0,0.0,0.0,0.1,0.1,100.0,0.1,0.3,0.4,0.1,0.1,0.0,0.0,0.2,-1.4
Tony Allen,MEM,29,29,15,14,1.3,0.7,0.2,0.3,60.0,0.0,0.0,100.0,0.2,0.3,75.0,0.0,0.2,0.2,0.0,0.1,0.0,0.1,0.2,0.6
Anthony Parker,CLE,36,28,14,14,1.6,0.6,0.2,0.4,41.7,0.1,0.2,60.0,0.1,0.1,100.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.6
Carmelo Anthony,NYK,27,28,15,13,1.6,1.5,0.6,1.2,47.1,0.0,0.0,100.0,0.3,0.5,69.2,0.1,0.3,0.4,0.1,0.2,0.1,0.0,0.3,0.4
Tayshaun Prince,DET,31,28,11,17,1.8,0.8,0.3,0.8,42.9,0.0,0.1,0.0,0.1,0.2,60.0,0.1,0.2,0.3,0.2,0.0,0.0,0.0,0.2,-1.0
Tyreke Evans,SAC,21,28,10,18,1.6,0.8,0.2,0.8,27.3,0.1,0.2,33.3,0.3,0.3,88.9,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,-1.1
Blake Griffin,LAC,22,27,13,14,1.7,1.1,0.4,0.8,52.4,0.0,0.1,33.3,0.3,0.5,57.1,0.1,0.4,0.5,0.1,0.0,0.0,0.0,0.4,0.6
Deron Williams,NJN,27,27,16,11,1.6,0.7,0.3,0.7,38.9,0.0,0.2,20.0,0.2,0.2,100.0,0.1,0.1,0.2,0.4,0.2,0.1,0.0,0.2,0.1
Jameer Nelson,ORL,29,27,13,14,1.7,1.0,0.4,1.0,38.5,0.1,0.1,50.0,0.1,0.3,57.1,0.0,0.1,0.1,0.1,0.2,0.1,0.0,0.4,-1.1
Jason Richardson,ORL,30,27,12,15,1.6,0.8,0.3,0.7,35.0,0.1,0.4,25.0,0.2,0.3,71.4,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.4,-0.9
Jodie Meeks,PHI,23,27,12,15,0.9,0.6,0.1,0.2,66.7,0.1,0.2,60.0,0.2,0.3,85.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.4
Landry Fields,NYK,23,27,13,14,1.3,0.4,0.1,0.2,80.0,0.1,0.1,75.0,0.0,0.1,50.0,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.1,-0.3
LeBron James,MIA,26,27,13,14,1.7,1.5,0.3,0.9,37.5,0.0,0.2,0.0,0.8,1.0,84.6,0.0,0.4,0.4,0.2,0.1,0.1,0.0,0.3,-0.8
Luke Ridnour,MIN,30,27,4,23,1.6,0.6,0.2,0.7,30.0,0.1,0.3,28.6,0.1,0.1,75.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.3,-1.7
Marco Belinelli,NOH,25,27,15,12,1.4,0.4,0.1,0.3,22.2,0.0,0.2,20.0,0.3,0.3,100.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.5
Stephen Jackson,CHA,33,27,15,12,2.0,1.4,0.4,1.3,35.3,0.0,0.6,6.7,0.5,0.5,100.0,0.0,0.4,0.4,0.1,0.0,0.1,0.0,0.2,0.3
Andrew Bogut,MIL,26,26,11,15,1.8,0.3,0.1,0.4,27.3,0.0,0.0,0.0,0.0,0.1,50.0,0.2,0.3,0.5,0.0,0.2,0.1,0.2,0.3,-0.5
Chauncey Billups,NYK,34,26,13,13,1.4,1.3,0.3,0.7,41.2,0.2,0.4,40.0,0.6,0.7,94.1,0.0,0.1,0.2,0.3,0.2,0.1,0.0,0.1,0.9
Danny Granger,IND,28,26,12,14,2.1,1.0,0.3,0.8,35.0,0.0,0.2,16.7,0.4,0.5,91.7,0.1,0.1,0.2,0.2,0.1,0.1,0.0,0.2,-0.6
Derek Fisher,LAL,36,26,15,11,1.2,0.2,0.1,0.3,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0
Kevin Love,MIN,22,26,5,21,1.6,0.9,0.3,0.5,50.0,0.1,0.2,40.0,0.3,0.3,88.9,0.3,0.4,0.7,0.2,0.1,0.0,0.0,0.2,-0.6
Lamar Odom,LAL,31,26,13,13,1.4,0.4,0.2,0.3,55.6,0.0,0.2,25.0,0.0,0.1,0.0,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.1,-0.3
Raymond Felton,DEN,27,26,15,11,1.7,1.0,0.2,0.7,35.3,0.0,0.1,50.0,0.5,0.6,86.7,0.1,0.2,0.3,0.3,0.1,0.0,0.0,0.2,0.2
Reggie Williams,GSW,24,26,11,15,0.8,0.3,0.1,0.2,40.0,0.1,0.1,100.0,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
Richard Jefferson,SAS,31,26,17,9,1.6,0.5,0.1,0.4,27.3,0.1,0.3,28.6,0.2,0.2,100.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.1,0.1
Rudy Fernandez,POR,26,26,16,10,0.9,0.2,0.1,0.2,50.0,0.0,0.1,33.3,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.2
Andrea Bargnani,TOR,25,25,10,15,1.7,1.3,0.5,1.0,48.0,0.2,0.4,44.4,0.2,0.2,66.7,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.1,0.5
Anthony Morrow,NJN,25,25,12,13,1.6,0.6,0.2,0.4,40.0,0.1,0.2,50.0,0.2,0.2,100.0,0.0,0.2,0.3,0.0,0.1,0.0,0.0,0.3,0.1
Dwyane Wade,MIA,29,25,12,13,1.6,1.1,0.3,0.9,34.8,0.1,0.2,40.0,0.4,0.6,66.7,0.2,0.2,0.4,0.0,0.2,0.1,0.0,0.2,-0.4
Jared Dudley,PHX,25,25,11,14,1.3,0.6,0.2,0.5,33.3,0.1,0.2,33.3,0.2,0.2,100.0,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.2,-1.1
Lou Williams,PHI,24,25,8,17,1.4,1.3,0.3,0.9,31.8,0.2,0.4,50.0,0.6,0.7,82.4,0.1,0.1,0.2,0.3,0.1,0.0,0.0,0.2,-0.9
Omri Casspi,SAC,23,25,9,16,1.1,0.2,0.1,0.3,28.6,0.0,0.2,25.0,0.0,0.1,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.2,-0.1
Rodney Stuckey,DET,25,25,11,14,1.7,0.5,0.1,0.3,25.0,0.0,0.0,0.0,0.4,0.5,75.0,0.1,0.1,0.2,0.1,0.1,0.0,0.0,0.2,-0.5
Willie Green,NOH,29,25,14,11,1.0,0.6,0.2,0.4,55.6,0.0,0.1,33.3,0.2,0.2,66.7,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.8
Al Horford,ATL,25,24,14,10,1.6,0.8,0.2,0.4,55.6,0.0,0.0,0.0,0.3,0.5,72.7,0.2,0.1,0.3,0.1,0.0,0.1,0.0,0.3,0.2
Arron Afflalo,DEN,25,24,12,12,1.4,0.5,0.2,0.4,40.0,0.1,0.4,33.3,0.0,0.0,100.0,0.0,0.2,0.2,0.1,0.1,0.0,0.0,0.3,0.7
Chris Bosh,MIA,27,24,12,12,1.5,0.5,0.1,0.4,22.2,0.0,0.1,0.0,0.3,0.4,77.8,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.1,-0.6
Chuck Hayes,HOU,28,24,11,13,1.7,0.3,0.0,0.1,50.0,0.0,0.0,0.0,0.3,0.5,54.5,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.4,-0.8
Daniel Gibson,CLE,25,24,13,11,1.2,0.4,0.2,0.5,30.8,0.1,0.4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Manu Ginobili,SAS,33,24,17,7,2.1,1.9,0.5,1.1,44.4,0.2,0.4,44.4,0.8,0.9,85.7,0.0,0.5,0.5,0.1,0.1,0.1,0.0,0.3,0.9
Ronnie Brewer,CHI,26,24,17,7,0.9,0.3,0.1,0.1,66.7,0.0,0.0,0.0,0.1,0.2,75.0,0.1,0.3,0.4,0.0,0.1,0.1,0.0,0.1,0.4
Rudy Gay,MEM,24,24,12,12,2.1,1.5,0.6,1.0,58.3,0.1,0.2,50.0,0.3,0.4,77.8,0.0,0.3,0.3,0.1,0.1,0.0,0.1,0.2,1.0
Samuel Dalembert,SAC,31,24,10,14,1.3,0.5,0.2,0.3,57.1,0.0,0.0,0.0,0.2,0.2,100.0,0.3,0.5,0.8,0.0,0.0,0.0,0.1,0.1,-0.6
Wilson Chandler,DEN,24,24,14,10,1.4,0.4,0.1,0.5,25.0,0.1,0.3,33.3,0.1,0.1,100.0,0.2,0.3,0.5,0.0,0.0,0.0,0.1,0.3,0.1
Andrei Kirilenko,UTA,30,23,14,9,1.7,0.5,0.1,0.3,25.0,0.0,0.0,0.0,0.3,0.5,63.6,0.2,0.3,0.5,0.1,0.0,0.1,0.0,0.2,0.2
Ben Gordon,DET,28,23,9,14,1.8,0.7,0.2,0.6,35.7,0.1,0.2,60.0,0.1,0.1,100.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0
Courtney Lee,HOU,25,23,9,14,1.3,0.3,0.1,0.3,33.3,0.0,0.1,0.0,0.1,0.2,60.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.3,-0.8
Jose Calderon,TOR,29,23,9,14,1.7,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.0,100.0,0.0,0.1,0.1,0.5,0.1,0.1,0.0,0.3,-0.2
Michael Beasley,MIN,22,23,3,20,1.9,1.3,0.6,1.2,46.4,0.0,0.1,0.0,0.2,0.3,83.3,0.2,0.2,0.3,0.0,0.2,0.1,0.0,0.3,-2.4
O.J. Mayo,MEM,23,23,9,14,1.6,0.8,0.2,0.6,38.5,0.1,0.3,33.3,0.3,0.3,100.0,0.0,0.3,0.3,0.0,0.1,0.0,0.0,0.2,0.5
Raja Bell,UTA,34,23,13,10,1.7,0.4,0.1,0.2,50.0,0.0,0.0,100.0,0.2,0.2,100.0,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.3,0.0
CJ Miles,UTA,24,22,12,10,1.5,0.4,0.1,0.6,21.4,0.0,0.1,33.3,0.1,0.1,100.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.3
Carl Landry,NOH,27,22,9,13,1.2,0.7,0.1,0.4,37.5,0.0,0.0,0.0,0.4,0.4,100.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,-0.1
Carlos Boozer,CHI,29,22,16,6,1.4,0.5,0.2,0.5,40.0,0.0,0.0,0.0,0.2,0.2,100.0,0.1,0.2,0.3,0.0,0.0,0.1,0.0,0.3,1.5
Danilo Gallinari,DEN,22,22,13,9,1.4,0.6,0.1,0.6,15.4,0.0,0.3,14.3,0.4,0.5,81.8,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2
Eric Gordon,LAC,22,22,12,10,1.6,1.6,0.5,0.8,64.7,0.1,0.2,75.0,0.5,0.5,90.9,0.0,0.1,0.1,0.2,0.2,0.1,0.1,0.1,1.0
George Hill,SAS,25,22,12,10,1.3,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.3,100.0,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.1,-0.2
Jamal Crawford,ATL,31,22,12,10,1.5,0.9,0.2,0.5,41.7,0.0,0.3,0.0,0.5,0.6,71.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.1
Joe Johnson,ATL,30,22,12,10,1.8,1.1,0.4,1.1,33.3,0.0,0.1,0.0,0.4,0.5,80.0,0.0,0.2,0.2,0.1,0.2,0.0,0.0,0.2,-0.3
Josh Smith,ATL,25,22,13,9,1.5,0.8,0.3,0.4,77.8,0.0,0.0,100.0,0.1,0.1,100.0,0.1,0.3,0.4,0.2,0.0,0.1,0.1,0.1,-0.2
Kirk Hinrich,ATL,30,22,11,11,1.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,50.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.2,-0.3
Metta World Peace,LAL,31,22,13,9,1.2,0.3,0.1,0.4,22.2,0.1,0.2,40.0,0.0,0.0,0.0,0.2,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.4
Mike Bibby,MIA,33,22,13,9,1.4,0.3,0.1,0.1,100.0,0.1,0.1,100.0,0.0,0.1,50.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.3
Ryan Gomes,LAC,28,22,9,13,1.1,0.3,0.1,0.2,50.0,0.0,0.1,0.0,0.1,0.2,75.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.3,-0.2
Tony Parker,SAS,29,22,15,7,2.2,0.6,0.2,0.7,25.0,0.0,0.2,20.0,0.2,0.2,80.0,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.5
Vince Carter,PHX,34,22,9,13,1.6,1.0,0.4,1.2,30.8,0.1,0.4,22.2,0.2,0.3,71.4,0.1,0.1,0.3,0.2,0.0,0.0,0.0,0.3,-0.8
Charlie Villanueva,DET,26,21,9,12,1.5,0.9,0.3,0.8,37.5,0.1,0.3,28.6,0.2,0.4,62.5,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.3,-0.1
Darren Collison,IND,23,21,10,11,2.0,1.0,0.3,1.0,28.6,0.0,0.1,33.3,0.4,0.4,100.0,0.0,0.2,0.2,0.2,0.1,0.0,0.0,0.1,-1.1
JJ Hickson,CLE,22,21,11,10,1.5,0.8,0.3,0.5,60.0,0.0,0.0,0.0,0.2,0.2,80.0,0.1,0.2,0.4,0.1,0.2,0.1,0.1,0.4,1.1
John Wall,WAS,20,21,12,9,1.4,1.5,0.5,0.9,52.6,0.0,0.0,100.0,0.5,0.7,66.7,0.0,0.0,0.1,0.2,0.2,0.1,0.0,0.3,-0.6
Nene,DEN,28,21,11,10,1.3,0.4,0.1,0.1,66.7,0.0,0.0,0.0,0.2,0.4,50.0,0.1,0.2,0.3,0.0,0.1,0.1,0.0,0.3,1.1
Tim Duncan,SAS,35,21,17,4,2.1,0.5,0.2,0.5,40.0,0.0,0.0,0.0,0.1,0.2,75.0,0.2,0.4,0.6,0.2,0.1,0.0,0.0,0.3,1.5
