Player,Team,Age,GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-
Jayson Tatum,BOS,23,32,15,17,1.7,1.8,0.6,1.2,47.4,0.2,0.4,38.5,0.5,0.6,94.4,0.0,0.4,0.4,0.1,0.2,0.1,0.1,0.0,-0.3
Justin Holiday,IND,32,32,16,16,1.4,0.3,0.1,0.3,27.3,0.1,0.2,28.6,0.0,0.0,0.0,0.0,0.2,0.3,0.1,0.0,0.0,0.0,0.1,-0.9
Chris Paul,PHX,36,31,19,12,1.9,1.3,0.4,1.1,38.2,0.0,0.2,14.3,0.4,0.5,80.0,0.0,0.3,0.3,0.3,0.1,0.0,0.0,0.2,-0.2
Deandre Ayton,PHX,22,30,18,12,1.9,0.5,0.2,0.4,50.0,0.0,0.0,0.0,0.1,0.1,75.0,0.4,0.2,0.7,0.1,0.1,0.0,0.1,0.3,0.2
Joe Harris,BKN,29,30,20,10,1.6,0.3,0.1,0.2,28.6,0.1,0.1,100.0,0.1,0.1,50.0,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.2,1.6
Mikal Bridges,PHX,24,30,18,12,1.9,0.5,0.1,0.4,33.3,0.0,0.2,16.7,0.2,0.3,77.8,0.1,0.2,0.3,0.0,0.0,0.1,0.0,0.1,-0.2
Buddy Hield,SAC,28,29,18,11,1.8,0.9,0.3,0.6,47.1,0.2,0.4,41.7,0.2,0.2,83.3,0.1,0.3,0.4,0.0,0.1,0.1,0.0,0.3,0.5
Damian Lillard,POR,30,29,18,11,1.8,3.0,0.8,1.6,51.1,0.3,0.8,36.4,1.1,1.1,97.0,0.0,0.4,0.4,0.1,0.2,0.0,0.0,0.3,0.8
Devin Booker,PHX,24,29,19,10,1.9,1.4,0.3,1.3,25.6,0.1,0.5,20.0,0.6,0.8,77.3,0.0,0.1,0.1,0.1,0.2,0.1,0.0,0.2,0.1
Jaylen Brown,BOS,24,29,12,17,1.7,0.6,0.2,0.5,46.7,0.0,0.1,33.3,0.1,0.1,75.0,0.0,0.2,0.2,0.1,0.1,0.0,0.0,0.1,-1.1
