Player,Team,Age,GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-
Donyell Marshall,CLE,33,33,19,14,1.1,0.7,0.2,0.3,54.5,0.1,0.2,33.3,0.2,0.3,80.0,0.1,0.2,0.3,0.0,0.1,0.0,0.0,0.2,0.4
Kobe Bryant,LAL,27,33,13,20,1.7,2.1,0.6,1.4,42.6,0.1,0.3,20.0,0.8,0.9,83.9,0.1,0.2,0.2,0.1,0.1,0.1,0.0,0.3,-0.7
Lamar Odom,LAL,26,33,13,20,1.7,0.6,0.2,0.5,35.3,0.1,0.2,25.0,0.2,0.2,62.5,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.2,-0.5
LeBron James,CLE,21,33,17,16,1.9,1.9,0.6,0.9,61.3,0.0,0.1,33.3,0.8,1.2,62.5,0.1,0.3,0.3,0.3,0.2,0.1,0.1,0.3,-0.5
Mike Dunleavy,GSW,25,33,12,21,1.8,0.3,0.1,0.4,16.7,0.1,0.2,33.3,0.1,0.2,57.1,0.1,0.2,0.3,0.2,0.1,0.0,0.0,0.2,-1.1
Shane Battier,MEM,27,33,16,17,1.8,0.3,0.1,0.2,57.1,0.0,0.0,0.0,0.1,0.1,100.0,0.2,0.2,0.3,0.2,0.1,0.0,0.0,0.3,0.0
Trenton Hassell,MIN,27,33,13,20,1.4,0.6,0.2,0.4,66.7,0.0,0.0,0.0,0.1,0.2,50.0,0.0,0.2,0.2,0.1,0.1,0.0,0.0,0.3,-0.9
Chris Duhon,CHI,23,32,15,17,1.0,0.3,0.0,0.3,0.0,0.0,0.2,0.0,0.3,0.3,100.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.1
Chris Webber,PHI,33,32,16,16,1.8,1.3,0.4,1.1,35.3,0.0,0.1,0.0,0.6,0.6,90.0,0.3,0.6,0.9,0.1,0.1,0.1,0.1,0.3,-0.1
Eric Snow,CLE,33,32,18,14,1.3,0.1,0.0,0.1,25.0,0.0,0.0,0.0,0.1,0.1,50.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.3,-0.5
Josh Childress,ATL,23,32,15,17,1.8,0.3,0.1,0.3,33.3,0.0,0.1,0.0,0.1,0.2,66.7,0.2,0.1,0.3,0.1,0.0,0.1,0.0,0.3,-0.8
Pau Gasol,MEM,25,32,16,16,2.0,1.1,0.4,1.0,36.4,0.0,0.0,0.0,0.3,0.5,62.5,0.2,0.5,0.7,0.2,0.2,0.0,0.2,0.2,0.2
Zaza Pachulia,ATL,22,32,13,19,1.9,0.4,0.1,0.2,42.9,0.0,0.0,0.0,0.3,0.3,80.0,0.2,0.3,0.5,0.0,0.0,0.1,0.0,0.3,-1.0
Allen Iverson,PHI,31,31,16,15,1.8,1.2,0.3,1.1,30.3,0.0,0.1,0.0,0.5,0.6,85.0,0.0,0.1,0.1,0.3,0.1,0.1,0.0,0.1,-0.5
Charlie Villanueva,TOR,21,31,11,20,2.0,0.8,0.3,0.6,44.4,0.1,0.2,40.0,0.3,0.3,80.0,0.1,0.4,0.5,0.1,0.0,0.1,0.1,0.2,0.1
Delonte West,BOS,22,31,12,19,2.0,0.4,0.2,0.4,41.7,0.0,0.1,0.0,0.1,0.1,66.7,0.1,0.1,0.2,0.1,0.1,0.0,0.1,0.4,-0.9
Dirk Nowitzki,DAL,28,31,21,10,2.0,1.4,0.4,1.3,32.5,0.0,0.2,16.7,0.5,0.6,94.4,0.1,0.7,0.8,0.2,0.1,0.0,0.1,0.2,0.5
Eddie Jones,MEM,34,31,15,16,1.9,0.8,0.2,0.5,35.7,0.1,0.3,22.2,0.4,0.5,86.7,0.1,0.1,0.2,0.0,0.0,0.1,0.1,0.2,0.3
Zach Randolph,POR,24,31,14,17,1.5,1.0,0.3,0.6,50.0,0.0,0.1,0.0,0.4,0.6,65.0,0.2,0.2,0.4,0.1,0.1,0.0,0.0,0.2,-0.5
Dwight Howard,ORL,20,30,11,19,1.9,0.4,0.1,0.2,42.9,0.0,0.0,0.0,0.2,0.3,60.0,0.2,0.6,0.8,0.1,0.0,0.0,0.2,0.1,-1.6
Jason Terry,DAL,28,30,20,10,2.0,1.6,0.5,1.2,45.7,0.1,0.3,40.0,0.4,0.7,57.1,0.1,0.1,0.2,0.1,0.1,0.1,0.0,0.2,0.3
John Salmons,PHI,26,30,15,15,1.5,0.3,0.1,0.3,37.5,0.0,0.1,33.3,0.1,0.1,50.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.3,-0.5
Ray Allen,SEA,30,30,14,16,1.8,1.5,0.5,1.2,40.5,0.2,0.7,31.8,0.3,0.3,80.0,0.1,0.2,0.3,0.0,0.2,0.0,0.0,0.1,-0.6
Gary Payton,MIA,37,29,17,12,1.8,0.4,0.1,0.3,37.5,0.0,0.2,20.0,0.1,0.2,57.1,0.0,0.3,0.3,0.1,0.0,0.1,0.0,0.2,0.9
Jason Richardson,GSW,25,29,13,16,2.0,1.7,0.5,1.4,35.0,0.2,0.6,41.2,0.5,0.6,82.4,0.0,0.3,0.3,0.1,0.2,0.1,0.0,0.2,-0.3
Mike Bibby,SAC,28,29,17,12,1.8,0.9,0.3,0.9,32.0,0.2,0.4,38.5,0.2,0.2,85.7,0.1,0.2,0.3,0.3,0.1,0.0,0.0,0.1,0.9
Raef LaFrentz,BOS,30,29,12,17,1.4,0.2,0.0,0.2,16.7,0.0,0.1,0.0,0.1,0.1,75.0,0.2,0.3,0.5,0.1,0.0,0.0,0.1,0.3,0.0
Shawn Marion,PHX,28,29,12,17,1.7,0.9,0.4,0.7,57.1,0.0,0.0,0.0,0.1,0.1,75.0,0.1,0.4,0.6,0.0,0.1,0.0,0.1,0.2,-0.1
Smush Parker,LAL,25,29,12,17,1.8,0.3,0.1,0.3,40.0,0.0,0.1,0.0,0.1,0.1,100.0,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.2,-0.9
Stephen Jackson,IND,28,29,10,19,1.8,0.9,0.3,0.9,37.0,0.0,0.3,12.5,0.2,0.3,62.5,0.0,0.3,0.3,0.1,0.0,0.1,0.0,0.2,-1.2
Steve Nash,PHX,32,29,12,17,1.7,1.4,0.4,0.9,40.7,0.0,0.3,12.5,0.7,0.7,95.0,0.0,0.4,0.4,0.4,0.1,0.0,0.0,0.1,-0.1
T.J. Ford,MIL,23,29,20,9,1.6,0.9,0.3,0.7,45.0,0.0,0.1,0.0,0.3,0.3,80.0,0.0,0.2,0.2,0.3,0.0,0.1,0.0,0.1,1.2
Andre Miller,DEN,30,28,17,11,2.5,0.8,0.3,1.0,25.9,0.0,0.0,0.0,0.3,0.5,69.2,0.1,0.2,0.3,0.6,0.2,0.1,0.0,0.2,1.1
Caron Butler,WAS,26,28,13,15,1.8,0.7,0.3,0.6,38.9,0.1,0.1,50.0,0.1,0.2,66.7,0.0,0.1,0.2,0.1,0.1,0.1,0.0,0.3,-0.4
Cuttino Mobley,LAC,30,28,16,12,1.6,0.7,0.1,0.4,36.4,0.1,0.1,66.7,0.3,0.4,90.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,1.1
Dwyane Wade,MIA,24,28,16,12,1.8,1.7,0.5,1.3,37.1,0.0,0.1,0.0,0.8,0.9,84.6,0.1,0.2,0.3,0.4,0.1,0.0,0.1,0.1,0.8
Elton Brand,LAC,27,28,16,12,1.8,1.1,0.4,0.8,52.4,0.0,0.0,0.0,0.3,0.4,80.0,0.1,0.4,0.5,0.2,0.1,0.1,0.2,0.5,1.1
Hedo Turkoglu,ORL,27,28,11,17,1.7,0.9,0.2,0.5,40.0,0.0,0.1,25.0,0.4,0.5,84.6,0.1,0.2,0.3,0.0,0.1,0.0,0.0,0.4,-0.9
Juwan Howard,HOU,33,28,12,16,1.6,0.5,0.2,0.4,50.0,0.0,0.0,0.0,0.1,0.1,100.0,0.1,0.2,0.3,0.0,0.1,0.0,0.0,0.3,-0.1
Mark Blount,MIN,30,28,12,16,1.7,0.7,0.3,0.7,36.8,0.0,0.0,0.0,0.2,0.2,100.0,0.1,0.1,0.3,0.0,0.1,0.1,0.0,0.2,-0.8
Rafer Alston,HOU,29,28,12,16,1.8,1.0,0.3,0.7,47.4,0.0,0.1,25.0,0.4,0.5,71.4,0.0,0.1,0.1,0.1,0.2,0.0,0.0,0.2,0.0
Rashard Lewis,SEA,26,28,13,15,1.8,0.6,0.1,0.5,28.6,0.1,0.2,40.0,0.3,0.3,88.9,0.1,0.2,0.4,0.1,0.1,0.1,0.1,0.3,-0.6
Troy Murphy,GSW,26,28,12,16,1.9,0.4,0.1,0.1,50.0,0.0,0.1,50.0,0.2,0.3,71.4,0.3,0.3,0.5,0.0,0.0,0.0,0.0,0.3,0.0
Carmelo Anthony,DEN,22,27,17,10,2.5,2.0,0.4,1.2,37.5,0.0,0.1,25.0,1.1,1.2,90.6,0.1,0.4,0.6,0.0,0.2,0.1,0.0,0.1,1.3
Chris Paul,NOK,21,27,19,8,2.1,1.7,0.5,1.0,53.8,0.1,0.3,42.9,0.6,0.8,76.2,0.1,0.3,0.4,0.3,0.1,0.1,0.0,0.1,2.1
Damon Jones,CLE,29,27,16,11,1.2,0.4,0.1,0.1,50.0,0.0,0.1,33.3,0.2,0.3,75.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.2
Jamal Crawford,NYK,26,27,11,16,1.8,1.9,0.5,1.0,51.9,0.0,0.1,25.0,0.8,0.9,84.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.2,-1.0
Juan Dixon,POR,27,27,11,16,1.7,1.2,0.4,0.8,45.5,0.1,0.2,40.0,0.4,0.4,100.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.4,-0.7
Matt Bonner,TOR,26,27,7,20,1.6,0.1,0.1,0.4,18.2,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.3,-0.5
Mehmet Okur,UTA,27,27,16,11,1.8,1.1,0.3,0.7,38.9,0.2,0.4,45.5,0.4,0.4,100.0,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.2,1.1
Sam Cassell,LAC,36,27,16,11,1.7,1.5,0.4,0.9,43.5,0.3,0.4,58.3,0.5,0.5,92.9,0.0,0.2,0.3,0.4,0.1,0.0,0.0,0.1,1.4
Tim Duncan,SAS,30,27,20,7,1.6,1.0,0.3,0.7,35.0,0.0,0.0,0.0,0.4,0.6,80.0,0.3,0.4,0.7,0.0,0.3,0.0,0.1,0.4,1.1
Tony Parker,SAS,24,27,21,6,1.7,0.9,0.4,0.7,50.0,0.0,0.0,0.0,0.2,0.2,83.3,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.1,1.1
Brad Miller,SAC,30,26,15,11,1.9,1.3,0.3,0.9,34.8,0.1,0.2,75.0,0.6,0.8,76.2,0.0,0.4,0.4,0.3,0.0,0.0,0.1,0.2,1.1
Bruce Bowen,SAS,35,26,20,6,1.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,75.0,0.0,0.2,0.2,0.0,0.0,0.1,0.1,0.1,0.7
Chauncey Billups,DET,29,26,18,8,2.0,2.1,0.6,1.3,48.5,0.2,0.6,33.3,0.7,0.7,94.4,0.0,0.3,0.3,0.4,0.1,0.0,0.0,0.3,1.9
Jalen Rose,NYK,33,26,12,14,1.6,0.4,0.0,0.3,11.1,0.0,0.2,0.0,0.3,0.5,75.0,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.3,-0.4
Jason Kidd,NJN,33,26,19,7,1.6,1.3,0.2,0.4,45.5,0.2,0.3,50.0,0.7,1.0,73.1,0.1,0.4,0.5,0.2,0.1,0.0,0.0,0.2,1.4
Jumaine Jones,CHA,27,26,11,15,1.4,0.5,0.2,0.4,36.4,0.0,0.2,16.7,0.1,0.2,60.0,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.3,-0.7
Luther Head,HOU,23,26,10,16,1.6,0.7,0.2,0.3,62.5,0.1,0.2,60.0,0.2,0.2,83.3,0.0,0.2,0.2,0.2,0.1,0.1,0.0,0.3,0.2
Mike Miller,MEM,26,26,10,16,1.5,0.5,0.2,0.5,33.3,0.0,0.2,25.0,0.2,0.2,100.0,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.1,-0.4
Raja Bell,PHX,29,26,12,14,1.6,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.1,100.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.2
Ruben Patterson,DEN,30,26,11,15,1.3,0.2,0.0,0.3,11.1,0.0,0.0,0.0,0.1,0.2,50.0,0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.4,-1.3
Steve Blake,POR,26,26,11,15,1.5,0.5,0.1,0.4,27.3,0.0,0.1,33.3,0.3,0.3,100.0,0.0,0.1,0.2,0.3,0.1,0.0,0.0,0.1,-0.9
Tayshaun Prince,DET,26,26,18,8,2.0,0.8,0.3,0.6,46.7,0.0,0.2,0.0,0.2,0.3,75.0,0.3,0.0,0.3,0.2,0.1,0.1,0.1,0.1,1.8
Zydrunas Ilgauskas,CLE,31,26,14,12,1.6,1.0,0.2,0.6,40.0,0.0,0.0,0.0,0.5,0.6,87.5,0.1,0.1,0.2,0.2,0.0,0.0,0.2,0.1,0.2
Andrew Bogut,MIL,21,25,16,9,1.4,0.6,0.2,0.3,85.7,0.0,0.0,0.0,0.1,0.3,42.9,0.1,0.2,0.4,0.1,0.0,0.0,0.1,0.0,0.6
Antonio Daniels,WAS,31,25,13,12,1.6,0.3,0.1,0.2,40.0,0.0,0.0,0.0,0.1,0.2,75.0,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,-0.6
Ben Wallace,DET,31,25,18,7,1.9,0.6,0.2,0.2,83.3,0.0,0.0,0.0,0.2,0.5,50.0,0.2,0.3,0.5,0.1,0.0,0.0,0.3,0.1,2.2
Chris Kaman,LAC,24,25,15,10,1.7,0.7,0.2,0.4,55.6,0.0,0.0,0.0,0.3,0.4,88.9,0.1,0.3,0.4,0.0,0.1,0.0,0.0,0.4,0.8
Chucky Atkins,MEM,31,25,11,14,1.8,0.7,0.2,0.6,35.7,0.1,0.3,42.9,0.2,0.3,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
David West,NOK,25,25,18,7,2.2,1.3,0.5,1.0,46.2,0.0,0.0,0.0,0.3,0.4,88.9,0.3,0.2,0.6,0.0,0.0,0.0,0.0,0.1,2.2
Flip Murray,CLE,26,25,15,10,1.6,1.3,0.4,0.6,64.3,0.1,0.2,60.0,0.4,0.5,84.6,0.0,0.1,0.2,0.2,0.1,0.0,0.0,0.3,0.8
Jamaal Magloire,MIL,28,25,16,9,1.5,0.4,0.2,0.4,44.4,0.0,0.0,0.0,0.1,0.3,42.9,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.3,0.6
Matt Harpring,UTA,30,25,15,10,1.7,0.9,0.3,0.5,53.8,0.1,0.1,66.7,0.2,0.5,50.0,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.4,1.2
Peja Stojakovic,IND,29,25,9,16,2.1,0.7,0.2,0.6,33.3,0.0,0.2,16.7,0.2,0.3,75.0,0.0,0.2,0.3,0.1,0.2,0.0,0.0,0.1,-0.4
Speedy Claxton,NOK,28,25,17,8,1.9,1.0,0.3,0.7,47.1,0.0,0.0,0.0,0.4,0.4,90.0,0.1,0.2,0.3,0.4,0.0,0.1,0.0,0.1,2.1
Adonal Foyle,GSW,31,24,8,16,1.6,0.3,0.1,0.2,40.0,0.0,0.0,0.0,0.1,0.1,100.0,0.2,0.2,0.4,0.0,0.0,0.0,0.1,0.3,-1.5
David Wesley,HOU,35,24,10,14,1.4,0.8,0.2,0.3,50.0,0.1,0.2,40.0,0.3,0.5,72.7,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.2,-0.2
P.J. Brown,NOK,36,24,16,8,2.1,0.6,0.2,0.5,45.5,0.0,0.0,0.0,0.2,0.2,100.0,0.1,0.2,0.3,0.0,0.0,0.1,0.0,0.2,2.0
Rasheed Wallace,DET,31,24,18,6,1.9,1.0,0.3,0.7,41.2,0.2,0.4,40.0,0.3,0.3,85.7,0.3,0.5,0.8,0.3,0.0,0.3,0.1,0.2,2.3
Raymond Felton,CHA,22,24,12,12,1.6,0.9,0.3,0.7,41.2,0.1,0.2,40.0,0.3,0.4,66.7,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.2,0.3
Richard Jefferson,NJN,26,24,17,7,1.7,0.8,0.2,0.3,50.0,0.0,0.1,33.3,0.5,0.6,78.6,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.2,1.5
Udonis Haslem,MIA,26,24,15,9,1.8,1.0,0.3,0.5,61.5,0.0,0.0,0.0,0.3,0.3,100.0,0.2,0.4,0.6,0.1,0.0,0.0,0.0,0.3,1.1
Vince Carter,NJN,29,24,19,5,1.7,2.3,0.6,1.9,31.1,0.0,0.3,14.3,1.1,1.4,78.8,0.3,0.3,0.6,0.2,0.2,0.1,0.1,0.3,1.8
Andrei Kirilenko,UTA,25,23,15,8,2.0,1.5,0.3,0.6,57.1,0.1,0.2,75.0,0.7,0.8,83.3,0.1,0.8,1.0,0.2,0.0,0.0,0.3,0.1,2.0
Anthony Johnson,IND,31,23,6,17,1.7,0.4,0.2,0.6,30.8,0.0,0.1,33.3,0.0,0.1,33.3,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,-1.0
Boris Diaw,PHX,24,23,9,14,1.5,0.3,0.1,0.6,21.4,0.0,0.0,0.0,0.0,0.1,33.3,0.1,0.3,0.3,0.1,0.1,0.0,0.1,0.2,0.2
Clifford Robinson,NJN,39,23,18,5,1.0,0.3,0.1,0.1,100.0,0.1,0.1,100.0,0.0,0.0,100.0,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.0,1.5
Gerald Wallace,CHA,23,23,10,13,1.9,0.7,0.3,0.6,46.2,0.0,0.1,0.0,0.2,0.3,71.4,0.2,0.1,0.3,0.0,0.0,0.1,0.0,0.3,-0.2
Luke Ridnour,SEA,25,23,11,12,1.6,0.6,0.1,0.5,16.7,0.0,0.2,25.0,0.4,0.5,75.0,0.1,0.0,0.1,0.3,0.3,0.0,0.0,0.2,-1.4
Marko Jaric,MIN,27,23,10,13,1.2,0.3,0.1,0.3,25.0,0.0,0.1,0.0,0.1,0.3,50.0,0.1,0.1,0.2,0.1,0.0,0.1,0.0,0.3,-0.3
Richard Hamilton,DET,28,23,17,6,2.0,1.2,0.5,1.1,44.0,0.1,0.3,33.3,0.1,0.2,75.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,2.3
Steve Francis,NYK,29,23,9,14,1.7,1.0,0.3,0.8,36.8,0.0,0.0,0.0,0.4,0.4,90.0,0.1,0.0,0.2,0.3,0.3,0.0,0.0,0.2,-0.7
Danny Granger,IND,23,22,7,15,1.5,0.3,0.1,0.3,28.6,0.0,0.1,0.0,0.1,0.2,75.0,0.2,0.3,0.5,0.0,0.0,0.1,0.0,0.5,-1.0
Deron Williams,UTA,22,22,14,8,1.9,0.5,0.1,0.5,16.7,0.0,0.0,0.0,0.3,0.4,75.0,0.1,0.1,0.2,0.3,0.1,0.0,0.0,0.3,0.7
Luke Walton,LAL,26,22,8,14,0.8,0.2,0.0,0.1,50.0,0.0,0.0,100.0,0.1,0.1,100.0,0.2,0.1,0.3,0.0,0.1,0.0,0.0,0.1,-0.9
Nenad Krstic,NJN,22,22,15,7,1.2,0.4,0.1,0.4,37.5,0.0,0.0,0.0,0.1,0.1,100.0,0.2,0.2,0.4,0.0,0.1,0.0,0.0,0.3,0.6
Quinton Ross,LAC,25,22,13,9,1.3,0.3,0.1,0.1,66.7,0.0,0.0,0.0,0.1,0.1,100.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.2
Salim Stoudamire,ATL,23,22,7,15,1.2,0.4,0.1,0.4,33.3,0.1,0.2,40.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2
Stephon Marbury,NYK,29,22,9,13,1.9,0.9,0.3,0.9,30.0,0.0,0.0,0.0,0.3,0.5,70.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.3,-1.0
Brevin Knight,CHA,30,21,10,11,1.9,1.4,0.5,1.0,50.0,0.0,0.0,0.0,0.4,0.7,57.1,0.0,0.1,0.1,0.4,0.1,0.0,0.0,0.1,0.9
Jared Jeffries,WAS,24,21,10,11,1.4,0.4,0.2,0.3,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.1,0.1,0.1,0.0,0.3,-1.2
Nate Robinson,NYK,22,21,9,12,1.2,0.4,0.0,0.2,20.0,0.0,0.0,0.0,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-1.0
Tyronn Lue,ATL,29,21,7,14,1.9,0.8,0.3,0.7,42.9,0.1,0.3,50.0,0.1,0.2,40.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.3,-1.8
Yao Ming,HOU,25,21,12,9,1.8,0.9,0.2,0.7,33.3,0.0,0.0,0.0,0.4,0.5,80.0,0.2,0.2,0.4,0.1,0.2,0.0,0.1,0.2,0.8
Bobby Jackson,MEM,33,20,11,9,1.6,1.0,0.3,1.0,30.0,0.2,0.6,36.4,0.2,0.2,75.0,0.3,0.1,0.4,0.2,0.0,0.1,0.0,0.2,0.1
DeShawn Stevenson,ORL,25,20,9,11,1.7,0.2,0.1,0.3,16.7,0.0,0.0,0.0,0.1,0.1,100.0,0.1,0.1,0.2,0.0,0.1,0.1,0.0,0.3,-1.9
Desmond Mason,NOK,28,20,13,7,1.8,0.5,0.1,0.2,50.0,0.0,0.0,0.0,0.3,0.4,85.7,0.1,0.2,0.3,0.1,0.1,0.0,0.0,0.2,1.4
Devean George,LAL,28,20,8,12,1.8,0.7,0.2,0.4,57.1,0.2,0.3,60.0,0.2,0.2,75.0,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.2,-0.2
Drew Gooden,CLE,24,20,11,9,1.3,0.3,0.1,0.2,66.7,0.0,0.0,0.0,0.1,0.1,100.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.3,-1.3
Eddy Curry,NYK,23,20,9,11,1.8,0.5,0.1,0.3,33.3,0.0,0.0,0.0,0.3,0.3,83.3,0.2,0.3,0.5,0.0,0.1,0.0,0.0,0.1,-0.8
Keith Bogans,HOU,26,20,9,11,2.3,0.6,0.3,0.7,38.5,0.0,0.3,0.0,0.1,0.1,100.0,0.2,0.4,0.5,0.1,0.1,0.0,0.0,0.2,0.1
Kenny Thomas,SAC,28,20,13,7,1.4,0.4,0.2,0.2,100.0,0.0,0.0,0.0,0.1,0.1,100.0,0.2,0.2,0.4,0.2,0.1,0.1,0.1,0.3,0.6
Metta World Peace,SAC,26,20,12,8,1.5,1.2,0.4,0.8,43.8,0.1,0.2,50.0,0.4,0.5,70.0,0.2,0.2,0.3,0.0,0.1,0.0,0.0,0.4,0.9
