Player,Team,Age,GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-
Damon Stoudamire,TOR,23.0,40,16,24,2.0,1.2,0.4,1.5,23.7,0.1,0.5,15.8,0.5,0.6,75.0,0.1,0.1,0.2,0.2,0.1,0.1,0.0,0.3,-1.2
Dale Ellis,DEN,36.0,39,9,30,2.0,0.6,0.2,0.7,20.7,0.0,0.4,7.1,0.3,0.3,83.3,0.1,0.1,0.2,0.1,0.1,0.1,0.0,0.1,-0.9
Kenny Anderson,POR,26.0,39,20,19,2.0,0.9,0.2,0.8,27.3,0.1,0.2,28.6,0.4,0.6,77.3,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.2,0.2
Patrick Ewing,NYK,34.0,37,27,10,1.6,1.5,0.5,0.9,52.9,0.0,0.0,0.0,0.6,0.8,72.4,0.1,0.4,0.4,0.1,0.1,0.0,0.2,0.1,1.1
Clifford Robinson,POR,30.0,36,18,18,2.0,0.7,0.2,0.6,36.4,0.0,0.2,12.5,0.3,0.3,90.0,0.0,0.2,0.2,0.2,0.1,0.0,0.1,0.4,0.1
Doug Christie,TOR,27.0,36,14,22,1.9,0.7,0.1,0.3,33.3,0.1,0.2,42.9,0.4,0.4,86.7,0.0,0.1,0.1,0.1,0.2,0.1,0.0,0.3,-0.9
Mark Jackson,IND,32.0,36,11,25,2.3,0.8,0.2,0.4,46.7,0.1,0.2,50.0,0.3,0.4,85.7,0.0,0.1,0.1,0.4,0.1,0.1,0.0,0.2,-0.8
Reggie Miller,IND,31.0,36,13,23,2.0,1.0,0.2,0.8,27.6,0.2,0.6,30.0,0.4,0.5,78.9,0.0,0.2,0.2,0.1,0.1,0.1,0.0,0.1,-0.8
Rod Strickland,WAS,30.0,36,15,21,2.0,1.1,0.3,0.8,40.7,0.0,0.1,0.0,0.5,0.6,81.8,0.1,0.2,0.3,0.3,0.1,0.1,0.0,0.1,-0.1
Juwan Howard,WAS,24.0,35,15,20,2.1,0.7,0.2,0.7,26.1,0.0,0.0,0.0,0.3,0.4,84.6,0.0,0.2,0.3,0.1,0.1,0.1,0.0,0.4,0.3
Charles Oakley,NYK,33.0,34,24,10,1.4,0.2,0.1,0.3,22.2,0.0,0.0,0.0,0.1,0.2,66.7,0.3,0.3,0.6,0.0,0.0,0.0,0.0,0.2,1.1
Glenn Robinson,MIL,24.0,34,14,20,1.7,0.9,0.3,0.5,52.9,0.0,0.1,20.0,0.3,0.4,91.7,0.0,0.1,0.1,0.1,0.2,0.0,0.1,0.1,-0.1
Jeff Hornacek,UTA,34.0,34,22,12,1.9,0.9,0.2,0.5,50.0,0.1,0.1,50.0,0.4,0.5,87.5,0.1,0.1,0.2,0.2,0.0,0.1,0.0,0.3,1.3
John Stockton,UTA,35.0,34,22,12,2.0,1.0,0.2,0.7,34.8,0.1,0.2,50.0,0.4,0.4,93.3,0.1,0.1,0.2,0.6,0.1,0.1,0.1,0.2,1.3
Karl Malone,UTA,33.0,34,22,12,2.0,1.6,0.7,1.6,45.3,0.0,0.0,0.0,0.2,0.4,66.7,0.2,0.3,0.5,0.2,0.1,0.1,0.0,0.1,1.3
Chris Mills,CLE,27.0,33,15,18,1.7,0.3,0.1,0.3,33.3,0.0,0.0,0.0,0.1,0.2,80.0,0.1,0.3,0.4,0.1,0.1,0.0,0.0,0.2,-0.2
Danny Ferry,CLE,30.0,33,14,19,1.5,0.8,0.2,0.3,54.5,0.1,0.1,75.0,0.4,0.4,92.9,0.1,0.1,0.2,0.1,0.1,0.0,0.0,0.2,0.0
Glen Rice,CHH,30.0,33,20,13,2.1,1.4,0.3,0.8,38.5,0.2,0.2,71.4,0.6,0.8,84.0,0.1,0.2,0.2,0.1,0.2,0.0,0.1,0.2,1.1
Bryon Russell,UTA,26.0,32,21,11,1.9,0.8,0.2,0.5,43.8,0.2,0.3,50.0,0.3,0.3,72.7,0.1,0.3,0.3,0.1,0.0,0.1,0.0,0.3,1.3
Dale Davis,IND,28.0,32,12,20,2.0,0.3,0.1,0.1,100.0,0.0,0.0,0.0,0.0,0.2,16.7,0.2,0.3,0.4,0.0,0.0,0.1,0.2,0.4,-1.1
Vin Baker,MIL,25.0,32,13,19,1.8,1.1,0.4,0.7,63.6,0.0,0.1,0.0,0.2,0.5,41.2,0.1,0.2,0.3,0.1,0.1,0.0,0.2,0.4,-0.3
Walt Williams,TOR,27.0,32,14,18,1.9,0.4,0.1,0.4,25.0,0.0,0.1,25.0,0.2,0.2,100.0,0.2,0.1,0.3,0.1,0.1,0.1,0.1,0.2,-1.2
Antonio Davis,IND,28.0,31,12,19,1.6,0.4,0.1,0.4,36.4,0.0,0.0,0.0,0.1,0.2,80.0,0.1,0.6,0.6,0.0,0.0,0.0,0.1,0.2,-0.9
Brian Shaw,ORL,31.0,31,20,11,1.4,0.4,0.0,0.3,12.5,0.0,0.1,0.0,0.3,0.4,90.9,0.0,0.1,0.2,0.2,0.2,0.0,0.0,0.1,0.9
David Wesley,BOS,26.0,31,8,23,2.1,0.9,0.3,0.8,30.8,0.0,0.3,12.5,0.3,0.4,76.9,0.0,0.2,0.2,0.3,0.2,0.1,0.0,0.4,-1.6
John Starks,NYK,31.0,31,24,7,1.4,1.0,0.2,0.5,42.9,0.1,0.3,40.0,0.5,0.5,82.4,0.0,0.1,0.2,0.1,0.2,0.0,0.0,0.1,1.2
Ray Allen,MIL,21.0,31,13,18,1.1,0.6,0.2,0.5,33.3,0.0,0.1,0.0,0.3,0.3,100.0,0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.2,-0.4
Antoine Walker,BOS,20.0,30,8,22,1.8,0.9,0.3,0.6,52.6,0.0,0.1,50.0,0.2,0.2,71.4,0.2,0.4,0.6,0.1,0.1,0.1,0.1,0.4,-1.7
Horace Grant,ORL,31.0,30,16,14,1.8,0.6,0.2,0.2,83.3,0.0,0.0,0.0,0.2,0.3,87.5,0.2,0.4,0.5,0.1,0.0,0.1,0.1,0.2,0.5
Isaiah Rider,POR,26.0,30,14,16,2.0,1.0,0.2,0.5,33.3,0.0,0.1,33.3,0.7,0.7,100.0,0.1,0.2,0.2,0.2,0.1,0.0,0.0,0.2,-0.4
Johnny Newman,MIL,33.0,30,13,17,1.4,0.3,0.1,0.3,37.5,0.0,0.1,33.3,0.0,0.1,33.3,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.2,0.2
Larry Johnson,NYK,28.0,30,19,11,1.6,0.5,0.1,0.2,42.9,0.0,0.1,33.3,0.3,0.4,75.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.1
Loy Vaught,LAC,29.0,30,14,16,1.8,0.8,0.4,0.7,50.0,0.0,0.0,0.0,0.1,0.2,40.0,0.2,0.3,0.5,0.0,0.1,0.0,0.0,0.2,-0.9
Mitch Richmond,SAC,32.0,30,17,13,2.1,1.7,0.4,1.3,31.6,0.1,0.5,21.4,0.8,0.8,92.0,0.1,0.3,0.3,0.2,0.3,0.1,0.0,0.1,0.1
Olden Polynice,SAC,32.0,30,17,13,2.0,0.5,0.2,0.3,62.5,0.0,0.0,0.0,0.2,0.3,55.6,0.3,0.3,0.6,0.2,0.1,0.0,0.0,0.3,0.0
Rick Fox,BOS,27.0,30,7,23,1.9,0.5,0.2,0.4,45.5,0.0,0.2,20.0,0.1,0.2,80.0,0.1,0.2,0.3,0.3,0.1,0.1,0.0,0.5,-1.4
Tim Hardaway,MIA,30.0,30,22,8,1.7,1.2,0.3,1.0,25.8,0.1,0.5,20.0,0.6,0.7,85.0,0.1,0.2,0.2,0.3,0.1,0.0,0.0,0.2,0.9
Calbert Cheaney,WAS,25.0,29,13,16,2.1,1.1,0.4,0.7,60.0,0.0,0.0,0.0,0.3,0.4,72.7,0.1,0.2,0.4,0.0,0.1,0.1,0.0,0.1,0.4
Michael Finley,DAL,24.0,29,11,18,1.8,0.7,0.2,0.7,35.0,0.1,0.2,50.0,0.1,0.2,66.7,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.0,-0.7
Terrell Brandon,CLE,27.0,29,11,18,1.8,1.2,0.4,0.9,48.0,0.0,0.2,16.7,0.3,0.4,90.9,0.0,0.0,0.1,0.2,0.1,0.1,0.0,0.2,-0.7
Allan Houston,NYK,26.0,28,20,8,1.1,0.6,0.1,0.4,40.0,0.0,0.1,33.3,0.3,0.3,100.0,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.3,1.1
Chris Dudley,POR,32.0,28,13,15,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,25.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.2,-0.1
Christian Laettner,ATL,27.0,28,18,10,2.0,1.4,0.4,0.7,57.9,0.0,0.1,50.0,0.6,0.7,89.5,0.1,0.2,0.3,0.0,0.1,0.0,0.0,0.2,0.9
Danny Manning,PHX,31.0,28,11,17,2.0,0.9,0.3,0.8,33.3,0.0,0.0,0.0,0.4,0.5,66.7,0.1,0.4,0.5,0.1,0.1,0.0,0.0,0.3,-0.9
Ervin Johnson,DEN,29.0,28,9,19,2.1,0.6,0.1,0.2,50.0,0.0,0.0,0.0,0.4,0.5,76.9,0.3,0.6,0.9,0.0,0.0,0.1,0.2,0.4,-1.3
Gary Payton,SEA,28.0,28,16,12,2.0,1.0,0.4,1.0,40.7,0.1,0.3,28.6,0.2,0.3,62.5,0.1,0.3,0.4,0.3,0.2,0.1,0.0,0.3,-0.1
Hersey Hawkins,SEA,30.0,28,16,12,2.0,0.6,0.1,0.4,27.3,0.0,0.1,25.0,0.4,0.4,100.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0
Kevin Garnett,MIN,21.0,28,18,10,2.0,1.0,0.3,0.5,53.8,0.0,0.0,0.0,0.5,0.6,82.4,0.2,0.4,0.6,0.1,0.0,0.0,0.3,0.3,1.9
Tom Gugliotta,MIN,27.0,28,18,10,2.1,1.4,0.4,1.3,29.7,0.0,0.1,0.0,0.6,0.7,84.2,0.2,0.3,0.5,0.1,0.1,0.1,0.1,0.1,1.9
Tyrone Hill,CLE,29.0,28,13,15,1.8,0.7,0.2,0.3,71.4,0.0,0.0,0.0,0.4,0.6,55.6,0.2,0.2,0.4,0.0,0.1,0.0,0.0,0.2,-0.1
Vlade Divac,CHH,29.0,28,16,12,1.9,0.5,0.1,0.5,20.0,0.0,0.1,0.0,0.3,0.3,77.8,0.2,0.4,0.5,0.1,0.2,0.1,0.3,0.4,1.1
Antonio McDyess,DEN,22.0,27,7,20,1.9,0.6,0.1,0.7,21.1,0.0,0.0,0.0,0.3,0.4,70.0,0.1,0.2,0.3,0.0,0.1,0.1,0.1,0.4,-1.7
Bo Outlaw,LAC,26.0,27,16,11,1.6,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.5,42.9,0.1,0.3,0.4,0.1,0.1,0.0,0.1,0.2,-0.6
Chris Webber,WAS,24.0,27,12,15,2.1,1.0,0.3,0.9,39.1,0.0,0.1,25.0,0.3,0.5,53.8,0.3,0.2,0.5,0.3,0.2,0.1,0.1,0.5,-0.2
Jim Jackson,NJN,26.0,27,11,16,1.5,0.6,0.1,0.4,30.0,0.0,0.1,50.0,0.3,0.4,80.0,0.1,0.1,0.3,0.2,0.1,0.0,0.0,0.2,-1.1
