GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-,Pace
6.166666666666667,3.1666666666666665,3.0,2.0083333333333333,4.141666666666667,1.1916666666666664,3.0416666666666665,38.108333333333334,0.25833333333333336,0.7583333333333334,27.349999999999998,1.5333333333333332,2.1750000000000003,72.70833333333333,0.5666666666666667,1.2249999999999999,1.8083333333333333,0.65,0.5499999999999999,0.31666666666666665,0.23333333333333328,1.2083333333333333,-0.25833333333333336,101.83833333333332
