GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-,Pace
5.0,2.7777777777777777,2.2222222222222223,1.722222222222222,3.311111111111111,0.922222222222222,2.8555555555555556,35.6,0.16666666666666666,0.6777777777777778,27.033333333333335,1.3333333333333333,2.2666666666666666,59.71111111111112,0.6888888888888889,1.322222222222222,1.9888888888888887,0.5111111111111111,0.4888888888888888,0.2222222222222222,0.3333333333333333,1.2111111111111112,0.16666666666666666,109.8877777777778
