GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-,Pace
5.444444444444445,3.0,2.4444444444444446,1.6999999999999997,3.4555555555555557,1.0666666666666667,2.9222222222222225,37.55555555555556,0.2222222222222222,0.8,31.22222222222222,1.1111111111111112,1.4333333333333333,68.64444444444445,0.48888888888888893,1.2444444444444445,1.7222222222222223,0.5555555555555555,0.4666666666666667,0.2777777777777778,0.2777777777777778,1.1222222222222225,-0.2222222222222222,109.83777777777779
