GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-,Pace
5.6,2.8,2.8,2.1399999999999997,5.069999999999999,1.42,3.4,39.160000000000004,0.3499999999999999,1.0399999999999998,31.990000000000002,1.8399999999999999,2.51,73.83000000000001,0.5099999999999999,1.4500000000000002,1.95,0.6599999999999999,0.55,0.25999999999999995,0.21000000000000002,1.56,0.039999999999999855,109.33699999999999
