GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-,Pace
5.083333333333333,2.75,2.3333333333333335,1.9249999999999998,4.058333333333333,1.3166666666666667,3.274999999999999,39.89166666666667,0.26666666666666666,0.8666666666666667,29.541666666666668,1.175,1.7666666666666668,60.708333333333336,0.5666666666666668,1.3666666666666665,1.9333333333333333,0.7333333333333334,0.39166666666666666,0.19166666666666665,0.30833333333333335,1.0666666666666667,-0.1416666666666666,104.52833333333331
