GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-,Pace
5.357142857142857,2.7857142857142856,2.5714285714285716,2.05,5.0,1.3428571428571427,3.357142857142857,39.964285714285715,0.3857142857142857,1.0714285714285714,36.15,1.978571428571429,2.7714285714285714,73.09285714285714,0.6214285714285713,1.3928571428571428,2.0142857142857147,0.6571428571428571,0.6071428571428571,0.42142857142857143,0.22142857142857145,1.5142857142857142,0.35714285714285715,114.88357142857144
